stock_code,marcap_name,corp_code,dart_name,mapping_method,first_date,last_date
017320,태일정밀,,,unmatched,1998-10-20,2001-04-25
017325,태일정밀(1우),,,unmatched,1998-10-20,2001-04-25
017390,서울가스,00130684,서울도시가스,stock_code,1998-10-20,2026-08-18
017510,세명전기,00133751,세명전기,stock_code,1998-10-20,2026-08-18
017550,수산세보틱스,00135111,수산세보틱스,stock_code,1998-10-20,2026-08-18
017555,수산중공우,,,unmatched,1998-10-20,2013-12-30
017650,대림제지,00109781,대림제지,stock_code,1998-10-20,2026-08-18
017670,SK텔레콤,00159023,SK텔레콤,stock_code,1998-10-20,2026-08-18
017680,데코앤이,00112819,데코앤에프,stock_code,1998-10-20,2019-11-19
017800,현대엘리베이터,00164724,현대엘리베이터,stock_code,1998-10-20,2026-08-18
017810,풀무원,00155355,풀무원,stock_code,1998-10-20,2026-08-18
017890,한국알콜,00158565,한국알콜,stock_code,1998-10-20,2026-08-18
017900,광전자,00152729,광전자,stock_code,1998-10-20,2026-08-18
017940,E1,00165583,E1,stock_code,1998-10-20,2026-08-18
017960,한국카본,00159795,한국카본,stock_code,1998-10-20,2026-08-18
018000,유니슨,00144243,유니슨,stock_code,1998-10-20,2026-08-18
018020,스타리스,00162878,스타리스,normalized_name_unique,1998-10-20,2003-11-17
018120,진로발효,00170877,진로발효,stock_code,1998-10-20,2026-08-18
018180,텔슨정보통신,00153852,텔슨정보통신,stock_code,1998-10-20,2005-04-06
018290,브이티,00150165,브이티,stock_code,1998-10-20,2026-08-18
018310,삼목에스폼,00125646,삼목에스폼,stock_code,1998-10-20,2026-08-18
018360,메디슨,,,unmatched,1998-10-20,2002-04-26
018365,메디슨(1우),,,unmatched,1998-10-20,2002-04-26
018410,현대금속,00174475,현대금속,stock_code,1998-10-20,2010-05-12
018415,현대금속우,,,unmatched,1998-10-20,2010-05-12
018470,조일알미늄,00149239,조일알미늄,stock_code,1998-10-20,2026-08-18
018500,동원모빌리티,00118008,동원모빌리티,stock_code,1998-10-20,2026-08-18
018570,선진금속,,,unmatched,1998-10-20,2002-05-20
018590,KNC,,,unmatched,1998-10-20,2004-01-20
018670,SK가스,00144164,SK가스,stock_code,1998-10-20,2026-08-18
018700,졸스,00122205,졸스,stock_code,1998-10-20,2026-08-18
018880,한온시스템,00161125,한온시스템,stock_code,1998-10-20,2026-08-18
018890,모라리소스,00101947,브이오산업,stock_code,1998-10-20,2010-07-21
019010,베뉴지,00267906,베뉴지,stock_code,1998-10-20,2026-08-18
019120,경윤하이드로,00173324,경윤하이드로에너지,stock_code,1998-10-20,2011-04-05
019170,신풍제약,00137359,신풍제약,stock_code,1998-10-20,2026-08-18
019175,신풍제약우,,,unmatched,1998-10-20,2026-08-18
019180,티에이치엔,00118965,티에이치엔,stock_code,1998-10-20,2026-08-18
019210,와이지-원,00139719,와이지-원,stock_code,1998-10-20,2026-08-18
019260,엔케이바이오,00162577,셀텍,stock_code,1998-10-20,2012-09-04
019300,태림페이퍼,00118460,태림페이퍼,stock_code,1998-10-20,2016-08-10
019430,넥서스투자,00267809,위더스기술금융,stock_code,1998-10-20,2011-04-28
019490,엑시큐어하이트론,00156150,엑시큐어하이트론,stock_code,1998-10-20,2026-08-18
019540,일지테크,00146560,일지테크,stock_code,1998-10-20,2026-08-18
019550,SBI인베스트먼트,00156910,SBI인베스트먼트,stock_code,1998-10-20,2026-08-18
019570,GMI벤처,00110750,GMI벤처,stock_code,1998-10-20,2026-08-18
019590,에스유앤피,00136642,에스유앤피,stock_code,1998-10-20,2025-09-05
019640,희훈디앤지,00167378,희훈디앤지,stock_code,1998-10-20,2009-04-22
019660,글로본,00159731,글로본,stock_code,1998-10-20,2026-08-18
019930,기라정보통신,00106483,기라정보통신,stock_code,1998-10-20,2004-02-11
020000,한섬,00188089,한섬,stock_code,1998-10-20,2026-08-18
020070,에버리소스,00154727,에버리소스,stock_code,1998-10-20,2010-04-30
020075,에버리소스우,,,unmatched,1998-10-20,2010-04-30
020120,키다리스튜디오,00140131,키다리스튜디오,stock_code,1998-10-20,2026-08-18
020180,대신정보통신,00110875,대신정보통신,stock_code,1998-10-20,2026-08-18
020400,대동금속,00191287,대동금속,stock_code,1998-10-20,2026-08-18
020490,아이씨켐,00146676,아이씨켐,normalized_name_unique,1998-10-20,2002-10-10
020860,리타워텍,,,unmatched,1998-10-20,2003-04-10
020865,리타워텍우,,,unmatched,1998-10-20,2003-04-10
021040,대호특수강,00166175,대호특수강,stock_code,1998-10-20,2026-08-18
021050,서원,00131197,서원,stock_code,1998-10-20,2026-08-18
021080,에이티넘인베스트,00161462,에이티넘인베스트,stock_code,1998-10-20,2026-08-18
021090,케미그라스,00152358,케미그라스,normalized_name_unique,1998-10-20,2003-12-19
021240,코웨이,00170558,코웨이,stock_code,1998-10-20,2026-08-18
021570,알루코,00139418,알루코,stock_code,1998-10-20,2005-10-12
021740,세화기술투자,00109125,세화기술투자,normalized_name_unique,1998-10-20,2002-10-23
021820,세원정공,00134316,세원정공,stock_code,1998-10-20,2026-08-18
021880,메이슨캐피탈,00136101,메이슨캐피탈,stock_code,1998-10-20,2026-08-18
021930,경남리스,,,unmatched,1998-10-20,2002-07-18
021960,KB캐피탈,00161408,케이비캐피탈,stock_code,1998-10-20,2017-07-20
022220,티케이지애강,00140061,티케이지애강,stock_code,1998-10-20,2026-08-18
022610,한일,,,unmatched,1998-10-20,2004-02-06
022780,옵셔널벤처스,,,unmatched,1998-10-20,2002-07-30
022870,평화은행,,,unmatched,1998-10-20,2001-07-06
023130,국민은행,,,unmatched,1998-10-20,2001-11-08
023150,MH에탄올,00121534,MH에탄올,stock_code,1998-10-20,2026-08-18
023160,태광,00153375,태광,stock_code,1998-10-20,2026-08-18
023410,유진기업,00184667,유진기업,stock_code,1998-10-20,2026-08-18
023420,유진종합개발,00144933,유진종합개발,stock_code,1998-10-20,2005-12-29
023430,아이이,00100717,아이이,stock_code,1998-10-20,2017-12-19
023440,제이스코홀딩스,00148531,제이스코홀딩스,stock_code,1998-10-20,2026-08-18
023450,동남합성,00115065,동남합성,stock_code,1998-10-20,2026-08-18
023460,CNH,00149266,씨앤에이치,stock_code,1998-10-20,2025-07-11
023590,다우기술,00176914,다우기술,stock_code,1998-10-20,2026-08-18
023600,삼보판지,00125938,삼보판지,stock_code,1998-10-20,2026-08-18
023760,한국캐피탈,00149594,한국캐피탈,stock_code,1998-10-20,2026-08-18
023770,플레이위드,00138367,플레이위드,stock_code,1998-10-20,2026-08-18
023780,신한캐피탈,00137456,신한캐피탈,normalized_name_unique,1998-10-20,2001-09-12
023790,동일스틸럭스,00172945,동일스틸럭스,stock_code,1998-10-20,2026-08-18
023800,인지컨트롤스,00103510,인지컨트롤스,stock_code,1998-10-20,2026-08-18
023810,인팩,00180795,인팩,stock_code,1998-10-20,2026-08-18
023890,한국아트라스비엑스,00159290,한국아트라스비엑스,stock_code,1998-10-20,2021-04-16
023900,풍국주정,00155452,풍국주정,stock_code,1998-10-20,2026-08-18
023910,대한약품,00113128,대한약품,stock_code,1998-10-20,2026-08-18
023960,에쓰씨엔지니어링,00121969,에쓰씨엔지니어링,stock_code,1998-10-20,2026-08-18
024060,흥구석유,00167004,흥구석유,stock_code,1998-10-20,2026-08-18
024070,WISCOM,00142865,WISCOM,stock_code,1998-10-20,2026-08-18
024080,카리스소프트,00137836,카리스소프트,normalized_name_unique,1998-10-20,2002-10-16
024090,디씨엠,00177199,디씨엠,stock_code,1998-10-20,2026-08-18
024100,제일저축은행,00174129,제일저축은행,stock_code,1998-10-20,2011-10-13
024110,기업은행,00149646,기업은행,stock_code,1998-10-20,2026-08-18
024120,KB오토시스,00157539,KB오토시스,stock_code,1998-10-20,2026-08-18
024660,하림홀딩스,00156044,하림홀딩스,stock_code,1998-10-20,2018-07-13
024720,콜마홀딩스,00203290,콜마홀딩스,stock_code,1998-10-20,2026-08-18
024740,한일단조,00162832,한일단조,stock_code,1998-10-20,2026-08-18
024810,이화전기,00145738,이화전기공업,stock_code,1998-10-20,2025-09-09
024830,세원물산,00173591,세원물산,stock_code,1998-10-20,2026-08-18
024840,KBI메탈,00158024,KBI메탈,stock_code,1998-10-20,2026-08-18
024870,유성티에스아이,00144562,유성티에스아이,stock_code,1998-10-20,2010-04-30
024880,케이피에프,00157636,케이피에프,stock_code,1998-10-20,2026-08-18
024890,대원화성,00112022,대원화성,stock_code,1998-10-20,2026-08-18
024900,디와이덕양,00114154,디와이덕양,stock_code,1998-10-20,2026-08-18
024910,경창산업,00102353,경창산업,stock_code,1998-10-20,2026-08-18
024940,PN풍년,00133557,PN풍년,stock_code,1998-10-20,2026-08-18
024950,삼천리자전거,00128607,삼천리자전거,stock_code,1998-10-20,2026-08-18
024960,영남종금,,,unmatched,1998-10-20,2001-02-09
025000,KPX케미칼,00191472,KPX케미칼,stock_code,1998-10-20,2026-08-18
025080,외환리스,,,unmatched,1998-10-20,2001-08-23
025270,부산방직,00124018,부산방직공업,stock_code,1998-10-20,2016-08-17
025320,시노펙스,00203023,시노펙스,stock_code,1998-10-20,2026-08-18
025440,DH오토웨어,00110583,DH오토웨어,stock_code,1998-10-20,2026-08-18
025450,한마음저축은,00173254,한마음상호저축은행,stock_code,1998-10-20,2004-10-06
025530,SJM홀딩스,00181943,에스제이엠홀딩스,stock_code,1998-10-20,2026-08-18
025540,한국단자,00157070,한국단자공업,stock_code,1998-10-20,2026-08-18
025550,한국선재,00158015,한국선재,stock_code,1998-10-20,2026-08-18
025560,미래산업,00197759,미래산업,stock_code,1998-10-20,2026-08-18
025610,한국저축은행,00104704,한국저축은행,stock_code,1998-10-20,2012-07-24
025620,차AI헬스케어,00136776,차AI헬스케어,stock_code,1998-10-20,2026-08-18
025690,동방라이텍,00203458,동방라이텍,stock_code,1998-10-20,2005-03-11
025770,한국정보통신,00159342,한국정보통신,stock_code,1998-10-20,2026-08-18
025820,이구산업,00145464,이구산업,stock_code,1998-10-20,2026-08-18
025830,한국합섬,00160445,한국합섬,stock_code,1998-10-20,2007-04-24
025840,레이디,00120243,레이디,normalized_name_unique,1998-10-20,2002-01-22
025850,한화화인케미칼,00160612,한화화인케미칼,stock_code,1998-10-20,2016-03-14
025860,남해화학,00107987,남해화학,stock_code,1998-10-20,2026-08-18
025870,신라에스지,00136004,신라에스지,stock_code,1998-10-20,2026-08-18
025880,케이씨피드,00101752,케이씨피드,stock_code,1998-10-20,2026-08-18
025890,한국주강,00159564,한국주강,stock_code,1998-10-20,2026-08-18
025900,동화기업,00173032,동화기업,stock_code,1998-10-20,2026-08-18
025920,우경,00183914,우경,stock_code,1998-10-20,2013-07-09
025930,팬택,00207542,팬택자산관리,stock_code,1998-10-20,2007-04-24
025950,동신건설,00116408,동신건설,stock_code,1998-10-20,2026-08-18
025970,알덱스,00114215,알덱스,stock_code,1998-10-20,2011-12-19
025980,아난티,00161781,아난티,stock_code,1998-10-20,2026-08-18
026150,특수건설,00186939,특수건설,stock_code,1998-10-20,2026-08-18
026220,에스티씨라이프,00133317,에스티씨라이프,stock_code,1998-10-20,2011-11-28
026230,IDH,00113632,아이디에이치,stock_code,1998-10-20,2009-04-28
026250,삼우이엠씨,00127370,삼우이엠씨,stock_code,1998-10-20,2013-04-11
026260,위너지스,00207223,위너지스,stock_code,1998-10-20,2018-10-10
026870,코원에너지서비스,00112907,코원에너지서비스,stock_code,1998-10-20,2012-11-14
026890,스틱인베스트먼트,00117498,스틱인베스트먼트,stock_code,1998-10-20,2026-08-18
026910,광진실업,00104120,광진실업,stock_code,1998-10-20,2026-08-18
026940,부국철강,00123781,부국철강,stock_code,1998-10-20,2026-08-18
026960,동서,00144395,동서,stock_code,1998-10-20,2026-08-18
026970,대백저축은행,00110060,대백저축은행,stock_code,1998-10-20,2004-11-04
027350,텔슨전자,00208374,텔슨전자,stock_code,1998-10-20,2004-08-09
027390,한화갤러리아타임월드,00117258,한화갤러리아타임월드,stock_code,1998-10-20,2020-04-14
027440,코리아이앤디,00172103,코리아이앤디,stock_code,1998-10-20,2004-04-13
027460,주택은행,,,unmatched,1998-10-20,2001-11-08
027700,대백쇼핑,00110079,대백쇼핑,stock_code,1998-10-20,2004-06-17
027710,팜스토리,00192499,팜스토리,stock_code,1998-10-20,2026-08-18
027840,고덴시,00156734,한국고덴시,stock_code,1998-10-20,2010-07-13
027890,스탠더드텔레,,,unmatched,1998-10-20,2003-04-04
027970,한국제지,00133706,한국제지,stock_code,1998-10-20,2026-08-18
028040,미래SCI,00111865,미래SCI,stock_code,1998-10-20,2021-04-12
028050,삼성E&A,00126308,삼성E&A,stock_code,1998-10-20,2026-08-18
028080,휴맥스홀딩스,00219440,휴맥스홀딩스,stock_code,1998-10-20,2026-08-18
028090,네오퍼플,00121251,네오퍼플,stock_code,1998-10-20,2013-05-02
028300,HLB,00199252,HLB,stock_code,1998-10-20,2026-08-18
029460,케이씨,00209780,케이씨,stock_code,1998-10-20,2026-08-18
029480,광무,00186452,광무,stock_code,1998-10-20,2026-08-18
029530,신도리코,00135795,신도리코,stock_code,1998-10-20,2026-08-18
030000,제일기획,00148276,제일기획,stock_code,1998-10-20,2026-08-18
030210,다올투자증권,00156859,다올투자증권,stock_code,1998-10-20,2026-08-18
030270,에스마크,00100258,에스마크,stock_code,1998-10-20,2020-05-20
030350,드래곤플라이,00230036,드래곤플라이,stock_code,1998-10-20,2026-08-18
030390,쏠라엔텍,00268020,쏠라엔텍,stock_code,1998-10-20,2010-05-07
030420,디패션,00228916,디패션,stock_code,1998-10-20,2011-05-06
030520,한컴,00204262,한컴,stock_code,1998-10-20,2026-08-18
030530,원익홀딩스,00216647,원익홀딩스,stock_code,1998-10-20,2026-08-18
030710,동아금고,,,unmatched,1998-10-20,2001-07-27
030720,동원수산,00118044,동원수산,stock_code,1998-10-20,2026-08-18
030950,보진재,00123514,보진재,stock_code,1998-10-20,2005-04-29
030960,양지사,00139685,양지사,stock_code,1998-10-20,2026-08-18
030970,주은리스,,,unmatched,1998-10-20,2002-12-20
031310,아이즈비전,00200910,아이즈비전,stock_code,1998-10-20,2026-08-18
031390,녹십자셀,00198378,녹십자셀,stock_code,1998-10-20,2021-11-16
031510,오스템,00175173,오스템,stock_code,1998-10-20,2026-08-18
031800,ST&I,00267997,에스티앤아이,stock_code,1998-10-20,2009-06-30
031820,아이티센씨티에스,00186559,아이티센씨티에스,stock_code,1998-10-20,2026-08-18
031860,디에이치엑스컴퍼니,00180865,디에이치엑스컴퍼니,stock_code,1998-10-20,2026-08-18
031920,신민저축은행,00136095,조은저축은행,stock_code,1998-10-20,2013-02-26
031950,에듀패스,00130860,에듀패스,stock_code,1998-10-20,2011-06-08
031960,동산진흥,00267775,동산진흥,stock_code,1998-10-20,2010-02-19
031970,엠바이엔,00218654,엠바이엔,stock_code,1998-10-20,2004-04-06
031980,피에스케이홀딩스,00208444,피에스케이홀딩스,stock_code,1998-10-20,2026-08-18
031990,대선조선,00110307,대선조선,stock_code,1998-10-20,2011-04-12
032030,일공공일안경,00107358,일공공일안경콘택트,stock_code,1998-10-20,2010-04-12
032040,C&S자산관리,00173731,씨앤에스자산관리,stock_code,1998-10-20,2018-10-10
032050,후야인포넷,00194372,후야인포넷,stock_code,1998-10-20,2005-04-25
032150,으뜸저축은행,00148188,으뜸상호저축은행,stock_code,1998-10-20,2003-10-14
032280,삼일,00127909,삼일,stock_code,1998-10-20,2026-08-18
032290,알티전자,00183215,케이디지엠텍,stock_code,1998-10-20,2011-04-22
032420,터보테크,00229818,터보테크,stock_code,1998-10-20,2015-01-26
032540,TJ미디어,00201733,TJ미디어,stock_code,1998-10-20,2026-08-18
032560,황금에스티,00218575,황금에스티,stock_code,1998-10-20,2026-08-18
032570,카라반케이디이,00101442,카라반케이디이,stock_code,1998-10-20,2009-09-17
032580,피델릭스,00189538,피델릭스,stock_code,1998-10-20,2026-08-18
032590,엔토리노,00119733,엔토리노,stock_code,1998-10-20,2008-04-11
032600,애드모바일,00231567,애드모바일,stock_code,1998-10-20,2003-10-29
032610,에스오케이,00179832,에스오케이,stock_code,1998-10-20,2005-04-20
032620,GC메디아이,00220057,GC메디아이,stock_code,1998-10-20,2026-08-18
032680,소프트센,00204226,소프트센,stock_code,1998-10-20,2026-08-18
032750,삼진,00173351,삼진,stock_code,1998-10-20,2026-08-18
032780,테라,,,unmatched,1998-10-20,2003-04-24
032790,엠젠솔루션,00110884,엠젠솔루션,stock_code,1998-10-20,2026-08-18
032800,판타지오,00231691,판타지오,stock_code,1998-10-20,2026-08-18
032850,비트컴퓨터,00231707,비트컴퓨터,stock_code,1998-10-20,2026-08-18
032860,더라미,00205687,더라미,stock_code,1998-10-20,2026-08-18
032930,에이스앤파트너스,00200798,에이스앤파트너스,stock_code,1998-10-20,2012-01-17
032940,원익,00210980,원익,stock_code,1998-10-20,2026-08-18
032960,동일기연,00199076,동일기연,stock_code,1998-10-20,2026-08-18
032980,바이온,00232089,바이온,stock_code,1998-10-20,2026-06-30
033030,지오엠씨,00232317,지오엠씨,stock_code,1998-10-20,2010-09-24
033040,세림아이텍,00206136,세림아이텍,normalized_name_unique,1998-10-20,2002-11-25
033050,제이엠아이,00222435,제이엠아이,stock_code,1998-10-20,2026-08-18
033070,삼한콘트롤스,00216300,삼한콘트롤스,normalized_name_unique,1998-10-20,2002-04-17
033100,제룡전기,00185356,제룡전기,stock_code,1998-10-20,2026-08-18
033110,코너스톤네트웍스,00194275,코너스톤네트웍스,stock_code,1998-10-20,2021-10-07
033130,디지틀조선,00231442,디지틀조선,stock_code,1998-10-20,2026-08-18
033160,엠케이전자,00121686,엠케이전자,stock_code,1998-10-20,2026-08-18
033180,KH 필룩스,00193009,케이에이치필룩스,stock_code,1998-10-20,2026-01-14
033190,폴켐,00130204,폴켐,stock_code,1998-10-20,2010-04-22
033200,모아텍,00241209,모아텍,stock_code,1998-10-20,2026-08-18
033210,삼화기연,00267793,삼화기연,stock_code,1998-10-20,2004-03-30
033220,남성알미늄,00107303,피엔에스커튼월,stock_code,1998-10-20,2005-05-03
033280,어울림엘시스,00206127,어울림엘시스,stock_code,1998-10-20,2012-09-10
033290,로젠,00155948,로젠,stock_code,1998-10-20,2026-08-18
033300,보성인터,,,unmatched,1998-10-20,2001-05-24
033310,엠투엔,00143226,엠투엔,stock_code,1998-10-20,2026-08-18
033320,제이씨현시스템,00223513,제이씨현시스템,stock_code,1998-10-20,2026-08-18
033330,두림티앤씨,00119423,두림티앤씨,stock_code,1998-10-20,2008-05-02
033340,좋은사람들,00205003,좋은사람들,stock_code,1998-10-20,2026-08-18
033430,디에스티,00244419,디에스티,stock_code,1998-10-20,2021-09-01
033500,동성화인텍,00231105,동성화인텍,stock_code,1998-10-20,2026-08-18
033530,SJG세종,00134510,SJG세종,stock_code,1998-10-20,2026-08-18
033540,파라텍,00105138,파라텍,stock_code,1998-10-20,2026-08-18
033550,룩손에너지,00268011,일레덱스홀딩스,stock_code,1998-10-20,2013-05-06
033850,지노시스템,00244589,지노시스템,stock_code,1998-10-20,2011-05-06
033880,블루멈,00244862,룩소네이트,stock_code,1998-10-20,2009-09-03
033920,무학,00121543,무학,stock_code,1998-10-20,2026-08-18
033630,SK브로드밴드,00243988,에스케이브로드밴드,stock_code,1998-11-12,2015-06-30
001797,대한제당(2우B),,,unmatched,1998-11-27,2001-11-06
005387,현대차2우B,,,unmatched,1998-12-02,2026-08-18
030200,KT,00190321,케이티,stock_code,1998-12-23,2026-08-18
033240,자화전자,00146861,자화전자,stock_code,1999-01-06,2026-08-18
023135,국민은행(1우B),,,unmatched,1999-01-15,2001-11-08
002957,두산건설(2우B),,,unmatched,1999-01-22,2004-05-07
001527,동양2우B,,,unmatched,1999-01-28,2026-08-18
000107,유한양행(2우B),,,unmatched,1999-01-29,2004-01-07
001047,CJ2우B,,,unmatched,1999-01-29,2009-03-19
000887,한화(2우B),,,unmatched,1999-02-01,2004-03-22
034190,코스파이더,,,unmatched,1999-02-09,2001-03-13
004987,성신양회2우B,,,unmatched,1999-03-15,2019-05-09
004837,덕성(2우B),,,unmatched,1999-03-17,2004-03-15
015585,신한은행(1우C),,,unmatched,1999-03-26,2001-09-07
005389,현대차3우B,,,unmatched,1999-04-15,2026-08-18
012337,현대모비스(2우B),,,unmatched,1999-04-15,2004-03-26
034810,해성산업,00219361,해성산업,stock_code,1999-04-16,2026-08-18
022875,평화은행우선,,,unmatched,1999-04-19,2001-01-22
009837,한화석화(2우B),,,unmatched,1999-04-20,2004-04-06
001687,대상2우B,,,unmatched,1999-04-29,2011-05-06
005990,매일홀딩스,00120924,매일홀딩스,stock_code,1999-05-14,2026-08-18
034120,SBS,00130772,SBS,stock_code,1999-05-14,2026-08-18
034660,제넥셀,00211271,제넥셀세인,stock_code,1999-05-14,2010-04-14
034970,올에버,00123426,올에버,normalized_name_unique,1999-05-14,2003-04-14
004945,외환은행(1우B),,,unmatched,1999-05-17,2001-08-22
012655,쌍용건설우,,,unmatched,1999-05-17,2006-06-08
001265,남광토건(1우B),,,unmatched,1999-05-20,2007-06-25
001035,리젠트화재(1우B),,,unmatched,1999-05-27,2002-08-09
002027,코오롱2우B,,,unmatched,1999-05-28,2009-05-25
002355,넥센타이어1우B,,,unmatched,1999-06-08,2026-08-18
013450,동성하이켐,00165529,동성하이켐,stock_code,1999-06-11,2015-07-17
034750,디씨씨,00255071,현대에이치씨엔동작방송,stock_code,1999-06-11,2008-07-11
035010,소예,00134909,소예,stock_code,1999-06-11,2009-11-02
003419,쌍용양회3우B,,,unmatched,1999-06-15,2017-05-15
005160,동국산업,00172680,동국산업,stock_code,1999-06-25,2026-08-18
034300,신세계건설,00217947,신세계건설,stock_code,1999-06-25,2025-02-21
035080,그래디언트,00244561,그래디언트,stock_code,1999-07-05,2026-08-18
035030,파이오니어MF,,,unmatched,1999-07-16,2002-05-17
035500,써니트렌드,00255309,써니트렌드,stock_code,1999-07-16,2009-09-03
004137,대덕GDS2우B,,,unmatched,1999-07-26,2009-07-24
033230,인성정보,00229021,인성정보,stock_code,1999-07-30,2026-08-18
000547,흥국화재2우B,,,unmatched,1999-08-09,2023-07-14
006650,대한유화,00260383,대한유화,stock_code,1999-08-11,2026-08-18
006840,AK홀딩스,00125080,AK홀딩스,stock_code,1999-08-11,2026-08-18
033250,체시스,00125576,체시스,stock_code,1999-08-11,2026-08-18
035000,HS애드,00140168,HS애드,stock_code,1999-08-11,2026-08-18
035150,백산,00122551,백산,stock_code,1999-08-11,2026-08-18
012790,신일제약,00137058,신일제약,stock_code,1999-08-13,2026-08-18
020710,시공테크,00170026,시공테크,stock_code,1999-08-13,2026-08-18
034940,조아제약,00231831,조아제약,stock_code,1999-08-13,2026-08-18
035270,청람디지탈,00220552,청람디지탈,stock_code,1999-08-13,2008-04-22
035610,솔본,00249982,솔본,stock_code,1999-08-13,2026-08-18
035620,바른손이앤에이,00259590,바른손이앤에이,stock_code,1999-08-13,2026-08-18
035210,티브로드도봉강북방송,00244729,티브로드도봉강북방송,stock_code,1999-08-27,2012-10-31
035400,브이에스에스티,00223346,쓰리디넷,stock_code,1999-08-27,2010-09-30
035930,에스이아이채MF,,,unmatched,1999-10-01,2001-08-06
033780,KT&G,00244455,케이티앤지,stock_code,1999-10-08,2026-08-18
036580,팜스코,00260408,팜스코,stock_code,1999-10-25,2026-08-18
036585,팜스코우B,,,unmatched,1999-10-25,2013-06-13
033270,유나이티드제약,00158963,유나이티드,stock_code,1999-11-11,2026-08-18
035450,지아이바이오,00259439,지아이바이오,stock_code,1999-11-11,2013-08-06
035710,CL,00259493,씨엘엘씨디,stock_code,1999-11-11,2010-04-30
035720,카카오,00258801,카카오,stock_code,1999-11-11,2026-08-18
036910,세원텔레콤,00241120,세원텔레콤,stock_code,1999-11-11,2004-05-31
016890,대웅바이오,00111829,대웅바이오,stock_code,1999-11-16,2009-04-17
036210,태산엘시디,00255840,태산엘시디,stock_code,1999-11-16,2014-04-10
037020,한와이어리스,00178471,한와이어리스,stock_code,1999-11-16,2011-04-22
000850,화천기공,00166519,화천기공,stock_code,1999-11-18,2026-08-18
030610,교보증권,00113359,교보증권,stock_code,1999-11-18,2026-08-18
035460,기산텔레콤,00258421,기산텔레콤,stock_code,1999-11-18,2026-08-18
035480,제이테크놀로지,00255141,글로앤웰,stock_code,1999-11-18,2019-12-11
037120,한신코퍼,00253514,한신코퍼레이션,stock_code,1999-11-18,2004-10-20
032380,핸디소프트,00231521,핸디소프트,stock_code,1999-11-23,2011-03-02
035760,CJ ENM,00265324,CJ ENM,stock_code,1999-11-23,2026-08-18
035810,이지홀딩스,00242378,이지홀딩스,stock_code,1999-11-23,2026-08-18
035910,현대멀티캡,00258731,현대멀티캡,stock_code,1999-11-23,2005-01-18
035915,현대멀티캡우,,,unmatched,1999-11-23,2005-01-18
036850,나리지*온,00208693,나리지*온,stock_code,1999-11-25,2010-07-13
037220,넥스텔,00265254,넥스텔,stock_code,1999-11-25,2005-04-08
001697,두산테크팩(2우B),,,unmatched,1999-11-26,2002-01-17
027830,대성창투,00109037,대성창투,stock_code,1999-11-30,2026-08-18
036000,예림당,00259934,예림당,stock_code,1999-11-30,2026-08-18
000157,두산2우B,,,unmatched,1999-12-03,2026-08-18
019560,한국파트너스,00162081,한국투자파트너스,stock_code,1999-12-03,2005-12-23
027040,서울전자통신,00130587,서울전자통신,stock_code,1999-12-03,2026-08-18
035830,메카포럼,00246383,메카포럼,stock_code,1999-12-03,2010-07-15
035960,바이오시스,00265157,바이오시스,stock_code,1999-12-03,2004-04-06
036020,한아시스템,00244932,한아시스템,stock_code,1999-12-03,2005-04-01
032390,KTF,00244871,케이티프리텔,stock_code,1999-12-07,2009-06-22
034600,글로웍스,00251190,글로웍스,stock_code,1999-12-07,2011-06-28
035290,골드앤에스,00249502,골드앤에스,stock_code,1999-12-07,2026-08-18
036120,서울평가정보,00260745,서울평가정보,stock_code,1999-12-07,2026-08-18
036610,지디코프,00254009,지디코프,stock_code,1999-12-07,2009-06-16
036880,맥시스템,00247762,맥시스템,stock_code,1999-12-07,2005-03-30
037250,대흥멀티통신,00260639,대흥멀티미디어통신,stock_code,1999-12-07,2004-05-10
024800,유성티엔에스,00173999,유성티엔에스,stock_code,1999-12-10,2026-08-18
027050,코리아나,00152589,코리아나,stock_code,1999-12-10,2026-08-18
036090,위지트,00258360,위지트,stock_code,1999-12-10,2026-08-18
036200,유니셈,00260569,유니셈,stock_code,1999-12-10,2026-08-18
036260,이매진아시아,00122339,이매진아시아,stock_code,1999-12-10,2021-02-10
036760,KNS홀딩스,00265218,케이엔에스홀딩스,stock_code,1999-12-10,2009-04-22
036820,BET,00248956,비이티,stock_code,1999-12-10,2005-04-20
033640,네패스,00227333,네패스,stock_code,1999-12-14,2026-08-18
036490,SK머티리얼즈,00110051,에스케이머티리얼즈,stock_code,1999-12-14,2021-12-24
036500,에스에스컴텍,00267960,에스에스컴텍,stock_code,1999-12-14,2017-05-10
037240,평안물산,00260693,평안물산,stock_code,1999-12-14,2012-05-31
037330,인지디스플레,00265421,인지디스플레,stock_code,1999-12-14,2026-08-18
037340,씨엘인터내셔널,00241236,에이치씨코퍼레이션,stock_code,1999-12-14,2016-09-07
036060,한강기금,00277985,한강구조조정기금,stock_code,1999-12-15,2004-09-30
036460,한국가스공사,00261285,한국가스공사,stock_code,1999-12-15,2026-08-18
036790,자강,00256292,자강,stock_code,1999-12-16,2009-05-14
037400,우리엔터프라이즈,00155692,우리엔터프라이즈,stock_code,1999-12-16,2026-08-18
037460,삼지전자,00128315,삼지전자,stock_code,1999-12-16,2026-08-18
003100,선광,00131896,선광,stock_code,1999-12-21,2026-08-18
005290,동진쎄미켐,00118804,동진쎄미켐,stock_code,1999-12-21,2026-08-18
