Date,금,단기채,ASML,TSM,NVDA,GOOGL
1990-03-20,-0.006093011688634742,0.00021618020738323196,-0.006321941367249506,-0.006321941367249506,-0.006321941367249506,-0.006321941367249506
1990-03-21,-0.019141749030401556,0.00021698171521911114,-0.0018178102691475129,-0.0018178102691475129,-0.0018178102691475129,-0.0018178102691475129
1990-03-22,0.0,0.00021644738887238724,-0.010926446451964944,-0.010926446451964944,-0.010926446451964944,-0.010926446451964944
1990-03-23,0.003826530612244916,0.0002151113592709919,0.006444160628236384,0.006444160628236384,0.006444160628236384,0.006444160628236384
1990-03-26,-0.05908513341804322,0.0006438687252454667,0.003430139588090242,0.003430139588090242,0.003430139588090242,0.003430139588090242
1990-03-27,-0.006076975016880537,0.00021404231560895326,0.0015952876629556911,0.0015952876629556911,0.0015952876629556911,0.0015952876629556911
1990-03-28,0.010869565217391353,0.0002151113592709919,-0.006370848220634273,-0.006370848220634273,-0.006370848220634273,-0.006370848220634273
1990-03-29,-0.0013440860215053752,0.00021377502412311955,-0.0029769138406402496,-0.0029769138406402496,-0.0029769138406402496,-0.0029769138406402496
1990-03-30,-0.008075370121130576,0.00021324040445169778,0.00022968788451427358,0.00022968788451427358,0.00022968788451427358,0.00022968788451427358
1990-04-02,-0.00027137042062419514,0.0006374505492809934,-0.005281257848378296,-0.005281257848378296,-0.005281257848378296,-0.005281257848378296
1990-04-03,0.01791530944625408,0.0002119036410950237,0.01038781134163358,0.01038781134163358,0.01038781134163358,0.01038781134163358
1990-04-04,-0.0020000000000000018,0.00021297307626211293,-0.0052547823769741875,-0.0052547823769741875,-0.0052547823769741875,-0.0052547823769741875
1990-04-05,0.01108884435537738,0.00021110143613123356,-0.00454749769523588,-0.00454749769523588,-0.00454749769523588,-0.00454749769523588
1990-04-06,-0.00184989429175475,0.00021136885003669725,-0.005814266654002087,-0.005814266654002087,-0.005814266654002087,-0.005814266654002087
1990-04-09,-0.002647603918453756,0.000634240589925561,-0.0016244643754190768,-0.0016244643754190768,-0.0016244643754190768,-0.0016244643754190768
1990-04-10,-0.0039819485001327815,0.00021297307626211293,0.003951607720166672,0.003951607720166672,0.003951607720166672,0.003951607720166672
1990-04-11,-0.001865671641790967,0.0002119036410950237,0.003704575425159895,0.003704575425159895,0.003704575425159895,0.003704575425159895
1990-04-12,0.002670226969292422,0.00021136885003669725,0.006459026050677608,0.006459026050677608,0.006459026050677608,0.006459026050677608
1990-04-16,0.0,0.0008457434986661738,0.0009168563494261761,0.0009168563494261761,0.0009168563494261761,0.0009168563494261761
1990-04-17,-0.003994673768308976,0.00021083400997246038,-0.0029769138406402496,-0.0029769138406402496,-0.0029769138406402496,-0.0029769138406402496
1990-04-18,0.00200534759358284,0.00021136885003669725,-0.008957266768845229,-0.008957266768845229,-0.008957266768845229,-0.008957266768845229
1990-04-19,0.0026684456304202353,0.00021270573583387353,-0.005793742757821518,-0.005793742757821518,-0.005793742757821518,-0.005793742757821518
1990-04-20,0.0006653359946773296,0.00021217101825232731,-0.007459235913825801,-0.007459235913825801,-0.007459235913825801,-0.007459235913825801
1990-04-23,-0.0019946808510638014,0.000628621761691095,-0.0133865238442058,-0.0133865238442058,-0.0133865238442058,-0.0133865238442058
1990-04-24,0.004130579613590868,0.0002105665715577132,-0.0021423325003775417,-0.0021423325003775417,-0.0021423325003775417,-0.0021423325003775417
1990-04-25,-0.014198513800424695,0.00021136885003669725,0.0033396799993243853,0.0033396799993243853,0.0033396799993243853,0.0033396799993243853
1990-04-26,0.00040382285637385884,0.00021217101825232731,0.0011887779190307146,0.0011887779190307146,0.0011887779190307146,0.0011887779190307146
1990-04-27,0.0,0.00021297307626211293,-0.007361686199438222,-0.007361686199438222,-0.007361686199438222,-0.007361686199438222
1990-04-30,-0.010360602798708318,0.0006366481139312707,0.005023938046688103,0.005023938046688103,0.005023938046688103,0.005023938046688103
1990-05-01,0.0047586675730795225,0.00021217101825232731,0.0042846650007550835,0.0042846650007550835,0.0042846650007550835,0.0042846650007550835
1990-05-02,0.0002706359945874315,0.00021564580776245457,0.0040294198426757966,0.0040294198426757966,0.0040294198426757966,0.0040294198426757966
1990-05-03,0.0008116883116882079,0.0002151113592709919,0.004249262906122153,0.004249262906122153,0.004249262906122153,0.004249262906122153
1990-05-04,0.0037848067045147538,0.0002145768618921906,0.007522360726243793,0.007522360726243793,0.007522360726243793,0.007522360726243793
1990-05-07,0.0,0.000634240589925561,0.006066276403383197,0.006066276403383197,0.006066276403383197,0.006066276403383197
1990-05-08,-0.001750605978992792,0.00021297307626211293,0.0013914090189066641,0.0013914090189066641,0.0013914090189066641,0.0013914090189066641
1990-05-09,-0.0009442870632671019,0.00021217101825232731,-0.0011579435250927972,-0.0011579435250927972,-0.0011579435250927972,-0.0011579435250927972
1990-05-10,0.003915743991358411,0.00021110143613123356,0.004405343074052048,0.004405343074052048,0.004405343074052048,0.004405343074052048
1990-05-11,-0.008607935440484216,0.0002100316579529693,0.01131115826040796,0.01131115826040796,0.01131115826040796,0.01131115826040796
1990-05-14,0.0012210012210012167,0.0006230011505978794,0.007989043486050562,0.007989043486050562,0.007989043486050562,0.007989043486050562
1990-05-15,-0.003387533875338744,0.00020789151288269636,0.0020380296287256794,0.0020380296287256794,0.0020380296287256794,0.0020380296287256794
1990-05-16,0.005710401087695605,0.00020842662278197643,0.00090394100900415,0.00090394100900415,0.00090394100900415,0.00090394100900415
1990-05-17,-0.0017574692442883233,0.00020896168358208733,0.006322010271242684,0.006322010271242684,0.006322010271242684,0.006322010271242684
1990-05-18,0.001895991332611091,0.00020896168358208733,0.005833465368472623,0.005833465368472623,0.005833465368472623,0.005833465368472623
1990-05-21,0.008650986753176548,0.0006334380092503089,0.01026099984111517,0.01026099984111517,0.01026099984111517,0.01026099984111517
1990-05-22,0.005360493165371238,0.00021110143613123356,0.002207992964178729,0.002207992964178729,0.002207992964178729,0.002207992964178729
1990-05-23,-0.02825913089842713,0.0002105665715577132,0.006609385416039837,0.006609385416039837,0.006609385416039837,0.006609385416039837
1990-05-24,0.005486968449931462,0.00020842662278197643,0.0030641145002980874,0.0030641145002980874,0.0030641145002980874,0.0030641145002980874
1990-05-25,0.0,0.0002094966953001265,-0.010037040603229297,-0.010037040603229297,-0.010037040603229297,-0.010037040603229297
1990-05-29,0.0032742155525238292,0.0008446731650550987,0.00837555144529012,0.00837555144529012,0.00837555144529012,0.00837555144529012
1990-05-30,-0.003535490889311932,0.00021110143613123356,0.0028415033726092442,0.0028415033726092442,0.0028415033726092442,0.0028415033726092442
1990-05-31,-0.009143013100436637,0.00021136885003669725,0.0004359464087899667,0.0004359464087899667,0.0004359464087899667,0.0004359464087899667
1990-06-01,0.0011017766147913832,0.00021110143613123356,0.006753825933585311,0.006753825933585311,0.006753825933585311,0.006753825933585311
1990-06-04,-0.017609024625120262,0.0006278189264541378,0.007574118056202561,0.007574118056202561,0.007574118056202561,0.007574118056202561
1990-06-05,0.0029407645987957753,0.00020976418275875375,-0.0021477662948691245,-0.0021477662948691245,-0.0021477662948691245,-0.0021477662948691245
1990-06-06,0.0039095224797542905,0.00020976418275875375,0.0008609425123322634,0.0008609425123322634,0.0008609425123322634,0.0008609425123322634
1990-06-07,-0.018636995827538194,0.00020976418275875375,-0.0019354707451276765,-0.0019354707451276765,-0.0019354707451276765,-0.0019354707451276765
1990-06-08,0.001984126984126977,0.00020976418275875375,-0.0068950919305040825,-0.0068950919305040825,-0.0068950919305040825,-0.0068950919305040825
1990-06-11,0.003394625176803334,0.0006294245605429349,0.004122356089488521,0.004122356089488521,0.004122356089488521,0.004122356089488521
1990-06-12,0.0029602480969834755,0.0002105665715577132,0.008210930014645568,0.008210930014645568,0.008210930014645568,0.008210930014645568
1990-06-13,-0.014757554462403344,0.0002105665715577132,0.004929249384661327,0.004929249384661327,0.004929249384661327,0.004929249384661327
1990-06-14,-0.013266761768901514,0.00020896168358208733,-0.003838745609721861,-0.003838745609721861,-0.003838745609721861,-0.003838745609721861
1990-06-15,0.00303599826514378,0.00020869415931823454,0.0010704345824590344,0.0010704345824590344,0.0010704345824590344,0.0010704345824590344
1990-06-18,0.006774286537907237,0.000628621761691095,-0.014542382852410607,-0.014542382852410607,-0.014542382852410607,-0.014542382852410607
1990-06-19,-0.0017179670722978768,0.00020896168358208733,-0.0006510151929594032,-0.0006510151929594032,-0.0006510151929594032,-0.0006510151929594032
1990-06-20,-0.005019360390076,0.00021083400997246038,0.0006514392898344656,0.0006514392898344656,0.0006514392898344656,0.0006514392898344656
1990-06-21,0.008215624099163987,0.00021136885003669725,0.001085069473188982,0.001085069473188982,0.001085069473188982,0.001085069473188982
1990-06-22,-0.003859899928520427,0.00021163625169062783,-0.0043355734943084645,-0.0043355734943084645,-0.0043355734943084645,-0.0043355734943084645
1990-06-25,0.014351320321469574,0.0006358456422597136,-0.008055697338970824,-0.008055697338970824,-0.008055697338970824,-0.008055697338970824
1990-06-26,-0.01146010186757207,0.00021217101825232731,-0.0004390083502013864,-0.0004390083502013864,-0.0004390083502013864,-0.0004390083502013864
1990-06-27,0.0037211965078001175,0.00021243838316453711,0.0032938076857791376,0.0032938076857791376,0.0032938076857791376,0.0032938076857791376
1990-06-28,0.004705546841579977,0.0002119036410950237,0.007660319647088798,0.007660319647088798,0.007660319647088798,0.007660319647088798
1990-06-29,-0.00028384899233613314,0.00021083400997246038,0.004126833018402554,0.004126833018402554,0.004126833018402554,0.004126833018402554
1990-07-02,0.014764338444065883,0.0006326353922281314,-0.0006489028788447815,-0.0006489028788447815,-0.0006489028788447815,-0.0006489028788447815
1990-07-03,0.012870733072188001,0.00021083400997246038,-0.0004329268550460341,-0.0004329268550460341,-0.0004329268550460341,-0.0004329268550460341
1990-07-05,-0.00635359116022105,0.00041957236652967467,-0.005630090200658744,-0.005630090200658744,-0.005630090200658744,-0.005630090200658744
1990-07-06,0.004031137058659873,0.00020869415931823454,0.0028309837944486826,0.0028309837944486826,0.0028309837944486826,0.0028309837944486826
1990-07-09,-0.002492039318842565,0.0006334380092503089,0.002605889700393549,0.002605889700393549,0.002605889700393549,0.002605889700393549
1990-07-10,-0.017349063150589816,0.00021243838316453711,-0.0015161624182876698,-0.0015161624182876698,-0.0015161624182876698,-0.0015161624182876698
1990-07-11,0.0008474576271186862,0.00021243838316453711,0.006290659211462879,0.006290659211462879,0.006290659211462879,0.006290659211462879
1990-07-12,-0.008044030482641906,0.0002119036410950237,0.007113641633897494,0.007113641633897494,0.007113641633897494,0.007113641633897494
1990-07-13,0.03457106274007682,0.00020922919557531117,0.0025684538914809707,0.0025684538914809707,0.0025684538914809707,0.0025684538914809707
1990-07-16,-0.0009625962596260251,0.0006213949339475278,0.002561938989470658,0.002561938989470658,0.002561938989470658,0.002561938989470658
1990-07-17,-0.007019958706125262,0.00020735635386737172,-0.010860319500062832,-0.010860319500062832,-0.010860319500062832,-0.010860319500062832
1990-07-18,-0.003604103132797354,0.00020735635386737172,-0.007965580639464509,-0.007965580639464509,-0.007965580639464509,-0.007965580639464509
1990-07-19,0.008069003895381233,0.00020575058195548834,-0.005642308278674735,-0.005642308278674735,-0.005642308278674735,-0.005642308278674735
1990-07-20,-0.0035881865857024797,0.0002054829102799971,-0.006329167037979366,-0.006329167037979366,-0.006329167037979366,-0.006329167037979366
1990-07-23,0.014127423822714702,0.0006165754091951303,-0.023500948772962715,-0.023500948772962715,-0.023500948772962715,-0.023500948772962715
1990-07-24,0.0071018847309476385,0.0002038766218910304,-0.004498425489302238,-0.004498425489302238,-0.004498425489302238,-0.004498425489302238
1990-07-25,0.010984540276647747,0.00020521522630612132,0.006552177714625129,0.006552177714625129,0.006552177714625129,0.006552177714625129
1990-07-26,-0.010731052984574108,0.00020601824133503754,-0.00022448059150537159,-0.00022448059150537159,-0.00022448059150537159,-0.00022448059150537159
1990-07-27,-0.0054237288135593476,0.00020655352321474751,-0.006286456738523238,-0.006286456738523238,-0.006286456738523238,-0.006286456738523238
1990-07-30,0.0014996591683709148,0.0006149686091752038,-0.007230031999328146,-0.007230031999328146,-0.007230031999328146,-0.007230031999328146
1990-07-31,0.013612850530901222,0.00020441210057486892,-0.0027309551800672738,-0.0027309551800672738,-0.0027309551800672738,-0.0027309551800672738
1990-08-01,-0.004431909750201579,0.000204144367387471,-0.005248786504962966,-0.005248786504962966,-0.005248786504962966,-0.005248786504962966
1990-08-02,0.02711452853095908,0.00020226989030991405,-0.016058729291155593,-0.016058729291155593,-0.016058729291155593,-0.016058729291155593
1990-08-03,-0.0044654583661675185,0.0002025377097034653,-0.0265796084371962,-0.0265796084371962,-0.0265796084371962,-0.0265796084371962
1990-08-06,0.008575197889182151,0.0005964799046929148,-0.041916167664670656,-0.041916167664670656,-0.041916167664670656,-0.041916167664670656
1990-08-07,0.002616088947024142,0.00019905509572959446,0.005250015258789098,0.005250015258789098,0.005250015258789098,0.005250015258789098
1990-08-08,0.00391389432485334,0.00020093060844406097,0.013926898827437473,0.013926898827437473,0.013926898827437473,0.013926898827437473
1990-08-09,-0.0029889538661468373,0.00020119848947719454,0.012999724391171696,0.012999724391171696,0.012999724391171696,0.012999724391171696
1990-08-10,0.014989572471324264,0.00020200205859266518,-0.01210653753026636,-0.01210653753026636,-0.01210653753026636,-0.01210653753026636
1990-08-13,0.038397328881469184,0.0006053247419384178,0.000735264198452823,0.000735264198452823,0.000735264198452823,0.000735264198452823
1990-08-14,0.017808558001483954,0.00020226989030991405,0.004898359196165547,0.004898359196165547,0.004898359196165547,0.004898359196165547
1990-08-15,-0.03183475091130017,0.0002025377097034653,0.0029247190902592646,0.0029247190902592646,0.0029247190902592646,0.0029247190902592646
1990-08-16,0.010542168674698926,0.00020307331152835673,-0.02235725931234811,-0.02235725931234811,-0.02235725931234811,-0.02235725931234811
1990-08-17,0.019870839542970753,0.0002038766218910304,-0.021874193537130826,-0.021874193537130826,-0.021874193537130826,-0.021874193537130826
1990-08-20,-0.006941061860691766,0.0006109509704010918,-0.01245233518801625,-0.01245233518801625,-0.01245233518801625,-0.01245233518801625
1990-08-21,0.01483752299202945,0.00020494753003208466,-0.02290271167446556,-0.02290271167446556,-0.02290271167446556,-0.02290271167446556
1990-08-22,-0.012203963267278906,0.00020628588842086515,-0.01290498882415303,-0.01290498882415303,-0.01290498882415303,-0.01290498882415303
1990-08-23,0.008929663608562732,0.00020682114571912713,-0.038954044987862146,-0.038954044987862146,-0.038954044987862146,-0.038954044987862146
1990-08-24,-0.005092143549951467,0.0002054829102799971,0.01971120306863483,0.01971120306863483,0.01971120306863483,0.01971120306863483
1990-08-27,0.0,0.0006125581354379239,0.03811598275328887,0.03811598275328887,0.03811598275328887,0.03811598275328887
1990-08-28,-0.053741165001218616,0.00020521522630612132,0.004196187135427687,0.004196187135427687,0.004196187135427687,0.004196187135427687
1990-08-29,-0.010173857050869262,0.0002038766218910304,-0.002872828730869581,-0.002872828730869581,-0.002872828730869581,-0.002872828730869581
1990-08-30,0.014181628935727275,0.00020360886408377077,-0.008119370573732132,-0.008119370573732132,-0.008119370573732132,-0.008119370573732132
1990-08-31,-0.005131494547787052,0.00020307331152835673,0.006601531342526723,0.006601531342526723,0.006601531342526723,0.006601531342526723
1990-09-04,-0.016376531270148376,0.0008061089975852642,0.0013116473871686019,0.0013116473871686019,0.0013116473871686019,0.0013116473871686019
1990-09-05,0.00498164656528588,0.00020146635817841485,0.001833852939657321,0.001833852939657321,0.001833852939657321,0.001833852939657321
1990-09-06,0.010957474563005443,0.00020093060844406097,-0.009414242052760424,-0.009414242052760424,-0.009414242052760424,-0.009414242052760424
1990-09-07,-0.007483870967741835,0.00020119848947719454,0.00422388108520777,0.00422388108520777,0.00422388108520777,0.00422388108520777
1990-09-10,-0.0002600104004161219,0.0006045208487930331,0.0034175035000147957,0.0034175035000147957,0.0034175035000147957,0.0034175035000147957
1990-09-11,-0.015604681404421283,0.0002025377097034653,-0.005763720557174001,-0.005763720557174001,-0.005763720557174001,-0.005763720557174001
1990-09-12,0.009379128137384507,0.00020226989030991405,0.0021080047245554123,0.0021080047245554123,0.0021080047245554123,0.0021080047245554123
1990-09-13,0.00039261876717699984,0.00020093060844406097,-0.010780898547305462,-0.010780898547305462,-0.010780898547305462,-0.010780898547305462
1990-09-14,0.010465724751439032,0.000200394809372062,-0.004784737512332327,-0.004784737512332327,-0.004784737512332327,-0.004784737512332327
1990-09-17,0.008285862247540132,0.0006013049104027779,-0.0008012494600939668,-0.0008012494600939668,-0.0008012494600939668,-0.0008012494600939668
1990-09-18,-0.008731381612737454,0.00020093060844406097,-0.005078839522816403,-0.005078839522816403,-0.005078839522816403,-0.005078839522816403
1990-09-19,0.0012953367875647714,0.00020093060844406097,-0.0013433637388541309,-0.0013433637388541309,-0.0013433637388541309,-0.0013433637388541309
1990-09-20,0.0011642949547219228,0.00020146635817841485,-0.019639542832408874,-0.019639542832408874,-0.019639542832408874,-0.019639542832408874
1990-09-21,0.0060731360640911,0.00020146635817841485,-0.0057629147603996955,-0.0057629147603996955,-0.0057629147603996955,-0.0057629147603996955
1990-09-24,0.008219881839198528,0.000602108949884439,-0.027877383180341164,-0.027877383180341164,-0.027877383180341164,-0.027877383180341164
1990-09-25,0.02866242038216571,0.00020119848947719454,0.007382099647427642,0.007382099647427642,0.007382099647427642,0.007382099647427642
1990-09-26,-0.002600619195046505,0.000200394809372062,-0.013528714650829166,-0.013528714650829166,-0.013528714650829166,-0.013528714650829166
1990-09-27,0.0031040476781722948,0.0001998589609457646,-0.02514282226562503,-0.02514282226562503,-0.02514282226562503,-0.02514282226562503
1990-09-28,0.011016214878079023,0.00019717897789983674,0.009671710653299748,0.009671710653299748,0.009671710653299748,0.009671710653299748
1990-10-01,-0.02962781586679719,0.0005844116169242408,0.029608163155388167,0.029608163155388167,0.029608163155388167,0.029608163155388167
1990-10-02,-0.021322230633358585,0.00019449775842805828,0.004792730845638804,0.004792730845638804,0.004792730845638804,0.004792730845638804
1990-10-03,0.003996390357096757,0.00019583852285109948,-0.013748580191916493,-0.013748580191916493,-0.013748580191916493,-0.013748580191916493
1990-10-04,0.016307139188495245,0.00019503410133925314,-0.004551937705592146,-0.004551937705592146,-0.004551937705592146,-0.004551937705592146
1990-10-05,-0.00037902716361337685,0.00019449775842805828,-0.007144898667073463,-0.007144898667073463,-0.007144898667073463,-0.007144898667073463
1990-10-08,-0.01213346814964611,0.0005763615013851808,0.002015003509872937,0.002015003509872937,0.002015003509872937,0.002015003509872937
1990-10-09,0.015864892528147267,0.00019208360198907926,-0.025854639018086156,-0.025854639018086156,-0.025854639018086156,-0.025854639018086156
1990-10-10,-0.013098236775818561,0.0001955703947249532,-0.017104152775439085,-0.017104152775439085,-0.017104152775439085,-0.017104152775439085
1990-10-11,-0.009698825931597765,0.0001963747419804207,-0.023102256140003274,-0.023102256140003274,-0.023102256140003274,-0.023102256140003274
1990-10-12,0.0006443298969072142,0.00019422956839521,0.006142506027362105,0.006142506027362105,0.006142506027362105,0.006142506027362105
1990-10-15,-0.019446233097231147,0.0005844116169242408,0.005799737060700805,0.005799737060700805,0.005799737060700805,0.005799737060700805
1990-10-16,-0.04189650643551346,0.00019530225422181857,-0.012443114122960952,-0.012443114122960952,-0.012443114122960952,-0.012443114122960952
1990-10-17,0.0034270047978066653,0.00019530225422181857,0.004302378373521876,0.004302378373521876,0.004302378373521876,0.004302378373521876
1990-10-18,0.0050546448087431806,0.0001963747419804207,0.022031861921587792,0.022031861921587792,0.022031861921587792,0.022031861921587792
1990-10-19,0.011281772461601225,0.0001977150733547539,0.010179622444564052,0.010179622444564052,0.010179622444564052,0.010179622444564052
1990-10-22,-0.012096774193548376,0.0005932625015439008,0.010966248589104666,0.010966248589104666,0.010966248589104666,0.010966248589104666
1990-10-23,0.01129251700680256,0.00019717897789983674,0.0,0.0,0.0,0.0
1990-10-24,-0.0014798869904478762,0.00019664283298803653,-0.0002931870469837783,-0.0002931870469837783,-0.0002931870469837783,-0.0002931870469837783
1990-10-25,0.010644031258420839,0.00019691091162732377,-0.0038122809177969508,-0.0038122809177969508,-0.0038122809177969508,-0.0038122809177969508
1990-10-26,-0.003599520063991557,0.00019583852285109948,-0.015602055107718837,-0.015602055107718837,-0.015602055107718837,-0.015602055107718837
1990-10-29,-0.0026759432700026453,0.0005836067707762904,-0.010765568687869154,-0.010765568687869154,-0.010765568687869154,-0.010765568687869154
1990-10-30,0.00281727931312048,0.00019503410133925314,-0.0030229747185657185,-0.0030229747185657185,-0.0030229747185657185,-0.0030229747185657185
1990-10-31,0.01538461538461533,0.00019476593607548054,0.0,0.0,0.0,0.0
1990-11-01,0.002371541501976271,0.00019396136597427116,0.0024257681630026617,0.0024257681630026617,0.0024257681630026617,0.0024257681630026617
