Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
1997-12-31,6.243348840569321,1.3796105060292938,2.6423200771189754,0.4642610203847657
1998-01-31,6.062782526238999,2.0801025986843316,2.599980073478954,1.0566546894060802
1998-02-28,6.416051495126591,2.049306902979604,2.6816857208866036,1.0351360576779844
1998-03-31,6.5059559782515946,1.763566840690738,2.70176106059408,0.8184962561756366
1998-04-30,6.5858701782661395,1.5442574934220703,2.719374073576503,0.6269133313043269
1998-05-31,6.666765983349227,1.2172731958143723,2.7369870865589263,0.28365299222135165
1998-06-30,6.962667705045776,1.0920740281576522,2.799640172086284,0.12707065519186286
1998-07-31,7.554287440215693,1.2587007388457323,2.9172956792883045,0.331935317287754
1998-08-31,7.781642942133764,1.1370944023545637,2.9600747842903465,0.1853520327307495
1998-09-30,7.810230161172786,1.1376809870346536,2.9653650640509777,0.18609607351097926
1998-10-31,8.50517844687179,1.479073270847063,3.0883415053438346,0.5646935229368922
1998-11-30,9.51684690793142,1.656661782744326,3.250483663472335,0.7282790979350611
1998-12-31,11.84572389093367,2.0620651197715625,3.5662944591007384,1.0440898935634648
1999-01-31,12.034637135078452,2.094950523399111,3.589120737629144,1.0669161720918703
1999-02-28,10.952756047930453,1.906620179547699,3.4532220365294313,0.9310174709921577
1999-03-31,13.036066874106819,2.269276158013373,3.70443675301962,1.1822321874823465
1999-04-30,15.84996860768369,2.7591110274310715,3.9864080778650473,1.4642035123277741
1999-05-31,15.500995089793047,2.6983628514992457,3.95428892748552,1.432084361948247
1999-06-30,18.596476541788622,3.237214203246969,4.216957395940033,1.69475283040276
1999-07-31,20.422848507478214,3.5551430998557767,4.352112197195543,1.82990763165827
1999-08-31,19.752280202732404,3.4384127485178566,4.303947302470224,1.7817427369329508
1999-09-30,17.61042101326479,3.0655648612356177,4.138357495055274,1.6161529295180015
1999-10-31,17.55418931183039,3.0557762293866153,4.133743466052867,1.611538900515594
1999-11-30,20.990220056782615,3.653909295365939,4.39164538648955,1.8694408209522775
1999-12-31,21.651732319724385,3.769063200376117,4.436410552130084,1.9142059865928107
2000-01-31,19.8786435767423,3.460409674021234,4.313147412558657,1.7909428470213837
2000-02-29,17.44614862705194,3.036968858081228,4.124836680324461,1.6026321147871874
2000-03-31,17.242036243199337,3.1563388404795534,4.107858258206051,1.6582520904081872
2000-04-30,17.44578657792859,2.659391631815763,4.1248067406566395,1.41109624943102
2000-05-31,17.52137713366167,2.683184972901916,4.131044266277608,1.4239465142666141
2000-06-30,17.893396440896886,3.010719193647198,4.161355353901495,1.5901081558126755
2000-07-31,18.5732192550452,2.5881949162698334,4.215151990977268,1.371946270401087
2000-08-31,18.710773976724933,2.5245871400225686,4.225797332209406,1.3360474750949989
2000-09-30,18.70004635173018,2.248159109530132,4.22496994100714,1.1687441433911392
2000-10-31,18.89313146786179,1.8861630388295592,4.239789937891233,0.9154543871183369
2000-11-30,19.44687416350585,1.8669157290141043,4.281466373943461,0.900656807008491
2000-12-31,19.9899581268077,1.8500147579190096,4.3212035449433825,0.8875367794397749
2001-01-31,20.570644559265777,2.2653533729652713,4.362515094772931,1.1797361141390035
2001-02-28,20.955939673011116,2.1194037722503656,4.389287308849263,1.0836584648838088
2001-03-31,20.424602340595808,1.9182052269794783,4.352236084796376,0.9397570812039724
2001-04-30,19.9789015967949,2.1166908181049493,4.32040536348231,1.081810552405282
2001-05-31,20.224761468298656,2.2442729860245354,4.3380507824359675,1.1662481713256818
2001-06-30,19.64245610679553,2.1818383791374507,4.295903431441655,1.1255442372010371
2001-07-31,17.874031059827466,1.985405834392295,4.159793131291933,0.9894339370513165
2001-08-31,18.35028983502621,1.998457343524299,4.197730944890607,0.9988867791918197
2001-09-30,18.495971641532673,1.7585808709099735,4.2091391858656495,0.8144116809274292
2001-10-31,18.424852130613754,1.9716944174951898,4.2035811358475295,0.9794359733557981
2001-11-30,18.18360678490854,2.360600060394894,4.184566486641675,1.2391536367550757
2001-12-31,19.570662781941582,2.543211203615428,4.290620710127954,1.3466512771110242
2002-01-31,21.10454909512331,2.7425400102185287,4.399482100909867,1.4555126678929364
2002-02-28,23.13355596736958,3.0062098239190065,4.531915141327429,1.5879457083104977
2002-03-31,25.26610087105556,3.28333442371905,4.659131135979653,1.7151617029627222
2002-04-30,23.764094115238102,3.0881483714190856,4.5707115021929585,1.626742069176028
2002-05-31,22.46803494239336,2.9197252451482294,4.489802046604365,1.5458326135874345
2002-06-30,20.953614907602205,2.7229260849780172,4.389127253340982,1.4451578203240518
2002-07-31,20.255932205285042,2.6322620903615985,4.340272576208655,1.396303143191724
2002-08-31,20.59671582110899,2.69975599011446,4.364342410629563,1.432829019216838
2002-09-30,20.717232978847033,2.3698754306488174,4.372759422512707,1.2448112277697916
2002-10-31,20.88170579934782,2.415702358780853,4.38416766348775,1.27244270964499
2002-11-30,21.259161275612392,2.6572286008079313,4.41001277513439,1.4099223479131668
2002-12-31,21.33178352486815,2.300695099940697,4.414932687612889,1.2020698027929106
2003-01-31,21.797272840274655,2.1698500547381103,4.446075738791829,1.117595350153612
2003-02-28,22.174711849819182,2.1096151404013628,4.470843452377044,1.0769798303649691
2003-03-31,22.22832799144158,1.9639588320265022,4.474327528219619,0.9737646885865711
2003-04-30,22.426663197971216,2.197309550074826,4.48714307661999,1.1357381264291633
2003-05-31,22.85034835517689,2.322215425391501,4.5141442543262995,1.2155018131715465
2003-06-30,24.143263142480613,2.4560667170795494,4.593548775177415,1.2963497508923298
2003-07-31,25.714180761307553,2.615874380861583,4.684492285893454,1.38729326160837
2003-08-31,27.37014920785717,2.7843341686749445,4.774531394436737,1.4773323701516523
2003-09-30,25.137564980136847,2.5572159128525778,4.651773000762595,1.3545739764775102
2003-10-31,28.19507015979451,2.8682524394703277,4.817371027803594,1.5201720035185085
2003-11-30,28.693122040780704,2.9189186912131055,4.84263304827449,1.5454340239894053
2003-12-31,29.216761247056354,2.972187912473784,4.868724355445543,1.5715253311604576
2004-01-31,30.578655645208908,3.1107318816025527,4.9344530765820425,1.6372540522969576
2004-02-29,31.83711958761397,3.2387539880322063,4.992637911150738,1.6954388868656536
2004-03-31,31.731887207550315,3.2280488176205626,4.987861420870587,1.6906623965855025
2004-04-30,31.095447539083153,3.1633045335556234,4.958631476094101,1.6614324518090158
