Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
2021-01-31,1.0357546798818154,1.0357546798818154,0.050682338904649696,0.050682338904649696
2021-02-28,1.0485406146575396,1.0485406146575393,0.0683827445343535,0.0683827445343532
2021-03-31,1.0654087218589365,1.0654087218589372,0.09140699653463077,0.09140699653463168
2021-04-30,1.0954908177221263,1.095490817722127,0.13157739187512704,0.13157739187512793
2021-05-31,1.1150003306107248,1.115000330610725,0.15704413792170777,0.15704413792170804
2021-06-30,1.1472818578234674,1.1472818578234676,0.19821986818910256,0.19821986818910284
2021-07-31,1.1144435125475463,1.114443512547547,0.15632349301504772,0.15632349301504858
2021-08-31,1.1133820781146138,1.1133820781146138,0.15494876573396354,0.15494876573396354
2021-09-30,1.067984005401135,1.067984005401135,0.09489004075088267,0.09489004075088267
2021-10-31,1.0396378633386496,1.033830177450956,0.05608108245504298,0.04799922020707795
2021-11-30,1.0624297798171074,0.988007530964304,0.08736749098452962,-0.017406056272301757
2021-12-31,1.0629088769366766,1.036255816138675,0.08801792008016367,0.05138019908254647
2022-01-31,1.0451936582493193,0.9268723877402578,0.06377027619229535,-0.10955737334786096
2022-02-28,1.0429145514875684,0.9393451123554443,0.060620959204605855,-0.09027279812587136
2022-03-31,1.0260281606307355,0.9596933324517044,0.03707032806462888,-0.05935462492015935
2022-04-30,1.012042582294641,0.9379078257298664,0.017269993562726623,-0.09248194815585377
2022-05-31,1.0110065475064869,0.9347235224310674,0.015792340489742006,-0.09738839491615578
2022-06-30,0.9928769997899628,0.8117850543071614,-0.010313090914369927,-0.3008303159202807
2022-07-31,1.0248885648068133,0.8531496761754949,0.03546705534994244,-0.2291292254035054
2022-08-31,0.9927733538680998,0.8603013081744371,-0.010463700972520787,-0.21708606335498737
2022-09-30,0.9750583049529328,0.7501348543746756,-0.03643960551077421,-0.41477811761386424
2022-10-31,0.9718466395527005,0.798202173678514,-0.04119942489686914,-0.32517388725974805
2022-11-30,1.0066555409406157,0.8604683535933905,0.009570104009497022,-0.21680596125458568
2022-12-31,1.0020069237260536,0.7782924478070067,0.00289247738614655,-0.36161573694729093
2023-01-31,1.027348903381158,0.8439552179072687,0.038926226148314154,-0.24476164644917314
2023-02-28,1.0156119552270517,0.839699039836852,0.022349282812967997,-0.25205575692002524
2023-03-31,1.042554915317436,0.8619752424768656,0.060123377885314376,-0.214281661847679
2023-04-30,1.0529389619574887,0.8705606809884909,0.07442180689207153,-0.1999832328409217
2023-05-31,1.084756152290751,0.896866854360755,0.11737076855077086,-0.15703427118222205
2023-06-30,1.0793515653893213,0.8923983894037519,0.11016485466108097,-0.16424018507191213
2023-07-31,1.0978887933596464,0.9161675604756615,0.13473192921220845,-0.12631661385793366
2023-08-31,1.075980012345672,0.8896108189749673,0.10565127830568084,-0.1687537614273118
2023-09-30,1.0375922922981318,0.8578721893738231,0.053239667754906655,-0.22116537197808564
2023-10-31,1.0210259009242062,0.792766237336739,0.030019464316543443,-0.3350325731602161
2023-11-30,1.0566842815894,0.8823095421215463,0.07954438956452464,-0.1806432072018061
2023-12-31,1.112080057544338,0.9240674167469993,0.15326064999018518,-0.11392998539046584
2024-01-31,1.0458271786378048,0.8690155108631724,0.06464446810335824,-0.20254616727729266
2024-02-29,1.0353502158212162,0.9195711108868371,0.05011885387492199,-0.12096695161831465
2024-03-31,1.0690769137314813,0.9558582480415664,0.09636565012792854,-0.06513140974677648
2024-04-30,1.047836511062637,0.9368672719743026,0.06741363760185397,-0.09408342227285094
2024-05-31,1.0262185531328665,0.9175387249562375,0.037338013540836594,-0.1241590463338685
2024-06-30,1.0890017114704975,0.9736729459503665,0.12300622139004402,-0.03849083848466092
2024-07-31,1.078441841131378,0.964231399666605,0.10894837605909236,-0.0525486838156124
2024-08-31,1.0409276390199036,0.930690071585922,0.05786978193646264,-0.10362727793824271
