Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
2001-01-31,1.0290489068948745,1.224505568546629,0.041311549829548946,0.2921993346992285
2001-02-28,1.048323340152873,1.145614521818398,0.06808376390588053,0.19612168544403377
2001-03-31,1.021743127776002,1.036859418968729,0.03103253985299392,0.05222030176419738
2001-04-30,0.9994468957892428,1.1441480718164163,-0.0007981814610719123,0.1942737729655067
2001-05-31,1.0117460646991587,1.213110855693393,0.01684723749258541,0.2787113918859065
2001-06-30,0.9826161706889146,1.1793626887558954,-0.025300113501727794,0.23800745776126192
2001-07-31,0.8941505002883096,1.0731837818556538,-0.16141041365144856,0.10189715761154138
2001-08-31,0.9179754013800259,1.080238595378701,-0.12347260005277597,0.11134999975204445
2001-09-30,0.9252631508381447,0.9505766715548335,-0.11206435907773321,-0.07312509851234593
2001-10-31,0.9217053889625185,1.0657722642780707,-0.11762240909585328,0.09189919391602307
2001-11-30,0.9096370622469317,1.2759898537513379,-0.13663705830170794,0.3516168573153009
2001-12-31,0.9790247011921538,1.3746977923982406,-0.030582834815428284,0.4591144976712493
2002-01-31,1.0557575439250606,1.4824422337600576,0.07827855596648409,0.5679758884531616
2002-02-28,1.1572588506999484,1.6249653204391428,0.21071159638404538,0.7004089288707229
2002-03-31,1.2639396596420198,1.7747612064523806,0.33792759103626985,0.8276249235229474
2002-04-30,1.1888015955055482,1.6692560738773736,0.24950795724957536,0.7392052897362531
2002-05-31,1.1239660833637468,1.5782172724029968,0.16859850166098184,0.6582958341476597
2002-06-30,1.0482070434906103,1.4718401965835683,0.06792370839759933,0.5576210408842771
2002-07-31,1.0133053844730495,1.4228330228686938,0.019069031265271787,0.5087663637519496
2002-08-31,1.0303531248265891,1.4593159208909678,0.043138865686180194,0.5452922397770634
2002-09-30,1.0363820097784002,1.2810035274067617,0.05155587756932474,0.35727444833001676
2002-10-31,1.0446097819156623,1.305774642305101,0.06296411854436741,0.38490593020521496
2002-11-30,1.0634920363891414,1.4363283262653088,0.0888092301910072,0.5223855684733919
2002-12-31,1.0671249729263304,1.2436090523562287,0.09372914266950644,0.31453302335313577
2003-01-31,1.0904111305287445,1.1728825650984902,0.1248721938484462,0.23005857071383717
2003-02-28,1.1092925612526219,1.1403234116761127,0.1496399074336613,0.1894430509251942
2003-03-31,1.1119747150261456,1.061590900083231,0.15312398327623664,0.0862279091467962
2003-04-30,1.121896456996363,1.1877254171455751,0.1659395316766071,0.24820134698938826
2003-05-31,1.1430913566813947,1.2552415679124889,0.19294070938291732,0.32796503373177155
2003-06-30,1.2077695705676883,1.3275930403075584,0.2723452302340319,0.40881297145255496
2003-07-31,1.286354908709055,1.4139748721810477,0.3632887409500723,0.49975648216859536
2003-08-31,1.3691949244832182,1.5050334905473433,0.45332784949335453,0.5897955907118777
2003-09-30,1.2575096366222949,1.3822678451111734,0.3305694558192124,0.4670371970377357
2003-10-31,1.4104616918623392,1.5503943561491824,0.4961674828602108,0.632635224078734
2003-11-30,1.4353767956272778,1.5777813007807864,0.5214295033311077,0.657897244549631
2003-12-31,1.461571908341067,1.6065752447386163,0.54752081050216,0.6839885517206832
2004-01-31,1.5297008353509827,1.6814632792992756,0.6132495316386599,0.7497172728571831
2004-02-29,1.592655641680336,1.7506638658792764,0.6714343662073557,0.807902107425879
2004-03-31,1.5873913795245023,1.7448773334390242,0.6666578759272048,0.8031256171457279
2004-04-30,1.5555534104587412,1.7098807023106506,0.637427931150718,0.7738956723692413
2004-05-31,1.4491864696388141,1.5929610399904888,0.5352432412128988,0.671710982431422
2004-06-30,1.4623357274046822,1.5571915500772866,0.5482745675544067,0.6389464211986366
2004-07-31,1.475666879057826,1.457215330347589,0.5613670803601953,0.5432140778629062
2004-08-31,1.513166640596868,1.5924259839086845,0.5975708760703915,0.6712263174552137
2004-09-30,1.5344180233100175,1.6548888272363371,0.617691571497925,0.7267343023605808
2004-10-31,1.5324247075615263,1.6543934049383704,0.6158161918957864,0.726302339628111
2004-11-30,1.6117589462908744,1.7400420118108681,0.6886359913873696,0.7991221391196941
2004-12-31,1.6445425997778285,1.7754349807776153,0.7176863798316961,0.8281725275640206
2005-01-31,1.712055633106506,1.8483215092544893,0.775729582757053,0.8862157304893775
2005-02-28,1.8564432133575597,2.0042011810867595,0.8925411853459327,1.0030273330782573
2005-03-31,1.772593421012427,1.913677618802268,0.8258616638426063,0.9363478115749309
2005-04-30,1.672773987830984,1.8059133605485322,0.7422425328465478,0.8527286805788724
2005-05-31,1.780908647792713,1.9226546708414263,0.8326135148917729,0.9430996626240975
2005-06-30,1.8505693224752386,1.9978597756727843,0.8879691801223334,0.9984553278546578
2005-07-31,2.0398738120670408,2.2022313820300434,1.0284799088948726,1.1389660566271973
2005-08-31,1.9885506904827608,2.1468233522254376,0.9917173385957243,1.1022034863280488
2005-09-30,2.241274845694623,2.4196623201617067,1.1643195762054137,1.2748057239377382
2005-10-31,2.1258161780390004,2.295014069993263,1.088016850633244,1.1985029983655682
2005-11-30,2.3815690582370594,2.5711228250961127,1.2519123830633214,1.3623985307956457
2005-12-31,2.5319590207334848,2.7334826205857876,1.3402540552153042,1.4507402029476282
2006-01-31,2.569515210562325,2.7740279814513897,1.3614961923796451,1.4719823401119692
2006-02-28,2.517678123525842,2.7180650786730616,1.332093851255576,1.4425799989879
2006-03-31,2.4956693886261454,2.6943046252625744,1.3194268272365046,1.4299129749688286
2006-04-30,2.606043469486759,2.813463596369546,1.3818611486374126,1.4923472963697366
2006-05-31,2.4187581298857546,2.611271848123341,1.2742665104254818,1.3847526581578058
2006-06-30,2.3773655550743986,2.5665847568467366,1.24936375601251,1.359849903744834
2006-07-31,2.3911687170409346,2.5718758669890214,1.257715927895988,1.3628210118722661
2006-08-31,2.417703074887805,2.680710237406365,1.2736370739126655,1.4226152843524251
2006-09-30,2.4486202165663413,2.717708374618525,1.2919690278157425,1.4423906551251708
2006-10-31,2.4363718483280716,2.7041139867623163,1.2847343396474564,1.4351559669568847
2006-11-30,2.557177182876368,2.838195077484048,1.3545521261646514,1.5049737534740797
2006-12-31,2.5611945048204072,2.8426538781657493,1.3568168197000567,1.507238447009485
2007-01-31,2.4286585901955178,2.695553089453451,1.2801596967047564,1.430581324014185
2007-02-28,2.4490287520438043,2.8087273592009843,1.2922097115039806,1.4899165900682494
2007-03-31,2.5073584158123294,2.8785026356466266,1.3261682377976098,1.5253185332315475
2007-04-30,2.662179231835329,3.056240339265191,1.4126077042984255,1.611757999732363
2007-05-31,2.9360717380051287,3.3706749633387516,1.5538872184535562,1.7530375138874934
2007-06-30,3.009762234560172,3.45527327493956,1.5896495213472173,1.7887998167811547
2007-07-31,3.3371662280386234,3.831140263961002,1.7386235505879928,1.9377738460219303
2007-08-31,3.233543822130934,3.712179461773217,1.693116162432357,1.8922664578662942
2007-09-30,3.359969026340149,3.857318378185567,1.748447933673253,1.9475982291071903
2007-10-31,3.564296599008701,4.091890927826881,1.8336173941311027,2.0327676895650404
2007-11-30,3.2900933809771096,3.777099599698785,1.7181285317905242,1.9172788272244616
2007-12-31,3.2747821908987955,3.759522016566924,1.7113989547234054,1.910549250157343
2008-01-31,2.8044852645361438,3.2196107962427187,1.4877360027606572,1.6868862981945947
2008-02-29,2.8713748790049536,3.391898854583648,1.5217416972378113,1.762093149804935
2008-03-31,2.8729629222679383,3.376778566049702,1.5225393739336641,1.7556475769953215
2008-04-30,2.9005497085115794,3.6175141690777233,1.5363263438915247,1.854998667515295
2008-05-31,2.8713766899387787,3.670128017121796,1.5217426071240279,1.8758303863506847
2008-06-30,2.5942035827187326,3.319170861242124,1.3752917009673762,1.7308228970637018
2008-07-31,2.576343919410042,3.1601403035947855,1.3653251934946975,1.6599886124552081
2008-08-31,2.600456330630488,2.921485474218225,1.3787648110116668,1.5467021161440058
2008-09-30,2.6017627016854936,2.8696048511751426,1.3794893845332836,1.5208520893404716
2008-10-31,2.664663058643572,2.205738971899648,1.4139531185919132,1.1412620718778066
2008-11-30,2.6551169587181143,2.132436288692482,1.4087754135891752,1.092502638443688
2008-12-31,2.754722327939216,2.228350045578852,1.4619069045335782,1.1559758796049449
2009-01-31,2.853212297390384,2.3029408267607314,1.5125870967259418,1.2034773420749187
2009-02-28,2.7904700866891585,2.1065950616305344,1.4805081810535456,1.0749130200295391
2009-03-31,2.827661656571035,2.390432404581666,1.499609505016737,1.257271610473891
