Date,StrategyDD,KOSPIDDD
2021-04-13,-1.2436934985774695,-1.2436934985774695
2021-04-14,-0.8292328738949473,-0.8292328738949473
2021-04-15,-0.45684156074035087,-0.45684156074035087
2021-04-16,-0.32315463744048145,-0.32315463744048145
2021-04-19,-0.31629889778406195,-0.31629889778406195
2021-04-20,0.0,0.0
2021-04-21,-1.522650355512778,-1.522650355512778
2021-04-22,-1.3407023317912103,-1.3407023317912103
2021-04-23,-1.0743006178780878,-1.0743006178780878
2021-04-26,-0.0984258080541367,-0.0984258080541367
2021-04-27,-0.1639395162542301,-0.1639395162542301
2021-04-28,-1.218058186108617,-1.218058186108617
2021-04-29,-1.4478219020709782,-1.4478219020709782
2021-04-30,-2.261620144689047,-2.261620144689047
2021-05-03,-2.903095600335337,-2.903095600335337
2021-05-04,-2.276834228583857,-2.276834228583857
2021-05-06,-1.302822367808254,-1.302822367808254
2021-05-07,-0.7296550439345628,-0.7296550439345628
2021-05-10,0.0,0.0
2021-05-11,-1.2270335149109024,-1.2270335149109024
2021-05-12,-2.697196319207207,-2.697196319207207
2021-05-13,-3.914381559105018,-3.914381559105018
2021-05-14,-2.953866986735587,-2.953866986735587
2021-05-17,-3.532453143754033,-3.532453143754033
2021-05-18,-2.346659280460406,-2.346659280460406
2021-05-20,-2.6781152863693647,-2.6781152863693647
2021-05-21,-2.8584618225463987,-2.8584618225463987
2021-05-24,-3.2314652386667864,-3.2314652386667864
2021-05-25,-2.3999015172498583,-2.3999015172498583
2021-05-26,-2.4888437509617556,-2.4888437509617556
2021-05-27,-2.5787092604560913,-2.5787092604560913
2021-05-28,-1.8640938048195,-1.8640938048195
2021-05-31,-1.3966085002923623,-1.3966085002923623
2021-06-01,-0.8441818237774124,-0.8441818237774124
2021-06-02,-0.7715507955559531,-0.7715507955559531
2021-06-03,-0.05755085710767993,-0.05755085710767993
2021-06-04,-0.283753423814348,-0.283753423814348
2021-06-07,0.0,0.0
2021-06-08,-0.1319139515147172,-0.1319139515147172
2021-06-09,-1.105125272130203,-1.105125272130203
2021-06-10,-0.8449872698424565,-0.8449872698424565
2021-06-11,-0.08609768397230821,-0.08609768397230821
2021-06-14,0.0,0.0
2021-06-15,0.0,0.0
2021-06-16,0.0,0.0
2021-06-17,-0.41846108799882265,-0.41846108799882265
2021-06-18,-0.32787585247723294,-0.32787585247723294
2021-06-21,-1.1556480046848283,-1.1556480046848283
2021-06-22,-0.4514011736430623,-0.4514011736430623
2021-06-23,-0.07594519745751649,-0.07594519745751649
2021-06-24,0.0,0.0
2021-06-25,0.0,0.0
2021-06-28,-0.028763125068131945,-0.028763125068131945
2021-06-29,-0.4892758958956578,-0.4892758958956578
2021-06-30,-0.18650615833646356,-0.18650615833646356
2021-07-01,-0.6291555146479944,-0.6291555146479944
2021-07-02,-0.6376330672996477,-0.6376330672996477
2021-07-05,-0.2915672572695094,-0.2915672572695094
2021-07-06,0.0,0.0
2021-07-07,-0.6011720889141703,-0.6011720889141703
2021-07-08,-1.58930900003329,-1.58930900003329
2021-07-09,-2.6400743069275534,-2.6400743069275534
2021-07-12,-1.777194187358755,-1.777194187358755
2021-07-13,-1.0235355696007087,-1.0235355696007087
2021-07-14,-1.2223126518436045,-1.2223126518436045
2021-07-15,-0.5745474568938369,-0.5745474568938369
2021-07-16,-0.856223961563729,-0.856223961563729
2021-07-19,-1.8507144780513518,-1.8507144780513518
2021-07-20,-2.193809167950034,-2.193809167950034
2021-07-21,-2.701795044792965,-2.701795044792965
2021-07-22,-1.664039501272263,-1.664039501272263
2021-07-23,-1.5366648412658002,-1.5366648412658002
2021-07-26,-2.4282874613111294,-2.4282874613111294
2021-07-27,-2.1989525627721607,-2.1989525627721607
2021-07-28,-2.0679472711265356,-2.0679472711265356
2021-07-29,-1.8927692945380548,-1.8927692945380548
2021-07-30,-3.112964077925484,-3.112964077925484
2021-08-02,-2.486075014900746,-2.486075014900746
2021-08-03,-2.0594757973018574,-2.0594757973018574
2021-08-04,-0.7512381966652826,-0.7512381966652826
2021-08-05,-0.8798230672181218,-0.8798230672181218
2021-08-06,-1.0543959385334145,-1.0543959385334145
2021-08-09,-1.355133259308794,-1.355133259308794
2021-08-10,-1.8764314521619085,-1.8764314521619085
2021-08-11,-2.559292752956721,-2.559292752956721
2021-08-12,-2.9296171801489357,-2.9296171801489357
2021-08-13,-4.051784909279621,-4.051784909279621
2021-08-17,-4.904983344477387,-4.904983344477387
2021-08-18,-4.425739968110998,-4.425739968110998
2021-08-19,-6.274336577706152,-6.274336577706152
2021-08-20,-7.403463017478506,-7.403463017478506
2021-08-23,-6.504881686791508,-6.504881686791508
2021-08-24,-5.049906057406373,-5.049906057406373
2021-08-25,-4.792433763664072,-4.792433763664072
2021-08-26,-5.345499983359625,-5.345499983359625
2021-08-27,-5.183029217508128,-5.183029217508128
2021-08-30,-4.871702554451929,-4.871702554451929
2021-08-31,-3.2052426320869354,-3.2052426320869354
2021-09-01,-2.97076433872584,-2.97076433872584
2021-09-02,-3.9138209069923047,-3.9138209069923047
2021-09-03,-3.1510857101364254,-3.1510857101364254
2021-09-06,-3.082406261629378,-3.082406261629378
2021-09-07,-3.5637675064519536,-3.5637675064519536
2021-09-08,-4.302903597653418,-4.302903597653418
2021-09-09,-5.763930279770446,-5.763930279770446
2021-09-10,-5.42930706369641,-5.42930706369641
2021-09-13,-5.365771010011466,-5.365771010011466
2021-09-14,-4.7313181310718715,-4.7313181310718715
2021-09-15,-4.593051576147966,-4.593051576147966
2021-09-16,-5.298301772050806,-5.298301772050806
2021-09-17,-4.983041924718878,-4.983041924718878
2021-09-23,-5.374242483836166,-5.374242483836166
2021-09-24,-5.4450398007994005,-5.4450398007994005
2021-09-27,-5.190895586059652,-5.190895586059652
2021-09-28,-6.271613603976823,-6.271613603976823
2021-09-29,-7.41072428075682,-7.41072428075682
2021-09-30,-7.152041776468121,-7.152041776468121
2021-10-01,-7.8925929993052595,-8.653913064525476
2021-10-05,-7.919256190416624,-10.378765645753285
2021-10-06,-8.532339850745407,-12.00831414645368
2021-10-07,-8.443494526142636,-10.460757410270515
2021-10-08,-8.38129763306581,-10.556364043434519
2021-10-12,-8.79002745307773,-11.764154168721575
2021-10-13,-8.567888312296324,-10.916099128345923
2021-10-14,-8.407960824177197,-9.577908816686453
2021-10-15,-8.425723985263577,-8.778564750802598
2021-10-18,-8.621199934933621,-9.032103860269169
2021-10-19,-8.550117771417243,-8.355596164842849
2021-10-20,-8.559003041856794,-8.836957409665413
2021-10-21,-8.559003041856794,-9.012437938890505
2021-10-22,-8.701174748682272,-9.047836597372116
2021-10-25,-8.718945289561375,-8.612765905948583
2021-10-26,-8.870002266826404,-7.749280681106596
2021-10-27,-9.136567759805548,-8.463002350834081
2021-10-28,-8.834453805275489,-8.945271253566423
2021-10-29,-9.616387123126568,-10.121293352011019
2021-11-01,-9.198757273089663,-9.871384874183587
2021-11-02,-9.00328870321233,-8.826065514748027
2021-11-03,-9.021051864298702,-9.969109375803741
2021-11-04,-8.843346455507739,-9.741892345720938
2021-11-05,-8.39018290350536,-10.163953273770899
2021-11-08,-8.407960824177174,-10.438368515162521
2021-11-09,-8.016986785458913,-10.369991619292062
2021-11-10,-8.096961599207564,-11.346934082857164
2021-11-11,-8.292430169084897,-11.50577421706952
2021-11-12,-8.31020808975671,-10.17817324769088
2021-11-15,-8.123610030733497,-9.248731548071188
2021-11-16,-8.203577464689428,-9.318621207124632
2021-11-17,-8.37241236262628,-10.371201829838462
2021-11-18,-8.283552278438078,-10.82624099527727
2021-11-19,-8.461265067021762,-10.11100656236682
2021-11-22,-8.53233985074542,-8.83332677802634
2021-11-23,-8.621199934933621,-9.314990575485515
2021-11-24,-8.550117771417243,-9.406966577010378
2021-11-25,-8.327986010428567,-9.831145373516502
2021-11-26,-7.785962374237998,-11.157233579712166
2021-11-29,-7.963682542614392,-11.977756330157675
2021-11-30,-7.634912776765679,-14.10500391805678
2021-12-01,-7.474977908853841,-12.268206861288833
2021-12-02,-7.448314717742466,-10.890079601598812
2021-12-03,-7.705994940282079,-10.192393221610862
2021-12-06,-7.590486424567954,-10.043537324406138
2021-12-07,-7.688231779195698,-9.48472260461527
2021-12-08,-7.510518990612014,-9.17974954692754
2021-12-09,-7.519396881258833,-8.339560875103357
2021-12-10,-7.510518990612014,-8.924697674278004
2021-12-13,-7.403880985751998,-9.18398528383989
2021-12-14,-7.359454633554274,-9.598784948611561
2021-12-15,-7.510518990612014,-9.555217368941882
2021-12-16,-7.279494579391077,-9.04027278145726
2021-12-17,-7.261724038511974,-8.697783196831764
2021-12-20,-7.039570138145113,-10.35365377691594
2021-12-21,-6.959617463774636,-9.989682955092205
2021-12-22,-7.199519765642403,-9.703770713509996
2021-12-23,-7.510518990612014,-9.289576154011513
2021-12-24,-7.474977908853841,-8.85813609422711
2021-12-27,-7.386117824665639,-9.247823890161389
2021-12-28,-7.386117824665639,-8.621842485046471
2021-12-29,-7.341086329464542,-9.437221840669864
2021-12-30,-7.593261226632131,-9.91041416430436
2022-01-04,-7.926503146871511,-9.55975565849081
2022-01-05,-8.277751761357145,-10.626858807761186
2022-01-06,-8.845169264310593,-11.638594824534698
2022-01-07,-8.890200759511691,-10.599023965194455
2022-01-10,-8.863175958556868,-11.451314742482444
2022-01-11,-8.827155190271618,-11.431346268467168
2022-01-12,-8.529941418110209,-10.066833877423942
2022-01-13,-8.286762488273025,-10.381186066846093
2022-01-14,-8.728088852746307,-11.596540008048006
2022-01-17,-9.142375656679302,-12.559262497693148
2022-01-18,-9.061323393192943,-13.34166361592769
2022-01-19,-8.9352322547128,-14.006069205890192
2022-01-20,-9.106354888394064,-13.388861827236498
2022-01-21,-8.98027112970664,-14.247808762529557
2022-01-24,-8.926214148004242,-15.527303862689601
2022-01-25,-9.142375656679313,-17.693883293346058
2022-01-26,-9.12436896243306,-18.031229483149435
2022-01-27,-9.412579387471343,-20.897915714886594
2022-01-28,-9.133379689348908,-19.419946085120245
2022-02-03,-9.016291897991868,-18.074191957545892
2022-02-04,-9.430586081717596,-16.790158567836933
2022-02-07,-9.39457269322508,-16.947485938866315
2022-02-08,-9.925947288515102,-16.904826017106434
2022-02-09,-9.682775738470639,-16.227713216406926
2022-02-10,-9.655750937515805,-16.134527004335673
2022-02-11,-10.007014311586893,-16.867309490168648
2022-02-15,-9.736810580794863,-19.02057660481492
2022-02-16,-9.78184207599596,-17.412811893949364
2022-02-17,-9.646747590392668,-16.97683354461603
2022-02-18,-9.700789812509614,-16.96382378124245
2022-02-21,-9.943961362554077,-16.985607571077278
2022-02-22,-9.727799853879027,-18.105354879115197
2022-02-23,-9.655750937515805,-17.719902820093214
2022-02-24,-9.178411184550006,-19.859857618729304
2022-02-25,-9.45761088267244,-19.013920446809806
2022-02-28,-9.331519744192274,-18.335597435563933
2022-03-02,-8.989281856622489,-18.20428959128173
2022-03-03,-9.20543598550484,-16.886370306274124
2022-03-04,-9.259470827829075,-17.904459928416138
2022-03-07,-9.45761088267244,-19.783916906943976
2022-03-08,-9.538663146158788,-20.65859657933998
2022-03-10,-9.646747590392668,-18.90621170818202
2022-03-11,-9.44860015575657,-19.482271928258797
2022-03-14,-9.628740896146393,-19.955161699256717
2022-03-15,-9.754824654833849,-20.684918658723728
2022-03-16,-9.655750937515805,-19.544295218760755
2022-03-17,-9.160404490303742,-18.476889516853756
2022-03-18,-9.466614229795567,-18.098396168473474
2022-03-21,-9.493631650957667,-18.73284904741308
2022-03-22,-10.07005250103422,-18.008235482768164
2022-03-23,-10.034024352956262,-17.2503411280978
2022-03-24,-10.124094723151167,-17.4134169992225
2022-03-25,-10.214165093346084,-17.403735314851467
2022-03-28,-11.123820483869295,-17.41644252558845
2022-03-29,-11.159841252154534,-17.068204440867664
2022-03-30,-10.367266273195618,-16.896657095918343
2022-03-31,-10.79958191075303,-16.566572169393233
2022-04-01,-11.078781608875465,-17.10511586253225
2022-04-04,-11.348970580082051,-16.559008353478365
2022-04-05,-11.421026876237972,-16.519676510721037
2022-04-06,-11.718248028192113,-17.250946233371025
2022-04-07,-11.646191732036193,-18.43604491091344
2022-04-08,-11.907384735912373,-18.298988566535947
2022-04-11,-12.591875270637376,-18.51954943861366
2022-04-12,-12.654913460084739,-19.31647308340475
2022-04-13,-12.32167891963808,-17.811878821618077
2022-04-14,-12.06049329555462,-17.805222663612973
2022-04-15,-12.0154544205608,-18.42999385818156
2022-04-18,-12.303664845599084,-18.51622135961112
2022-04-19,-12.64591011296159,-17.73926618883528
2022-04-20,-12.31267557251493,-17.74531724156717
2022-04-21,-12.141552938833666,-17.457287131528787
2022-04-22,-12.465784132157198,-18.16828582752692
2022-04-25,-11.880359934957486,-19.607831272445686
2022-04-26,-11.718248028192091,-19.269577424732553
2022-04-27,-11.736262102231088,-20.154543886772792
2022-04-28,-11.700226574360407,-19.294386740933344
2022-04-29,-12.01545442056078,-18.460551674477642
2022-05-03,-12.817040126435542,-18.901975971269678
2022-05-04,-13.186302814960161,-18.989413683245626
2022-05-06,-12.826043473558679,-19.989652699828532
2022-05-10,-12.67293491391641,-21.44039259230134
2022-05-11,-11.979433652275528,-21.570187673400564
2022-05-12,-11.75426879647733,-22.846657247194667
2022-05-13,-11.808311018594274,-21.208032167396418
2022-05-16,-12.07849998980084,-21.43978748702815
2022-05-17,-12.051489948431449,-20.7178968961126
2022-05-18,-12.25863335039794,-20.55028273543901
2022-05-19,-12.132542211917785,-21.56806980494441
2022-05-20,-11.889370661873322,-20.147585176131123
2022-05-23,-11.889370661873322,-19.902820093125804
2022-05-24,-11.763279523393177,-21.158716087631458
2022-05-25,-11.52910394067912,-20.815318845096197
2022-05-26,-11.745265449354193,-20.959636452751983
2022-05-27,-11.57413543588024,-20.1851017030689
2022-05-30,-11.556128741633975,-19.22873281879226
2022-05-31,-12.105524790755718,-18.73738733696205
2022-06-02,-12.654913460084716,-19.551556482039068
2022-06-03,-12.465784132157209,-19.19878010776934
2022-06-07,-13.078225750519024,-20.539390840521577
2022-06-08,-12.79902605239659,-20.54513934061688
2022-06-09,-12.862071621636662,-20.56662057781512
2022-06-10,-12.90710311683776,-21.4612687242264
2022-06-13,-13.663649947718714,-24.225389612157855
2022-06-14,-13.933846298718,-24.57453535478844
2022-06-15,-14.420196778599648,-25.953872825024817
2022-06-16,-14.276098945873239,-25.831944112477046
2022-06-17,-14.474231620923872,-26.14901927562856
2022-06-20,-14.411186051683789,-27.65875693223735
2022-06-21,-14.36615455648268,-27.117187712732406
2022-06-22,-13.978877793919086,-29.117665745898215
2022-06-23,-13.933846298717988,-29.979638207557237
2022-06-24,-13.62762179964071,-28.397893023438847
2022-06-27,-13.951860372756963,-27.329277110985473
2022-06-28,-13.88880742372417,-26.719028442973446
2022-06-29,-13.735698864081902,-28.05328557035719
2022-06-30,-13.681664021757689,-29.425361777315285
2022-07-01,-12.979152033200958,-30.248910054126732
2022-07-04,-12.934113158207127,-30.402606793516973
2022-07-05,-12.393727836001233,-29.148828667467484
2022-07-06,-11.87135658783436,-30.65463313980056
2022-07-07,-11.952416231113428,-29.376045697550314
2022-07-08,-12.240619276358988,-28.881674689354153
2022-07-11,-12.393727836001256,-29.19451411559335
2022-07-12,-12.267636697521112,-29.875560100568578
2022-07-13,-11.781293597432185,-29.547290489863045
2022-07-14,-12.06049329555462,-29.737596098281273
2022-07-15,-11.781293597432185,-29.475585514990044
2022-07-18,-11.772282870516337,-28.136184992784198
2022-07-19,-11.790296944555312,-28.265677521246836
2022-07-20,-12.177573707118917,-27.78522393433405
2022-07-21,-12.258633350397986,-27.110229002090712
2022-07-22,-11.808311018594287,-27.594918325915827
2022-07-25,-11.412023529114846,-27.275725294308153
2022-07-26,-11.276929043511563,-26.995259000184646
2022-07-27,-11.168851979070393,-26.917502972579744
2022-07-28,-11.294935737757827,-26.320264067941313
2022-07-29,-10.898655628071097,-25.829221138747705
2022-08-01,-11.186858673316657,-25.806529691003078
2022-08-02,-10.826606711707875,-26.1886536710225
2022-08-03,-10.970704544434295,-25.528181265335736
2022-08-04,-11.03375011367439,-25.175404891066023
2022-08-05,-10.880634174239379,-24.640189276929547
2022-08-08,-11.123820483869295,-24.57060217051272
2022-08-09,-11.069770881959617,-24.257157639000347
2022-08-10,-11.240900895433592,-24.94032149243175
2022-08-11,-11.412023529114856,-23.642370681439395
2022-08-12,-11.610163583958222,-23.516508784615898
2022-08-16,-10.862627479993126,-23.347684413395918
2022-08-17,-11.06076753483649,-23.86353665879032
2022-08-18,-11.204872747355632,-24.118285978803243
2022-08-19,-11.619166931081349,-24.583006828613097
2022-08-22,-11.790296944555333,-25.496413238493254
2022-08-23,-11.880359934957529,-26.31814619948514
2022-08-24,-12.168570359995812,-25.951754956568664
2022-08-25,-12.970148686077854,-25.0498455468791
2022-08-26,-13.060219056272771,-24.9357832028828
2022-08-29,-13.483516587121624,-26.573803177407886
2022-08-30,-13.393453596719429,-25.846466639033604
2022-08-31,-13.69067474867357,-25.20747547054506
2022-09-01,-13.94284964584116,-26.915082551486968
2022-09-02,-13.681664021757712,-27.102665186175845
2022-09-05,-13.213320236122318,-27.27602784694475
2022-09-06,-13.438485091920526,-27.084209475343545
2022-09-07,-13.519537355406863,-28.099576123756197
2022-09-08,-12.898092389921912,-27.86297996193894
2022-09-13,-12.988162760116829,-25.888521455520298
2022-09-14,-13.060219056272748,-27.041852106220244
2022-09-15,-13.717684790042927,-27.332000084714803
2022-09-16,-13.744709590997761,-27.90836285742818
2022-09-19,-13.843768548730361,-28.7288856078737
2022-09-20,-13.807747780445133,-28.36007394386446
2022-09-21,-14.113972279522391,-28.984542585796426
2022-09-22,-14.690385749806234,-29.435346014322906
2022-09-23,-15.15873691523435,-30.71544621975614
2022-09-26,-16.194476064444995,-32.80487472808087
2022-09-27,-15.843220070166641,-32.716529358195146
2022-09-28,-15.708118204770628,-34.36755909609379
2022-09-29,-15.834224102836236,-34.31794046369223
2022-09-30,-15.230778451804827,-34.78508173459483
2022-10-04,-14.591326792073623,-33.15462557598463
2022-10-05,-14.825487615202238,-32.97793483621319
2022-10-06,-15.041641744084588,-32.29295566696221
2022-10-07,-15.500974802804123,-32.44483709053287
2022-10-11,-15.88825894516046,-33.678344189930485
2022-10-12,-15.0686591652467,-33.36368944787176
2022-10-13,-15.564020372044196,-34.56179788878776
2022-10-14,-15.40190108548607,-33.05871639018404
2022-10-17,-15.40190108548607,-32.84208870238206
2022-10-18,-15.681100783608493,-31.92716952931893
2022-10-19,-16.14043384232804,-32.305662877699206
2022-10-20,-16.2214934856071,-32.89110222951043
2022-10-21,-17.257240014610474,-33.04147088989813
2022-10-24,-16.383612772165222,-32.34438961518337
2022-10-25,-15.906265639406703,-32.377367852572206
2022-10-26,-15.419915159525054,-31.93896908214613
2022-10-27,-15.464961414311606,-30.752357641420737
2022-10-28,-14.996602869090758,-31.368959914801252
2022-10-31,-15.509992909512693,-30.606224717945373
2022-11-01,-14.96960020751409,-29.347303197073792
2022-11-02,-14.987606901760353,-29.297382012035623
2022-11-03,-15.230778451804817,-29.53034754221372
2022-11-04,-14.96058948059823,-28.94763116413186
2022-11-07,-15.383887011447072,-28.240868205046056
2022-11-08,-15.338855516245975,-27.41641227032482
2022-11-09,-14.906539878688541,-26.648836231283436
2022-11-10,-14.519263116124947,-27.319897979251028
2022-11-11,-13.717684790042895,-24.871339491288104
2022-11-14,-13.834772581399923,-25.128811785030393
2022-11-15,-13.447488439043598,-24.95696188744447
2022-11-16,-13.618618452517584,-25.044097046783808
2022-11-17,-13.40245694384251,-26.089416406219357
2022-11-18,-13.276373185155087,-26.041613089637362
2022-11-21,-13.11424651880425,-26.79738957585155
2022-11-22,-13.123257245720099,-27.227921977726165
2022-11-23,-13.195306162083298,-26.842469918704182
2022-11-24,-12.456773405241329,-26.136917170164764
2022-11-25,-12.348696340800158,-26.24190293506321
2022-11-28,-12.411749289832951,-27.13715618674768
2022-11-29,-12.600878617760468,-26.377143963621176
2022-11-30,-12.483790826403451,-25.192952943988523
2022-12-01,-12.519826354274144,-24.97178696663761
2022-12-02,-12.168570359995767,-26.348704015781244
2022-12-05,-12.060493295554597,-26.802835523310254
2022-12-06,-11.952416231113428,-27.59431322064264
2022-12-07,-11.979433652275551,-27.907455199518417
2022-12-08,-11.970422925359681,-28.262349442244282
2022-12-09,-11.862353240711233,-27.71896490691975
2022-12-12,-11.772282870516316,-28.203654230744856
2022-12-13,-11.90738473591233,-28.222412494213746
2022-12-14,-11.511097246432877,-27.410058664956317
2022-12-15,-11.538114667595,-28.5682301578418
2022-12-16,-11.339967232958925,-28.596972658318307
2022-12-19,-11.430037603153831,-28.834476478045346
2022-12-20,-12.456773405241373,-29.40569585593662
2022-12-21,-12.150556285956837,-29.537003700218822
2022-12-22,-11.799300291678483,-28.69651247575804
2022-12-23,-12.132542211917862,-29.998699023662702
2022-12-26,-12.456773405241384,-29.894318364037453
2022-12-27,-12.357714447508805,-29.420823487766356
2022-12-28,-12.631962304713518,-31.00438398770433
2022-12-29,-12.887930415341199,-32.337128351905086
2023-01-02,-13.271886271179056,-32.66176733097148
2023-01-03,-12.458264123371643,-32.87325162395136
2023-01-04,-12.165736519589899,-31.744730289452193
2023-01-05,-12.06517208414163,-31.482417153524366
2023-01-06,-12.101738957088426,-30.71635387766596
2023-01-09,-11.553228483093559,-28.894381900091158
2023-01-10,-11.480094737199941,-28.860496004792523
2023-01-11,-11.23327018975715,-28.61179773751147
2023-01-12,-11.260686119726348,-28.44327591892808
2023-01-13,-10.60248978647651,-27.808217934715273
2023-01-16,-10.986438262521647,-27.391602954124018
2023-01-17,-11.278980625888845,-28.0109282012339
2023-01-18,-10.849314333919292,-28.34585396994449
2023-01-19,-10.12711305837527,-27.982185700757356
2023-01-20,-10.53849222397506,-27.530777166957698
2023-01-25,-10.291660296739547,-26.522974334459924
2023-01-26,-10.273380550162504,-25.310343366987365
2023-01-27,-10.520205097605285,-24.845319964540924
2023-01-30,-10.319090986294178,-25.860384060317
2023-01-31,-10.68475971576227,-26.62856520463157
2023-02-01,-10.35300835654458,-25.88065508696885
2023-02-02,-9.654802543597752,-25.303384656345674
2023-02-03,-9.23324431691288,-24.954844018988297
2023-02-06,-10.777860006875429,-26.23191869805558
2023-02-07,-10.283114588057762,-25.822867533379213
2023-02-08,-9.11468106565777,-24.856816964731543
2023-02-09,-9.192259489318522,-24.920958123689672
2023-02-10,-9.623697986941316,-25.277667682235116
2023-02-13,-10.246886927952048,-25.792914822356327
2023-02-14,-9.773365794852884,-25.40141171060245
2023-02-15,-11.154408110398627,-26.54324536111179
2023-02-16,-9.413284809559553,-25.103699916193023
2023-02-17,-10.301411386090953,-25.83799516520896
2023-02-20,-10.158330425471362,-25.719697084300353
2023-02-21,-10.017811016576395,-25.603516871847887
2023-02-22,-11.528394662197206,-26.852454155711857
2023-02-23,-10.74492577041567,-26.204688960762056
2023-02-24,-11.311394637523463,-26.67304044221105
2023-02-27,-12.078762347035777,-27.307493321150666
2023-02-28,-11.705141731197887,-26.99858707918722
2023-03-02,-11.156237790201962,-26.5447581242948
2023-03-03,-11.00181281480176,-26.417080911651713
2023-03-06,-9.883878454973406,-25.49278260685415
2023-03-07,-9.857165129844924,-25.47069626438272
2023-03-08,-11.007667790172393,-26.42192175383724
2023-03-09,-11.476797691743567,-26.809794233951955
2023-03-10,-12.373340795370247,-27.551048193609585
2023-03-13,-11.787477322347273,-27.066661422421067
2023-03-14,-14.042740647919228,-28.931293321755746
2023-03-15,-12.917487568877561,-28.000943964226266
2023-03-16,-12.983721977757734,-28.055705991449955
2023-03-17,-12.333087839697232,-27.517767403584116
2023-03-20,-12.936516238832096,-28.016676701329203
2023-03-21,-12.601684834824589,-27.739841038844826
2023-03-22,-11.554742051365007,-26.874237945546664
2023-03-23,-11.279558208945717,-26.646718362827258
2023-03-24,-11.627929243497814,-26.934748472865657
2023-03-27,-11.837976484918933,-27.10841368627116
2023-03-28,-10.89678919409124,-26.330248304948945
2023-03-29,-10.56817870141501,-26.058556037286674
2023-03-30,-10.230053873761523,-25.778997401072935
2023-03-31,-9.362785646987938,-25.061947652342898
2023-04-03,-9.528188701208062,-25.198701444083802
2023-04-04,-9.229219021345614,-24.951515939985736
2023-04-05,-8.6912931591696,-24.506763564191157
2023-04-06,-10.007930745638504,-25.595347950659797
2023-04-07,-8.866942420288282,-24.651988829756743
