Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2004-12-31,1.0235437157381688,1.0194556780443598,1.488751685472997,1.1068773828893557
2005-01-31,1.088704485705197,1.0843561956355623,1.5835284933645588,1.0820602328576407
2005-02-28,1.193361806243779,1.1885955144173885,1.7357533177205309,1.104679704259241
2005-03-31,1.1281034536934977,1.1235978039881611,1.640834575260805,1.0844716221446487
2005-04-30,1.0826055742519,1.0782816432589988,1.5746575828543041,1.0641540961519864
2005-05-31,1.1423017195567746,1.1377393619208007,1.6614860549286778,1.0984463732245398
2005-06-30,1.153694486151534,1.1490866257602208,1.678056915761834,1.1001100858383763
2005-07-31,1.2894562551019324,1.2843061616625195,1.8755233837201049,1.1422016629256948
2005-08-31,1.2418847457662132,1.2369246531253255,1.806330281740118,1.1314948004321428
2005-09-30,1.3981144615538783,1.3925303868033718,2.0335675253708043,1.1405748112584928
2005-10-31,1.3231954332615745,1.3179105854096682,1.9245972606628345,1.113599535634906
2005-11-30,1.4904763766026137,1.4845234079940466,2.1679085941381024,1.1625444531626796
2005-12-31,1.6635634836471922,1.6569192044409136,2.4196650344191326,1.160320267784423
2006-01-31,1.7774179626573465,1.7703189482065973,2.585267191824569,1.188184658432594
2006-02-28,1.726699415011726,1.7198029706430973,2.51149670002129,1.194987056216464
2006-03-31,1.7161117047288024,1.7092575477173844,2.496096799375488,1.2147093193377703
2006-04-30,1.8458965404549696,1.838524022290651,2.6848697750337096,1.2300536202523153
2006-05-31,1.706719381090725,1.699902737057477,2.4824355971896956,1.1930030882432425
2006-06-30,1.6784692232390521,1.6717654104492354,2.4413455397061954,1.1961143178063844
2006-07-31,1.6739072374719852,1.667221645271566,2.434710098644525,1.201471165938663
2006-08-31,1.725138093679683,1.7182478852346976,2.509225746930665,1.2276905850722692
2006-09-30,1.7751979588883475,1.7681078111415287,2.582038180398836,1.2608399657151779
2006-10-31,1.7649761832926214,1.7579268613584083,2.5671705343836493,1.3005767909812447
2006-11-30,1.8717559250169518,1.8642801243672784,2.7224824355971897,1.3264397150607405
2006-12-31,1.91098412348456,1.9033516452533337,2.7795401319991484,1.344175939369127
2007-01-31,1.9169605990488687,1.9073949464995885,2.6162444113263783,1.3643926154684682
2007-02-28,1.8793542701270674,1.869976273534982,2.728266269249876,1.337626391112453
2007-03-31,1.9011345938081976,1.891647913183249,2.804165779575616,1.3531284900120295
2007-04-30,2.0023919815586106,1.990407625531163,2.975693705201902,1.4130662529957285
2007-05-31,2.062806408471465,2.0484100104206684,3.2385565254417714,1.4609981157429583
2007-06-30,2.1226851512785756,2.1057629865306797,3.358384784614293,1.439637714878093
2007-07-31,2.3521421994658325,2.3333907902962414,3.7214179263359592,1.3945617471591703
2007-08-31,2.2357203895606372,2.2178971015710887,3.537222340501029,1.412457219040377
2007-09-30,2.3847071133518543,2.3656960948674066,3.772940174579519,1.4671397085790125
2007-10-31,2.5404894080159814,2.5202364843655585,4.0194095521964375,1.4870435843418843
2007-11-30,2.3025995722108576,2.284243119636666,3.6430345610673482,1.4294469056374262
2007-12-31,2.303945229809453,2.285578049577623,3.645163579589809,1.4133501651184033
2008-01-31,1.9844188330228396,1.9685989350973216,3.13962813143141,1.3278973791245692
2008-02-29,2.0802969369228013,2.0637126933905257,3.2913207011567667,1.2935808732275424
2008-03-31,1.9873344244864635,1.9714912833027278,3.1442410048967426,1.2820135768392318
2008-04-30,2.1181099154433483,2.1012242247314226,3.351146121637925,1.3431175331991843
2008-05-31,2.0840423505722274,2.0674282483928557,3.297246469377617,1.3634204597719715
2008-06-30,1.847184185592693,1.8324583299520296,2.9225037257824145,1.2494714699379308
2008-07-31,1.8072181549143929,1.7928109107055994,2.859271875665318,1.2382437912601867
2008-08-31,1.8185399316040762,1.8022383871287273,2.4644453906748987,1.257379592578856
2008-09-30,1.647281333783148,1.632514965742832,2.1741182314952807,1.1389675290264423
2008-10-31,1.3751723341274185,1.3628451739829202,1.5774962742175858,0.9508252192656844
2008-11-30,1.2794516904700748,1.2679825782038057,1.329146263572493,0.8846418037510776
2008-12-31,1.2919850427078272,1.2804035804208749,1.6250443545525515,0.8933076466377122
2009-01-31,1.1858950395303887,1.1752645769301255,1.5494996806472217,0.8199546216896851
2009-02-28,1.0584714270964433,1.0489832004455828,1.2738982329146264,0.7318510573396875
2009-03-31,1.1466534002995061,1.1363747030446676,1.6090767156340928,0.7928220657909913
2009-04-30,1.2605694482106768,1.249269597947753,1.96831310765737,0.8715861948713998
