Date,Strategy_Gross,Strategy_Net,Position,Korea_TR_USD,SPY_TR_USD
2025-02-18,9.903427596091039,9.63466261838585,SPY_TR_USD,4.848165495706479,8.159126635782163
2025-02-19,9.926748356500642,9.657350486436647,SPY_TR_USD,4.955113192818111,8.17833988650556
2025-02-20,9.885449647529532,9.61717256584796,SPY_TR_USD,4.925448868071819,8.144315161922062
2025-02-21,9.716367850673176,9.452679409128722,SPY_TR_USD,4.942268114399262,8.005013917078195
2025-02-24,9.672154423684068,9.409665871834743,SPY_TR_USD,4.938435881058832,7.968587846780228
2025-02-25,9.624053030301171,9.362869882040119,SPY_TR_USD,4.893549073876943,7.928958601636502
2025-02-26,9.628912234227,9.367597214063808,SPY_TR_USD,4.909516712795401,7.932961948941791
2025-02-27,9.47521439749254,9.218070518609725,SPY_TR_USD,4.8633524945000355,7.806335071389093
2025-02-28,9.62308179276913,9.36192500251707,SPY_TR_USD,4.62429919806969,7.928158429176972
2025-03-03,9.454485614678795,9.197904285559355,SPY_TR_USD,4.62429919806969,7.789257270562869
2025-03-04,9.342575121947094,9.089030884863938,SPY_TR_USD,4.6209992193598755,7.697057688831071
2025-03-05,9.442987610106938,9.18671832052254,SPY_TR_USD,4.681960116386346,7.779784421445699
2025-03-06,9.275362669548644,9.02364248308787,SPY_TR_USD,4.748988716201831,7.641683435291126
2025-03-07,9.327350018481576,9.074218969110833,SPY_TR_USD,4.708537364275069,7.684514198608851
2025-03-10,9.078911278388762,8.832522504032834,SPY_TR_USD,4.696756795117452,7.479833231137394
2025-03-11,9.003439285280466,8.759098713766262,SPY_TR_USD,4.6316088283301395,7.417654198347925
2025-03-12,9.051215927397473,8.805578765583718,SPY_TR_USD,4.736143637782982,7.4570158910025945
2025-03-13,8.930559269768029,8.688196558500119,SPY_TR_USD,4.72351146121638,7.357610615455629
2025-03-14,9.115026032168155,8.867657154620664,SPY_TR_USD,4.724398552267405,7.509587055926547
2025-03-17,9.185316080928486,8.936039631158684,SPY_TR_USD,4.849691292314243,7.567496845593429
2025-03-18,9.086035697800813,8.839453576807484,SPY_TR_USD,4.838301043219076,7.48570281917904
2025-03-19,9.184992335084473,8.935724671317669,SPY_TR_USD,4.867823433397204,7.567230121440253
2025-03-20,9.158431099969107,8.909884270448257,SPY_TR_USD,4.875168547299695,7.545347144177451
2025-03-21,9.16145239270594,8.912823569585685,SPY_TR_USD,4.877829820452772,7.54783629349514
2025-03-24,9.325519145245712,9.072437783177637,SPY_TR_USD,4.836455893832943,7.683005798972408
2025-03-25,9.347937036810832,9.094247284963739,SPY_TR_USD,4.802285146547442,7.701475204076075
2025-03-26,9.236339230282509,8.985678084611664,SPY_TR_USD,4.8633524945000355,7.609533234802781
2025-03-27,9.211808947356294,8.961813518769741,SPY_TR_USD,4.808494783904621,7.589323496016429
2025-03-28,9.026300567892822,8.781339573595494,SPY_TR_USD,4.7168405365126675,7.436488899574422
2025-03-31,9.086891311817133,8.840285970673024,SPY_TR_USD,4.552622241146832,7.486407733012436
2025-04-01,9.112557721463022,8.865255830366957,SPY_TR_USD,4.637712014761195,7.507553491342544
2025-04-02,9.170224698572454,8.921357807513825,SPY_TR_USD,4.623412107018664,7.555063524043174
2025-04-03,8.718309684673418,8.481707126085212,SPY_TR_USD,4.5820026967567955,7.182744769628402
2025-04-04,8.2079127992346,7.985161688158355,SPY_TR_USD,4.635263643460365,6.7622446162827226
2025-04-07,8.193292959738327,7.970938610368889,SPY_TR_USD,4.27226598538074,6.75019978425992
2025-04-08,8.064963425063576,7.846091757239605,SPY_TR_USD,4.265098289688454,6.6444730634490785
2025-04-09,8.911940867471628,8.670083433233264,SPY_TR_USD,4.158150592576822,7.34227149164033
2025-04-10,8.52142797295069,8.290168504757025,SPY_TR_USD,4.510574125328224,7.020540037718274
2025-04-11,8.673475912386934,8.438090078785313,SPY_TR_USD,4.503761266056348,7.145807616092827
2025-04-14,8.757619669174163,8.519950293364804,SPY_TR_USD,4.632850755801576,7.215131045842385
2025-04-15,8.733089386247949,8.496085727522882,SPY_TR_USD,4.665921510183805,7.194921307056034
2025-04-16,8.538970573839968,8.307235024341,SPY_TR_USD,4.590092967142147,7.034992842142582
2025-04-17,8.551154276131134,8.319088078233632,SPY_TR_USD,4.658292527144986,7.045030616329524
2025-04-18,8.551154276131134,8.319088078233632,SPY_TR_USD,4.690618125044355,7.045030616329524
2025-04-21,8.347613152613922,8.121070772101199,SPY_TR_USD,4.698956780923994,6.877339401721986
2025-04-22,8.564800867251616,8.332364320227747,SPY_TR_USD,4.687140728124335,7.056273619221037
2025-04-23,8.697514544015872,8.461476336048797,SPY_TR_USD,4.758462848626783,7.165612298634136
2025-04-24,8.88058879711799,8.639582213598516,SPY_TR_USD,4.71169540841672,7.316441493912042
2025-04-25,8.944753815810836,8.702005884697197,SPY_TR_USD,4.740614576680151,7.369305061401432
2025-04-28,8.948166217657365,8.705325678797841,SPY_TR_USD,4.720956638989426,7.37211643337622
2025-04-29,9.004532178859488,8.760161947763734,SPY_TR_USD,4.76878858846072,7.418554599448867
2025-04-30,9.008105448206146,8.763638243648733,SPY_TR_USD,4.814704421261799,7.421498505164363
2025-05-01,9.071947726476854,8.825747933042551,SPY_TR_USD,4.814704421261799,7.474096176836457
2025-05-02,9.206612927102075,8.956758511135066,SPY_TR_USD,4.866404087715563,7.585042656191531
2025-05-05,9.153818224402858,8.905396581781869,SPY_TR_USD,4.866404087715563,7.541546739162623
2025-05-06,9.077307630496842,8.83096237687005,SPY_TR_USD,4.866404087715563,7.478512035409702
2025-05-07,9.11548148827791,8.868100250297628,SPY_TR_USD,4.915194095521965,7.509962292079929
2025-05-08,9.178995999017099,8.929891067305821,SPY_TR_USD,4.928748846781634,7.562289926255327
2025-05-09,9.16730093175758,8.91851338758317,SPY_TR_USD,4.91817472145341,7.552654723305789
2025-05-12,9.470256662222887,9.213247329243123,SPY_TR_USD,4.984103328365623,7.80225054716762
2025-05-13,9.532795913742534,9.274089354183658,SPY_TR_USD,4.936803633524945,7.85377469553997
2025-05-14,9.544978610611823,9.285941429940136,SPY_TR_USD,4.979525938542332,7.863811641391033
2025-05-15,9.59160102841539,9.33129858145484,SPY_TR_USD,5.035483642041019,7.902222404456116
2025-05-16,9.652354650683584,9.39040343658903,SPY_TR_USD,5.061244766162798,7.9522754283065975
2025-05-19,9.662913591223427,9.40067582245967,SPY_TR_USD,4.976545312610886,7.96097461171238
2025-05-20,9.630425394150112,9.369069308972907,SPY_TR_USD,5.004541906181251,7.934208594440334
2025-05-21,9.46814427086179,9.2111922651873,SPY_TR_USD,5.059222198566461,7.800510213484936
2025-05-22,9.471880418552331,9.21482701912896,SPY_TR_USD,5.020864381520119,7.8035883096129
2025-05-23,9.407227770249715,9.151928951996451,SPY_TR_USD,5.042438435881059,7.750322999221986
2025-05-26,9.407227770249715,9.151928951996451,SPY_TR_USD,5.175218224398552,7.750322999221986
2025-05-27,9.602809471487012,9.342202843279814,SPY_TR_USD,5.146121637924916,7.91145669284001
2025-05-28,9.547253880316799,9.288154952052613,SPY_TR_USD,5.1916471506635435,7.865686165486185
2025-05-29,9.584940108488093,9.324818429446365,SPY_TR_USD,5.289794904549003,7.896734679254887
2025-05-30,9.574221305869994,9.314390519927521,SPY_TR_USD,5.234475906607054,7.887903790444276
2025-06-02,9.628152135288886,9.36685774313273,SPY_TR_USD,5.261337023632105,7.932335727016941
2025-06-03,9.68305621308357,9.420271802133291,SPY_TR_USD,5.261337023632105,7.977569492720895
2025-06-04,9.680457197534578,9.417743320179795,SPY_TR_USD,5.417074728550139,7.975428244472567
2025-06-05,9.633672906809004,9.372228688744583,SPY_TR_USD,5.55187708466397,7.936884119330895
2025-06-06,9.732601392280142,9.468472395442506,SPY_TR_USD,5.55187708466397,8.018388228187483
2025-06-09,9.74137269272478,9.477005655234494,SPY_TR_USD,5.655418352139663,8.025614630399637
2025-06-10,9.796605543472857,9.530739564756832,SPY_TR_USD,5.646015186998794,8.071119261936165
2025-06-11,9.768662858700116,9.503555204814267,SPY_TR_USD,5.681640763607977,8.048098151175026
2025-06-12,9.807486219012961,9.541324954196183,SPY_TR_USD,5.75661769924065,8.080083512823364
2025-06-13,9.697838930923727,9.434653337979418,SPY_TR_USD,5.645766801504506,7.989748515156165
2025-06-16,9.790106496467567,9.524416892668867,SPY_TR_USD,5.751898374849195,8.065764898811524
2025-06-17,9.706449363868234,9.443030095987051,SPY_TR_USD,5.771733730750124,7.99684238362761
2025-06-18,9.704985469617043,9.441605929749414,SPY_TR_USD,5.800227095309062,7.995636326587159
2025-06-19,9.704985469617043,9.441605929749414,SPY_TR_USD,5.759491874245973,7.995636326587159
2025-06-20,9.682193561114119,9.419432561314684,SPY_TR_USD,5.897523241785537,7.976858780536343
2025-06-23,9.77782928994195,9.512472872114076,SPY_TR_USD,5.798027109502519,8.055650089387795
2025-06-24,9.885846789170483,9.617558929628087,SPY_TR_USD,6.084522035341708,8.144642354594437
