Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2011-12-31,-0.2405537002771576,-0.24282976159687197,-0.2739280883876972,-0.15705661213527133
2012-01-31,-0.19503388754405981,-0.19744637178805502,-0.2381040206565842,-0.1065321376935513
2012-02-29,-0.16365572879522283,-0.16616225341236668,-0.1593156628199046,-0.07170411700222068
2012-03-31,-0.15622622138101416,-0.15959625722706905,-0.14911032653563072,-0.05572710400510894
2012-04-30,-0.16590287124098857,-0.17006502425029713,-0.15918392439971174,-0.043494734611046915
2012-05-31,-0.20371005830816558,-0.2076835530761263,-0.2541321951133827,-0.08685032504822243
2012-06-30,-0.21377583255932997,-0.21769909901316986,-0.25832147687551577,-0.09839330456402529
2012-07-31,-0.17632593640178928,-0.18043607821176677,-0.24659675747835086,-0.055447439354954664
2012-08-31,-0.15701566492150965,-0.1612221651791793,-0.20120848044123574,-0.03330328406400096
2012-09-30,-0.1306725113405376,-0.13501046419787655,-0.19493773164005535,-0.021632552405742356
2012-10-31,-0.1253493928604953,-0.12971390813225459,-0.15755915055066638,-0.03713146765013087
2012-11-30,-0.15834569443463942,-0.16254555783174574,-0.1657093674799316,-0.07345580128727902
2012-12-31,-0.1253301301157873,-0.12969474150883598,-0.1190300539249265,-0.03711026205034629
2013-01-31,-0.16004934466958431,-0.16507646612815563,-0.12905095642093056,-0.020744691779249647
2013-02-28,-0.16333608108283793,-0.16917518782693208,-0.12458941525706535,-0.02773256177694028
2013-03-31,-0.14587258725662855,-0.1518335723347467,-0.1374646501905814,-0.010741283671482527
2013-04-30,-0.1306240939910922,-0.1366914988368747,-0.1652702394126221,-0.03172340741283697
2013-05-31,-0.10727369402302556,-0.11350406212663233,-0.13729778152500383,-0.022253028922953
2013-06-30,-0.109467547963637,-0.11568260508388384,-0.24156434982698338,-0.055506128791589227
2013-07-31,-0.08593680832498252,-0.09231608729992025,-0.2217860216753612,-0.03054955441533891
2013-08-31,-0.07391624951022757,-0.08037942038543222,-0.1846270046196271,-0.044574053055157936
2013-09-30,-0.07210217160339982,-0.07857800299174544,-0.13174720275421103,-0.042702497592656985
2013-10-31,-0.05715237434625353,-0.06373254089237712,-0.07895522650225695,-0.03908302875714553
2013-11-30,-0.012643222628582085,-0.012643222628582307,-0.08714935623825304,-0.012643222628582196
2013-12-31,-0.018136726257390268,-0.018136726257390268,-0.07043614199645154,-0.018136726257390268
2014-01-31,-0.03974225177778279,-0.03974225177778301,-0.12333350898456008,-0.03974225177778312
2014-02-28,-0.056960546031872394,-0.05696054603187284,-0.13345980221671838,-0.05696054603187284
2014-03-31,-0.019122503330626706,-0.019122503330626706,-0.10676959828564392,-0.019122503330626706
2014-04-30,-0.03901966524733458,-0.03901966524733491,-0.054407967539653046,-0.03901966524733469
2014-05-31,-0.013476631847896714,-0.013476631847896492,-0.0467495740457744,-0.013476631847896825
2014-06-30,-0.010531250269617987,-0.010531250269617876,-0.033909469357643274,-0.010531250269617876
2014-07-31,-0.02798920755411105,-0.02798920755411094,-0.02705685530845159,-0.02798920755411083
2014-08-31,-0.05301541846584712,-0.05396240304738087,-0.04674044628368823,-0.0383591957540419
2014-09-30,-0.04673220783338505,-0.04863779014992553,-0.0828861624582522,-0.02260502770391215
2014-10-31,-0.09562421501221574,-0.09743206220640599,-0.15063576966335557,-0.07273449016423728
2014-11-30,-0.023767296504764057,-0.025718785679050837,-0.15885226619044768,-0.003469157419323854
2014-12-31,-0.04850955261573986,-0.04850955261573964,-0.16379761833214568,-0.04850955261573964
2015-01-31,-0.04647358710626881,-0.04647358710626881,-0.16815055849853622,-0.0464735871062687
2015-02-28,-0.032579498532671614,-0.03257949853267117,-0.14152636233290128,-0.03257949853267095
2015-03-31,-0.035331806232936414,-0.035331806232936525,-0.13629768272475173,-0.035331806232936414
2015-04-30,-0.025339717678425244,-0.025339717678425022,-0.10086457805671711,-0.025339717678425133
2015-05-31,-0.017056667581930918,-0.017056667581930918,-0.08371897349600343,-0.017056667581930696
2015-06-30,-0.03316524123464348,-0.033165241234643594,-0.13015892095163695,-0.03316524123464393
2015-07-31,-0.037354364399274864,-0.037354364399275086,-0.18056545293759085,-0.03735436439927531
2015-08-31,-0.1191022857032662,-0.11910228570326598,-0.2750508701587493,-0.1191022857032662
2015-09-30,-0.11102384533692511,-0.11102384533692489,-0.2568578125402454,-0.11102384533692555
2015-10-31,-0.09154288758400542,-0.09154288758400497,-0.20986838151331222,-0.09154288758400586
