,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2001-12-31,0.1672151918306204,0.14238114505581456,0.15073970398628855,0.14757688446681883,0.14892912352532872,0.20081422622223633
2002-01-31,0.16536159855477806,0.14411505473030362,0.15265267000938398,0.1483877865918508,0.15033226072012584,0.1988674367396801
2002-02-28,0.1649934159625437,0.14754143205360748,0.15580443402188782,0.15063633674166566,0.1527873804842128,0.19836545382264958
2002-03-31,0.1626568479996613,0.15257174512235983,0.16138999436797752,0.1537862252493114,0.15801195572131088,0.19579718445442307
2002-04-30,0.1545009874226193,0.1486836429237579,0.15671573944321504,0.15032306248668315,0.15260662505482792,0.1868923621129086
2002-05-31,0.1408163284764905,0.14546579811037752,0.15384378890836792,0.14693089480575283,0.14785869983684474,0.17859032699422128
2002-06-30,0.12989248425220978,0.14294604136326927,0.15196995525266344,0.14390031053011265,0.14494600762845766,0.17749506168109175
2002-07-31,0.12535761932992306,0.13921991757175345,0.14911935669707388,0.14038379979578663,0.1404666579581606,0.1743678882162234
2002-08-31,0.13426061252698807,0.1405417705334937,0.1499605338448069,0.14215610879495677,0.14197310191149048,0.17896941854587944
2002-09-30,0.13584502673520626,0.13874321446024163,0.14895983535400004,0.13846628589488352,0.1389137580048796,0.18512779706826699
2002-10-31,0.13908641940520017,0.1380311500191187,0.1474941227320905,0.13782614865709952,0.13924701227291236,0.18288398742573886
2002-11-30,0.14338240092645527,0.13485919271736146,0.14452537843329294,0.13512540972969656,0.13645344592317032,0.18476070169939018
2002-12-31,0.13640455255772266,0.13082908297897466,0.13961079637075446,0.13347680376044257,0.13044214634050766,0.1796797414453577
2003-01-31,0.13115142922721956,0.12638486661483794,0.1348786346544859,0.12989326480341323,0.12484411884548341,0.1736848581617727
2003-02-28,0.12653215765048453,0.12584266247471465,0.13428072095617583,0.1290932851226052,0.12505552841526524,0.16843613718070283
2003-03-31,0.1309066929889111,0.12466355206362834,0.13344727071135964,0.12791767652048947,0.12457971844322957,0.1730232804883196
2003-04-30,0.12998472292765295,0.12416189607095451,0.13382859940015757,0.12741924653581127,0.12464909705669203,0.1715966304176335
2003-05-31,0.1352994030904957,0.12745015443323227,0.137251970957478,0.13087052400506294,0.12766510797403052,0.17782042390404218
