,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2013-01-31,-0.0768205859192943,-0.042981879044824534,-0.03800853020947903,-0.04974989186910528,-0.0502508750623617,-0.1372567275225809
2013-02-28,-0.0768205859192943,-0.042981879044824645,-0.03800853020947892,-0.04974989186910517,-0.0502508750623617,-0.137256727522581
2013-03-31,-0.0768205859192943,-0.042981879044824534,-0.03800853020947903,-0.04974989186910528,-0.05025087506236159,-0.137256727522581
2013-04-30,-0.0768205859192943,-0.042981879044824645,-0.03800853020947903,-0.04974989186910528,-0.05025087506236159,-0.1372567275225809
2013-05-31,-0.0768205859192943,-0.042981879044824645,-0.03800853020947903,-0.04974989186910528,-0.05025087506236159,-0.1372567275225809
2013-06-30,-0.0768205859192943,-0.05143520924055245,-0.056383656306216556,-0.04974989186910528,-0.05025087506236159,-0.1346382896489442
2013-07-31,-0.0768205859192943,-0.05143520924055256,-0.056383656306216556,-0.04974989186910528,-0.05025087506236181,-0.1614266515440792
2013-08-31,-0.0768205859192943,-0.05143520924055245,-0.056383656306216556,-0.04974989186910528,-0.0502508750623617,-0.18242460806053828
2013-09-30,-0.0768205859192943,-0.0564815072954874,-0.06370946651119147,-0.04974989186910517,-0.05093742575775961,-0.20386511313818179
2013-10-31,-0.0768205859192943,-0.05648150729548751,-0.06370946651119136,-0.04974989186910528,-0.0509374257577595,-0.20386511313818168
2013-11-30,-0.0768205859192943,-0.05648150729548773,-0.06370946651119147,-0.04974989186910539,-0.050937425757759724,-0.21064580969406665
2013-12-31,-0.0768205859192943,-0.05680108484316837,-0.06370946651119136,-0.04974989186910517,-0.050937425757759724,-0.21704538474936752
2014-01-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694931,-0.04974989186910528,-0.050937425757759724,-0.2170453847493674
2014-02-28,-0.0768205859192943,-0.05872825326372533,-0.0652153873269492,-0.04974989186910517,-0.05093742575775961,-0.21704538474936763
2014-03-31,-0.0768205859192943,-0.058728253263724994,-0.06521538732694909,-0.04974989186910528,-0.05093742575775961,-0.21704538474936763
2014-04-30,-0.07682058591929442,-0.05872825326372544,-0.06521538732694931,-0.04974989186910528,-0.05093742575775961,-0.2170453847493674
2014-05-31,-0.0768205859192943,-0.05872825326372533,-0.0652153873269492,-0.04974989186910528,-0.05093742575775961,-0.21704538474936752
2014-06-30,-0.0768205859192943,-0.058728253263725105,-0.0652153873269492,-0.04974989186910539,-0.050937425757759724,-0.21704538474936763
2014-07-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694887,-0.04974989186910517,-0.05093742575775961,-0.2170453847493673
2014-08-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694909,-0.04974989186910528,-0.05093742575775961,-0.21704538474936785
2014-09-30,-0.0768205859192943,-0.05872825326372533,-0.0652153873269492,-0.04974989186910528,-0.050937425757759724,-0.21704538474936763
2014-10-31,-0.0768205859192943,-0.058728253263725216,-0.06521538732694898,-0.04974989186910528,-0.05093742575775961,-0.21704538474936752
2014-11-30,-0.0768205859192943,-0.058728253263725216,-0.06521538732694931,-0.04974989186910528,-0.05093742575775939,-0.21704538474936774
2014-12-31,-0.0768205859192942,-0.058728253263724994,-0.0652153873269492,-0.04974989186910528,-0.0509374257577595,-0.2170453847493674
2015-01-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910517,-0.050937425757759724,-0.2170453847493674
2015-02-28,-0.0768205859192943,-0.058728253263725216,-0.06521538732694931,-0.04974989186910528,-0.0509374257577595,-0.21704538474936785
2015-03-31,-0.07682058591929442,-0.058728253263725216,-0.06521538732694943,-0.04974989186910528,-0.05093742575775961,-0.21704538474936752
2015-04-30,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910528,-0.050937425757759724,-0.2170453847493674
2015-05-31,-0.0768205859192943,-0.058728253263725216,-0.06521538732694887,-0.04974989186910517,-0.05093742575775961,-0.2170453847493673
2015-06-30,-0.0768205859192943,-0.05872825326372533,-0.06521538732694898,-0.04974989186910517,-0.05093742575775939,-0.21704538474936763
2015-07-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694887,-0.04974989186910539,-0.050937425757759724,-0.21704538474936752
2015-08-31,-0.0768205859192943,-0.05872825326372555,-0.06521538732694909,-0.04974989186910517,-0.05093742575775939,-0.21704538474936763
2015-09-30,-0.07682058591929442,-0.058728253263725105,-0.06521538732694876,-0.04974989186910517,-0.0509374257577595,-0.21704538474936752
2015-10-31,-0.0768205859192943,-0.058728253263725216,-0.06521538732694909,-0.04974989186910517,-0.05093742575775961,-0.21704538474936763
2015-11-30,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910517,-0.05093742575775961,-0.21704538474936763
2015-12-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694887,-0.04974989186910528,-0.05093742575775961,-0.21704538474936774
2016-01-31,-0.0768205859192943,-0.058728253263724994,-0.0652153873269492,-0.04974989186910539,-0.05093742575775961,-0.21704538474936763
2016-02-29,-0.0768205859192943,-0.058728253263725216,-0.06521538732694931,-0.04974989186910528,-0.05093742575775961,-0.21704538474936763
2016-03-31,-0.0768205859192943,-0.058728253263724994,-0.06521538732694909,-0.04974989186910517,-0.05093742575775961,-0.21704538474936752
2016-04-30,-0.0768205859192942,-0.058728253263725105,-0.06521538732694909,-0.04974989186910528,-0.050937425757759724,-0.21704538474936785
2016-05-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694898,-0.04974989186910517,-0.050937425757759724,-0.21704538474936763
2016-06-30,-0.0768205859192942,-0.05872825326372544,-0.06521538732694898,-0.04974989186910528,-0.05093742575775961,-0.21704538474936763
