Date,AGG,BIL,BND,BWX,DBC,EDV,EEM,EFA,EMLC,EWJ,GLD,HYG,IEF,IWD,IWM,IWN,LQD,LTPZ,MTUM,QQQ,REM,SHY,SPY,TLT,VGK,VNQ,VT,VWO
1994-01-12,,,,,,,,,,,,,,,,,,,,,,,47.53125,,,,,
1994-01-13,,,,,,,,,,,,,,,,,,,,,,,47.21875,,,,,
1994-01-14,,,,,,,,,,,,,,,,,,,,,,,47.375,,,,,
1994-01-17,,,,,,,,,,,,,,,,,,,,,,,47.40625,,,,,
1994-01-18,,,,,,,,,,,,,,,,,,,,,,,47.46875,,,,,
1994-01-19,,,,,,,,,,,,,,,,,,,,,,,47.40625,,,,,
1994-01-20,,,,,,,,,,,,,,,,,,,,,,,47.40625,,,,,
1994-01-21,,,,,,,,,,,,,,,,,,,,,,,47.53125,,,,,
1994-01-24,,,,,,,,,,,,,,,,,,,,,,,47.34375,,,,,
1994-01-25,,,,,,,,,,,,,,,,,,,,,,,47.21875,,,,,
1994-01-26,,,,,,,,,,,,,,,,,,,,,,,47.1875,,,,,
1994-01-27,,,,,,,,,,,,,,,,,,,,,,,47.40625,,,,,
1994-01-28,,,,,,,,,,,,,,,,,,,,,,,47.9375,,,,,
1994-01-31,,,,,,,,,,,,,,,,,,,,,,,48.0625,,,,,
1994-02-01,,,,,,,,,,,,,,,,,,,,,,,48.15625,,,,,
1994-02-02,,,,,,,,,,,,,,,,,,,,,,,48.125,,,,,
1994-02-03,,,,,,,,,,,,,,,,,,,,,,,48.1875,,,,,
1994-02-04,,,,,,,,,,,,,,,,,,,,,,,48.0625,,,,,
1994-02-07,,,,,,,,,,,,,,,,,,,,,,,46.84375,,,,,
1994-02-08,,,,,,,,,,,,,,,,,,,,,,,47.28125,,,,,
1994-02-09,,,,,,,,,,,,,,,,,,,,,,,47.25,,,,,
1994-02-10,,,,,,,,,,,,,,,,,,,,,,,47.375,,,,,
1994-02-11,,,,,,,,,,,,,,,,,,,,,,,47.03125,,,,,
1994-02-14,,,,,,,,,,,,,,,,,,,,,,,47.0625,,,,,
1994-02-15,,,,,,,,,,,,,,,,,,,,,,,47.3125,,,,,
1994-02-16,,,,,,,,,,,,,,,,,,,,,,,47.53125,,,,,
1994-02-17,,,,,,,,,,,,,,,,,,,,,,,47.65625,,,,,
1994-02-18,,,,,,,,,,,,,,,,,,,,,,,47.1875,,,,,
1994-02-22,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,
1994-02-23,,,,,,,,,,,,,,,,,,,,,,,47.40625,,,,,
1994-02-24,,,,,,,,,,,,,,,,,,,,,,,47.0625,,,,,
1994-02-25,,,,,,,,,,,,,,,,,,,,,,,46.65625,,,,,
1994-02-28,,,,,,,,,,,,,,,,,,,,,,,46.9375,,,,,
1994-03-01,,,,,,,,,,,,,,,,,,,,,,,46.8125,,,,,
1994-03-02,,,,,,,,,,,,,,,,,,,,,,,46.03125,,,,,
