stock_code,marcap_name,corp_code,dart_name,mapping_method,first_date,last_date
009580,무림P&P,00119007,무림P&P,stock_code,1998-10-20,2026-08-18
009620,삼보산업,00125822,삼보산업,stock_code,1998-10-20,2026-08-18
009680,모토닉,00151128,모토닉,stock_code,1998-10-20,2026-08-18
009690,케이엠에이치,00159908,케이엠에이치,current_stock_code,2026-01-01,2026-09-01
0096B0,삼성스팩12호,01946532,삼성스팩12호,normalized_name_unique,2025-11-28,2026-08-18
0096D0,미래에셋비전스팩9호,01946596,미래에셋비전스팩9호,normalized_name_unique,2025-12-01,2026-08-18
009720,한국전기초자,00159175,한국전기초자,current_stock_code,2026-01-01,2026-09-01
009730,이렘,00116426,이렘,stock_code,1998-10-20,2026-08-18
009760,한국지주,00159874,한국지주,current_stock_code,2026-01-01,2026-09-01
009770,삼정펄프,00128227,삼정펄프,stock_code,2006-10-17,2026-08-18
009780,엠에스씨,00121154,엠에스씨,stock_code,1998-10-20,2026-08-18
009790,휴닉스,00130037,휴닉스,current_stock_code,2026-01-01,2026-09-01
0097F0,미래에셋비전스팩10호,01949469,미래에셋비전스팩10호,normalized_name_unique,2025-12-23,2026-08-18
009810,플레이그램,00103130,MDS스피어,stock_code,1998-10-20,2026-08-18
009830,한화솔루션,00162461,한화솔루션,stock_code,1998-10-20,2026-08-18
009835,한화솔루션우,,,unmatched,1998-10-20,2026-08-18
009890,맥슨텔레콤,00120960,맥슨텔레콤,current_stock_code,2026-01-01,2026-09-01
0098T0,교보19호스팩,01949140,교보19호스팩,normalized_name_unique,2025-12-12,2026-08-18
009900,명신산업,00173078,명신산업,stock_code,2020-12-07,2026-08-18
009940,대아리드선,00110981,대아리드선,current_stock_code,2026-01-01,2026-09-01
009970,영원무역홀딩스,00140964,영원무역홀딩스,stock_code,1998-10-20,2026-08-18
0099W0,미래에셋비전스팩11호,01948220,미래에셋비전스팩11호,normalized_name_unique,2025-12-22,2026-08-18
0099X0,IBKS제25호스팩,01949584,IBKS제25호스팩,normalized_name_unique,2025-12-19,2026-08-18
010040,한국내화,00160205,한국내화,stock_code,1998-10-20,2026-08-18
010050,우리종금,00104102,우리종합금융,stock_code,1998-10-20,2023-08-25
010060,OCI홀딩스,00148896,OCI홀딩스,stock_code,1998-10-20,2026-08-18
010090,이마트에브리데이,00164308,이마트에브리데이,current_stock_code,2026-01-01,2026-09-01
010100,한국무브넥스,00160418,한국무브넥스,stock_code,1998-10-20,2026-08-18
010120,LS ELECTRIC,00105855,엘에스일렉트릭,stock_code,1998-10-20,2026-08-18
010130,고려아연,00102858,고려아연,stock_code,1998-10-20,2026-08-18
010140,삼성중공업,00126478,삼성중공업,stock_code,1998-10-20,2026-08-18
010145,삼성중공우,,,unmatched,1998-10-20,2023-07-14
010150,포스코티엠씨,00159926,포스코티엠씨,current_stock_code,2026-01-01,2026-09-01
010170,대한광통신,00113261,대한광통신,stock_code,1998-10-20,2026-08-18
0101C0,하나36호스팩,01949195,하나36호스팩,normalized_name_unique,2025-12-22,2026-08-18
010200,극동제혁,00105183,극동제혁,current_stock_code,2026-01-01,2026-09-01
010240,흥국,00167031,흥국,stock_code,2009-05-12,2026-08-18
010280,아이티센엔텍,00138303,아이티센엔텍,stock_code,2000-04-14,2026-08-18
010400,우진아이엔에스,00143262,우진아이엔에스,stock_code,2018-09-14,2026-08-18
010420,한솔PNS,00103626,한솔피엔에스,stock_code,1998-10-20,2025-09-24
010460,화인자산관리,00156521,화인자산관리,current_stock_code,2026-01-01,2026-09-01
010470,오리콤,00141671,오리콤,stock_code,2000-10-24,2026-08-18
010520,현대하이스코,00164469,현대하이스코,stock_code,1998-10-20,2015-07-14
010580,에스엠벡셀,00147860,에스엠벡셀,stock_code,1998-10-20,2026-08-18
0105P0,유진스팩12호,01954832,유진스팩12호,normalized_name_unique,2025-12-11,2026-08-18
010600,웰바이오텍,00141273,웰바이오텍,stock_code,1998-10-20,2026-01-23
010620,HD현대미포,00164609,에이치디현대미포,stock_code,1998-10-20,2025-12-12
010640,진양폴리,00160375,진양폴리우레탄,stock_code,1998-10-20,2026-08-18
010660,화천기계,00166500,화천기계,stock_code,1998-10-20,2026-08-18
010670,나노트로닉스,00268437,나노트로닉스,current_stock_code,2026-01-01,2026-09-01
010690,화신,00166315,화신,stock_code,1998-10-20,2026-08-18
010730,금강화섬,00105509,금강화섬,current_stock_code,2026-01-01,2026-09-01
010770,평화홀딩스,00155124,평화홀딩스,stock_code,1998-10-20,2026-08-18
010780,아이에스동서,00115977,아이에스동서,stock_code,1998-10-20,2026-08-18
010820,퍼스텍,00148522,퍼스텍,stock_code,1998-10-20,2026-08-18
010950,S-Oil,00138279,S-Oil,stock_code,1998-10-20,2026-08-18
010955,S-Oil우,,,unmatched,1998-10-20,2026-08-18
010960,삼호개발,00128980,삼호개발,stock_code,2002-07-16,2026-08-18
011000,진원생명과학,00118521,진원생명과학,stock_code,1998-10-20,2026-08-18
011020,코오롱유화,00152950,코오롱유화,current_stock_code,2026-01-01,2026-09-01
011040,경동제약,00101549,경동제약,stock_code,1998-10-20,2026-08-18
011050,케드콤,00159281,케드콤,current_stock_code,2026-01-01,2026-09-01
011070,LG이노텍,00105961,LG이노텍,stock_code,2008-07-24,2026-08-18
011080,형지I&C,00142713,형지I&C,stock_code,2004-07-02,2026-08-18
011090,에넥스,00139764,에넥스,stock_code,1998-10-20,2026-08-18
011150,CJ씨푸드,00129013,CJ씨푸드,stock_code,1998-10-20,2026-08-18
011155,CJ씨푸드1우,,,unmatched,1998-10-20,2026-08-18
011160,두산건설,00102760,두산건설,stock_code,1998-10-20,2020-03-23
011170,롯데케미칼,00165413,롯데케미칼,stock_code,1998-10-20,2026-08-18
011200,HMM,00164645,HMM,stock_code,1998-10-20,2026-08-18
011210,현대위아,00106623,현대위아,stock_code,2011-02-21,2026-08-18
011230,삼화전자,00129280,삼화전자공업,stock_code,1998-10-20,2026-08-18
011280,태림포장,00153524,태림포장,stock_code,1998-10-20,2026-08-18
011300,우성머티리얼스,00132868,우성머티리얼스,stock_code,1998-10-20,2026-08-18
011320,유니크,00147152,유니크,stock_code,1998-10-20,2026-08-18
011330,유니켐,00137207,유니켐,stock_code,1998-10-20,2026-08-18
011370,서한,00131504,서한,stock_code,1998-10-20,2026-08-18
011390,부산산업,00124027,부산산업,stock_code,1998-10-20,2026-08-18
011400,아진카인텍,00173069,아진카인텍,current_stock_code,2026-01-01,2026-09-01
011420,갤럭시아에스엠,00129554,갤럭시아에스엠,stock_code,1998-10-20,2026-08-18
011500,한농화성,00160861,한농화성,stock_code,2003-01-09,2026-08-18
011560,세보엠이씨,00133876,세보엠이씨,stock_code,1998-10-20,2026-08-18
0115H0,삼성스팩13호,01957909,삼성스팩13호,normalized_name_unique,2026-01-21,2026-08-18
011690,와이투솔루션,00144720,와이투솔루션,stock_code,1998-10-20,2026-08-18
011700,한신기계,00162072,한신기계공업,stock_code,1998-10-20,2026-08-18
011720,현대페인트,00164955,현대페인트,stock_code,1998-10-20,2016-11-18
011760,현대코퍼레이션,00164812,현대코퍼레이션,stock_code,1998-10-20,2026-08-18
011780,금호석유화학,00106368,금호석유화학,stock_code,1998-10-20,2026-08-18
011785,금호석유화학우,,,unmatched,1998-10-20,2026-08-18
011790,SKC,00139889,SKC,stock_code,1998-10-20,2026-08-18
0117P0,피스피스스튜디오,01755259,피스피스스튜디오,normalized_name_unique,2026-06-08,2026-08-18
011800,배명금속,00122436,배명금속,current_stock_code,2026-01-01,2026-09-01
011810,STX,00138297,STX,stock_code,1998-10-20,2026-08-18
011930,신성이엔지,00136271,신성이엔지,stock_code,1998-10-20,2026-08-18
012030,DB,00163345,DB,stock_code,1998-10-20,2026-08-18
012090,성원건설,00133034,성원건설,current_stock_code,2026-01-01,2026-09-01
0120G0,삼양바이오팜,,,unmatched,2025-11-24,2026-08-18
012160,영흥,00141477,영흥,stock_code,2010-01-25,2026-08-18
012170,아센디오,00145437,아센디오,stock_code,1998-10-20,2026-08-18
012200,계양전기,00102618,계양전기,stock_code,1998-10-20,2026-08-18
012205,계양전기우,,,unmatched,1998-10-20,2026-08-18
012210,삼미금속,00125664,삼미금속,stock_code,2023-05-16,2026-08-18
012250,셰프라인,00142591,셰프라인,current_stock_code,2026-01-01,2026-09-01
012280,영화금속,00141413,영화금속,stock_code,1998-10-20,2026-08-18
012320,경동인베스트,00143527,경동인베스트,stock_code,1998-10-20,2026-08-18
012330,현대모비스,00164788,현대모비스,stock_code,1998-10-20,2026-08-18
012335,현대모비스우,,,unmatched,1998-10-20,2015-01-15
012340,뉴인텍,00105040,뉴인텍,stock_code,1998-10-20,2026-08-18
012400,허메스홀딩스,00153551,허메스홀딩스,current_stock_code,2026-01-01,2026-09-01
012410,글로스텍,00102645,글로스텍,current_stock_code,2026-01-01,2026-09-01
012420,메리츠종합금융,00161639,메리츠종합금융,current_stock_code,2026-01-01,2026-09-01
012450,한화에어로스페이스,00126566,한화에어로스페이스,stock_code,1998-10-20,2026-08-18
012460,우영,00143013,우영,current_stock_code,2026-01-01,2026-09-01
012510,더존비즈온,00172291,더존비즈온,stock_code,1998-10-20,2026-07-14
012580,신세계톰보이,00132488,신세계톰보이,current_stock_code,2026-01-01,2026-09-01
012600,청호ICT,00151863,청호ICT,stock_code,1998-10-20,2025-05-26
012610,경인양행,00102113,경인양행,stock_code,1998-10-20,2026-08-18
012620,원일특강,00143907,원일특강,stock_code,1998-10-20,2026-08-18
012630,HDC,00164636,HDC,stock_code,1998-10-20,2026-08-18
012650,쌍용건설,00138206,쌍용건설,current_stock_code,2026-01-01,2026-09-01
012690,모나리자,00173102,모나리자,stock_code,1998-10-20,2026-08-18
0126Z0,삼성에피스홀딩스,01965324,삼성에피스홀딩스,normalized_name_unique,2025-11-24,2026-08-18
012700,리드코프,00117708,리드코프,stock_code,1998-10-20,2026-08-18
012720,건영,00100957,건영,current_stock_code,2026-01-01,2026-09-01
012750,에스원,00158501,에스원,stock_code,1998-10-20,2026-08-18
012760,하스코,00116806,하스코,current_stock_code,2026-01-01,2026-09-01
012790,신일제약,00137058,신일제약,stock_code,1999-08-13,2026-08-18
012800,대창,00112651,대창,stock_code,1998-10-20,2026-08-18
012860,모베이스전자,00137234,모베이스전자,stock_code,1998-10-20,2026-08-18
012990,LG석유화학,00120100,LG석유화학,current_stock_code,2026-01-01,2026-09-01
0129K0,신한제18호스팩,01963140,신한제18호스팩,normalized_name_unique,2026-04-30,2026-08-18
013000,세우글로벌,00134176,세우글로벌,stock_code,1998-10-20,2026-08-18
013030,하이록코리아,00165060,하이록코리아,stock_code,1998-10-20,2026-08-18
0130D0,신한제17호스팩,01963520,신한제17호스팩,normalized_name_unique,2026-04-01,2026-08-18
0130H0,엔에이치스팩33호,01965698,엔에이치스팩33호,normalized_name_unique,2026-03-27,2026-08-18
013120,동원개발,00117966,동원개발,stock_code,1998-10-20,2026-08-18
0131D0,키움히어로제2호스팩,01964246,키움히어로제2호스팩,normalized_name_unique,2026-04-23,2026-08-18
013200,우방,00142564,우방,current_stock_code,2026-01-01,2026-09-01
013240,셀런,00134051,셀런,current_stock_code,2026-01-01,2026-09-01
0132G0,교보20호스팩,01985203,교보20호스팩,normalized_name_unique,2026-04-02,2026-08-18
013310,아진산업,00139083,아진산업,stock_code,1998-10-20,2026-08-18
013340,뉴아세아,00138695,뉴아세아,current_stock_code,2026-01-01,2026-09-01
013360,일성건설,00146232,일성건설,stock_code,1998-10-20,2026-08-18
013367,일성건설2우B,,,unmatched,2007-06-29,2018-05-10
013450,동성하이켐,00165529,동성하이켐,stock_code,1999-06-11,2015-07-17
0134X0,대신밸런스제20호스팩,01976418,대신밸런스제20호스팩,normalized_name_unique,2026-06-05,2026-08-18
013520,화승코퍼레이션,00166272,화승코퍼레이션,stock_code,1998-10-20,2026-08-18
013570,디와이,00117179,디와이,stock_code,1998-10-20,2026-08-18
013580,계룡건설,00102432,계룡건설산업,stock_code,1998-10-20,2026-08-18
013650,데코,00114321,데코,current_stock_code,2026-01-01,2026-09-01
013700,까뮤이앤씨,00129420,까뮤이앤씨,stock_code,1998-10-20,2026-08-18
013720,청보,00151605,청보,stock_code,1998-10-20,2026-08-18
013780,아큐텍,00267951,아큐텍,current_stock_code,2026-01-01,2026-09-01
013810,스페코,00136165,스페코,stock_code,1998-10-20,2026-08-18
013870,지엠비코리아,00156354,지엠비코리아,stock_code,2012-11-20,2026-08-18
013890,지누스,00150633,지누스,stock_code,1998-10-20,2026-08-18
013990,아가방컴퍼니,00138446,아가방컴퍼니,stock_code,2002-01-17,2026-08-18
014010,인터피온반도체,00111591,인터피온반도체,current_stock_code,2026-01-01,2026-09-01
014100,메디앙스,00267854,메디앙스,stock_code,1998-10-20,2026-08-18
014130,한익스프레스,00129509,한익스프레스,stock_code,1998-10-20,2026-08-18
014160,대영포장,00111458,대영포장,stock_code,1998-10-20,2026-08-18
014190,원익큐브,00128175,원익큐브,stock_code,1998-10-20,2026-08-18
014200,광림,00103635,광림,stock_code,1998-10-20,2025-11-25
014280,금강공업,00105299,금강공업,stock_code,1998-10-20,2026-08-18
014285,금강공업우,,,unmatched,1998-10-20,2026-08-18
014300,선진지주,00132114,선진지주,current_stock_code,2026-01-01,2026-09-01
014350,신일건업,00136970,신일건업,stock_code,1998-10-20,2015-04-14
014420,프로비타,00128953,프로비타,current_stock_code,2026-01-01,2026-09-01
014440,영보화학,00140779,영보화학,stock_code,1998-10-20,2026-08-18
014470,부방,00243067,부방,stock_code,1998-10-20,2026-08-18
014530,극동유화,00105156,극동유화,stock_code,1998-10-20,2026-08-18
014570,고려제약,00103015,고려제약,stock_code,2000-12-07,2026-08-18
014580,태경비케이,00122481,태경비케이,stock_code,1998-10-20,2026-08-18
014590,지앤엘,00106456,지앤엘,current_stock_code,2026-01-01,2026-09-01
014620,성광벤드,00132318,성광벤드,stock_code,2001-01-11,2026-08-18
014680,한솔케미칼,00140955,한솔케미칼,stock_code,1998-10-20,2026-08-18
014710,사조씨푸드,00124780,사조씨푸드,stock_code,2012-06-29,2026-08-18
014790,HL D&I,00161116,HL D&I,stock_code,1998-10-20,2026-08-18
014820,동원시스템즈,00132637,동원시스템즈,stock_code,1998-10-20,2026-08-18
014825,동원시스템즈우,,,unmatched,1998-10-20,2026-08-18
014830,유니드,00159786,유니드,stock_code,2004-12-03,2026-08-18
014900,에스컴,00125929,에스컴,current_stock_code,2026-01-01,2026-09-01
014910,성문전자,00132628,성문전자,stock_code,1998-10-20,2026-08-18
014915,성문전자우,,,unmatched,1998-10-20,2026-08-18
014940,오리엔탈정공,00141608,오리엔탈정공,stock_code,2001-12-26,2026-08-18
014950,삼익제약,00127875,삼익제약,stock_code,2025-10-27,2026-08-18
014970,삼륭물산,00125488,삼륭물산,stock_code,1998-10-20,2026-08-18
014990,인디에프,00106881,인디에프,stock_code,1998-10-20,2026-08-18
015020,이스타코,00134565,이스타코,stock_code,1998-10-20,2026-08-18
015050,엘트온,00140919,엘트온,current_stock_code,2026-01-01,2026-09-01
015110,중앙건설,00149664,중앙건설,current_stock_code,2026-01-01,2026-09-01
015170,중앙바이오텍,00149877,중앙바이오텍,current_stock_code,2026-01-01,2026-09-01
015200,성원,00133089,성원,current_stock_code,2026-01-01,2026-09-01
015230,대창단조,00112679,대창단조,stock_code,1998-10-20,2026-08-18
015260,에이엔피,00143314,에이엔피,stock_code,1998-10-20,2026-08-18
015350,부산가스,00123967,부산도시가스,stock_code,1998-10-20,2022-01-17
015360,INVENI,00105101,INVENI,stock_code,1998-10-20,2026-08-18
015390,엘앤씨피,00191108,엘앤씨피,current_stock_code,2026-01-01,2026-09-01
015540,에코바이브,00108065,에코바이브,stock_code,1998-10-20,2023-11-06
015590,DKME,00108746,DKME,stock_code,1998-10-20,2026-08-18
015670,AP우주통신,00150183,AP우주통신,current_stock_code,2026-01-01,2026-09-01
0156T0,에이치엘지노믹스,00624244,에이치엘지노믹스,normalized_name_unique,2026-07-24,2026-08-18
015710,코콤,00187725,코콤,stock_code,1998-10-20,2026-08-18
015750,성우하이텍,00132992,성우하이텍,stock_code,1998-10-20,2026-08-18
015760,한국전력,00159193,한국전력공사,stock_code,1998-10-20,2026-08-18
015860,일진홀딩스,00146649,일진홀딩스,stock_code,1998-10-20,2026-08-18
015890,태경산업,00153339,태경산업,stock_code,1998-10-20,2026-08-18
015940,엘지데이콤,00114303,엘지데이콤,current_stock_code,2026-01-01,2026-09-01
016040,디에스피이엔티,00165565,디에스피이엔티,current_stock_code,2026-01-01,2026-09-01
016090,대현,00113614,대현,stock_code,1998-10-20,2026-08-18
016100,리더스코스메틱,00180263,리더스코스메틱,stock_code,2003-01-15,2026-08-18
016140,두함지개발,00131328,두함지개발,current_stock_code,2026-01-01,2026-09-01
016160,오라바이오틱스,00109648,오라바이오틱스,current_stock_code,2026-01-01,2026-09-01
016170,카카오M,00130949,카카오엠,stock_code,2001-01-11,2018-09-17
016250,SGC E&C,00141246,SGC E&C,stock_code,1999-12-28,2026-08-18
016360,삼성증권,00104856,삼성증권,stock_code,1998-10-20,2026-08-18
016380,KG스틸,00115676,KG스틸,stock_code,1998-10-20,2026-08-18
016385,KG스틸우,,,unmatched,1998-10-20,2022-07-14
016420,NH농협증권,00116860,NH농협증권,stock_code,1998-10-20,2015-01-19
016450,한세예스24홀딩스,00161976,한세예스24홀딩스,stock_code,1998-10-20,2026-08-18
0164H0,한국제16호스팩,01987779,한국제16호스팩,normalized_name_unique,2026-06-30,2026-08-18
016510,현대DSF,00173333,현대DSF,current_stock_code,2026-01-01,2026-09-01
016560,서울상호저축은행,00130815,서울상호저축은행,current_stock_code,2026-01-01,2026-09-01
016570,에스트라,00154392,에스트라,current_stock_code,2026-01-01,2026-09-01
016580,환인제약,00166573,환인제약,stock_code,1998-10-20,2026-08-18
016590,신대양제지,00135777,신대양제지,stock_code,1998-10-20,2026-08-18
0165X0,메리츠제2호스팩,01989041,메리츠제2호스팩,normalized_name_unique,2026-06-19,2026-08-18
016600,큐캐피탈,00267942,큐캐피탈,stock_code,1998-10-20,2026-08-18
016610,DB증권,00115694,DB증권,stock_code,1998-10-20,2026-08-18
016670,디모아,00125725,디모아,stock_code,1998-10-20,2026-08-18
016710,대성홀딩스,00108940,대성홀딩스,stock_code,1999-12-22,2026-08-18
016740,두올,00119672,두올,stock_code,2016-07-29,2026-08-18
016790,현대사료,00164618,현대사료,stock_code,2018-06-01,2026-08-18
016800,퍼시스,00161709,퍼시스,stock_code,1998-10-20,2026-08-18
016830,한국씨티은행,00161444,한국씨티은행,current_stock_code,2026-01-01,2026-09-01
016880,웅진,00143651,웅진,stock_code,1998-10-20,2026-08-18
016890,대웅바이오,00111829,대웅바이오,current_stock_code,2026-01-01,2026-09-01
016920,카스,00152260,카스,stock_code,1998-10-20,2026-08-18
016970,씨크롭,00140353,씨크롭,current_stock_code,2026-01-01,2026-09-01
016990,LG마이크론,00105767,LG마이크론,current_stock_code,2026-01-01,2026-09-01
017000,신원종합개발,00136925,신원종합개발,stock_code,1998-10-20,2026-08-18
017010,제너비오믹스,00158839,제너비오믹스,current_stock_code,2026-01-01,2026-09-01
017040,광명전기,00103662,광명전기,stock_code,1998-10-20,2026-08-18
017050,스타맥스,00136554,스타맥스,current_stock_code,2026-01-01,2026-09-01
017160,세븐코스프,00103121,세븐코스프,current_stock_code,2026-01-01,2026-09-01
017170,훈영,00188946,훈영,current_stock_code,2026-01-01,2026-09-01
017180,명문제약,00121039,명문제약,stock_code,2008-07-10,2026-08-18
017250,인터엠,00145914,인터엠,stock_code,1998-10-20,2026-08-18
017300,에이치비이에너지,00152631,에이치비이에너지,current_stock_code,2026-01-01,2026-09-01
017370,우신시스템,00142883,우신시스템,stock_code,2001-08-09,2026-08-18
017390,서울가스,00130684,서울도시가스,stock_code,1998-10-20,2026-08-18
017480,삼현철강,00128926,삼현철강,stock_code,2001-01-09,2026-08-18
017510,세명전기,00133751,세명전기,stock_code,1998-10-20,2026-08-18
017550,수산세보틱스,00135111,수산세보틱스,stock_code,1998-10-20,2026-08-18
017650,대림제지,00109781,대림제지,stock_code,1998-10-20,2026-08-18
017670,SK텔레콤,00159023,SK텔레콤,stock_code,1998-10-20,2026-08-18
017680,데코앤이,00112819,데코앤에프,stock_code,1998-10-20,2019-11-19
017800,현대엘리베이터,00164724,현대엘리베이터,stock_code,1998-10-20,2026-08-18
017810,풀무원,00155355,풀무원,stock_code,1998-10-20,2026-08-18
017860,DS단석,00108612,DS단석,stock_code,2023-12-22,2026-08-18
017890,한국알콜,00158565,한국알콜,stock_code,1998-10-20,2026-08-18
017900,광전자,00152729,광전자,stock_code,1998-10-20,2026-08-18
017940,E1,00165583,E1,stock_code,1998-10-20,2026-08-18
017960,한국카본,00159795,한국카본,stock_code,1998-10-20,2026-08-18
018000,유니슨,00144243,유니슨,stock_code,1998-10-20,2026-08-18
018120,진로발효,00170877,진로발효,stock_code,1998-10-20,2026-08-18
018180,텔슨정보통신,00153852,텔슨정보통신,current_stock_code,2026-01-01,2026-09-01
018250,애경산업,00139454,애경산업,stock_code,2018-03-22,2026-08-18
018260,삼성에스디에스,00126186,삼성에스디에스,stock_code,2014-11-14,2026-08-18
018290,브이티,00150165,브이티,stock_code,1998-10-20,2026-08-18
018310,삼목에스폼,00125646,삼목에스폼,stock_code,1998-10-20,2026-08-18
018410,현대금속,00174475,현대금속,current_stock_code,2026-01-01,2026-09-01
018470,조일알미늄,00149239,조일알미늄,stock_code,1998-10-20,2026-08-18
018500,동원모빌리티,00118008,동원모빌리티,stock_code,1998-10-20,2026-08-18
018620,우진비앤지,00103547,우진비앤지,stock_code,2008-05-20,2026-08-18
018670,SK가스,00144164,SK가스,stock_code,1998-10-20,2026-08-18
018680,서울제약,00131018,서울제약,stock_code,2000-08-18,2026-08-18
018700,졸스,00122205,졸스,stock_code,1998-10-20,2026-08-18
018880,한온시스템,00161125,한온시스템,stock_code,1998-10-20,2026-08-18
018890,브이오산업,00101947,브이오산업,current_stock_code,2026-01-01,2026-09-01
019010,베뉴지,00267906,베뉴지,stock_code,1998-10-20,2026-08-18
019120,경윤하이드로에너지,00173324,경윤하이드로에너지,current_stock_code,2026-01-01,2026-09-01
019170,신풍제약,00137359,신풍제약,stock_code,1998-10-20,2026-08-18
019175,신풍제약우,,,unmatched,1998-10-20,2026-08-18
019180,티에이치엔,00118965,티에이치엔,stock_code,1998-10-20,2026-08-18
019210,와이지-원,00139719,와이지-원,stock_code,1998-10-20,2026-08-18
019260,셀텍,00162577,셀텍,current_stock_code,2026-01-01,2026-09-01
019300,태림페이퍼,00118460,태림페이퍼,stock_code,1998-10-20,2016-08-10
019430,위더스기술금융,00267809,위더스기술금융,current_stock_code,2026-01-01,2026-09-01
019440,세아특수강,00133991,세아특수강,stock_code,2011-06-01,2026-02-11
019490,엑시큐어하이트론,00156150,엑시큐어하이트론,stock_code,1998-10-20,2026-08-18
019540,일지테크,00146560,일지테크,stock_code,1998-10-20,2026-08-18
019550,SBI인베스트먼트,00156910,SBI인베스트먼트,stock_code,1998-10-20,2026-08-18
019560,한국투자파트너스,00162081,한국투자파트너스,current_stock_code,2026-01-01,2026-09-01
019570,GMI벤처,00110750,GMI벤처,stock_code,1998-10-20,2026-08-18
019590,에스유앤피,00136642,에스유앤피,stock_code,1998-10-20,2025-09-05
019640,희훈디앤지,00167378,희훈디앤지,current_stock_code,2026-01-01,2026-09-01
019660,글로본,00159731,글로본,stock_code,1998-10-20,2026-08-18
019680,대교,00108913,대교,stock_code,2004-02-03,2026-08-18
019685,대교우B,,,unmatched,2004-02-03,2026-08-18
019770,서연탑메탈,00153278,서연탑메탈,stock_code,2011-06-24,2026-08-18
019930,기라정보통신,00106483,기라정보통신,current_stock_code,2026-01-01,2026-09-01
019990,에너토크,00169215,에너토크,stock_code,2006-02-01,2026-08-18
020000,한섬,00188089,한섬,stock_code,1998-10-20,2026-08-18
020070,에버리소스,00154727,에버리소스,current_stock_code,2026-01-01,2026-09-01
020120,키다리스튜디오,00140131,키다리스튜디오,stock_code,1998-10-20,2026-08-18
020150,롯데에너지머티리얼즈,00113997,롯데에너지머티리얼즈,stock_code,2011-03-04,2026-08-18
020180,대신정보통신,00110875,대신정보통신,stock_code,1998-10-20,2026-08-18
0203K0,송우인포텍,01831708,송우인포텍,normalized_name_unique,2026-07-21,2026-08-18
020400,대동금속,00191287,대동금속,stock_code,1998-10-20,2026-08-18
020560,아시아나항공,00138792,아시아나항공,stock_code,1999-12-24,2026-08-18
020710,시공테크,00170026,시공테크,stock_code,1999-08-13,2026-08-18
020760,일진디스플,00198697,일진디스플,stock_code,2002-01-09,2026-08-18
021040,대호특수강,00166175,대호특수강,stock_code,1998-10-20,2026-08-18
021045,대호특수강우,,,unmatched,2001-09-13,2026-08-18
021050,서원,00131197,서원,stock_code,1998-10-20,2026-08-18
021060,한림창업투자,00161301,한림창업투자,current_stock_code,2026-01-01,2026-09-01
021080,에이티넘인베스트,00161462,에이티넘인베스트,stock_code,1998-10-20,2026-08-18
021240,코웨이,00170558,코웨이,stock_code,1998-10-20,2026-08-18
021320,KCC건설,00105466,KCC건설,stock_code,2001-08-21,2026-08-18
021570,알루코,00139418,알루코,current_stock_code,2026-01-01,2026-09-01
021650,한국큐빅,00160010,한국큐빅,stock_code,2003-01-24,2026-08-18
021820,세원정공,00134316,세원정공,stock_code,1998-10-20,2026-08-18
021880,메이슨캐피탈,00136101,메이슨캐피탈,stock_code,1998-10-20,2026-08-18
0218L0,네오뷰,02038566,네오뷰,normalized_name_unique,2026-07-27,2026-08-18
021960,KB캐피탈,00161408,케이비캐피탈,stock_code,1998-10-20,2017-07-20
022100,포스코DX,00155212,포스코DX,stock_code,2000-11-28,2026-08-18
022220,티케이지애강,00140061,티케이지애강,stock_code,1998-10-20,2026-08-18
022520,코오롱아이넷,00186540,코오롱아이넷,current_stock_code,2026-01-01,2026-09-01
023000,삼원강재,00191588,삼원강재,stock_code,2011-07-22,2026-08-18
023020,동양매직,00198572,동양매직,current_stock_code,2026-01-01,2026-09-01
023150,MH에탄올,00121534,MH에탄올,stock_code,1998-10-20,2026-08-18
023160,태광,00153375,태광,stock_code,1998-10-20,2026-08-18
023350,한국종합기술,00159500,한국종합기술,stock_code,2011-04-28,2026-08-18
023410,유진기업,00184667,유진기업,stock_code,1998-10-20,2026-08-18
023420,유진종합개발,00144933,유진종합개발,current_stock_code,2026-01-01,2026-09-01
023430,아이이,00100717,아이이,stock_code,1998-10-20,2017-12-19
023440,제이스코홀딩스,00148531,제이스코홀딩스,stock_code,1998-10-20,2026-08-18
023450,동남합성,00115065,동남합성,stock_code,1998-10-20,2026-08-18
023460,CNH,00149266,씨앤에이치,stock_code,1998-10-20,2025-07-11
023530,롯데쇼핑,00120526,롯데쇼핑,stock_code,2006-02-09,2026-08-18
023590,다우기술,00176914,다우기술,stock_code,1998-10-20,2026-08-18
023600,삼보판지,00125938,삼보판지,stock_code,1998-10-20,2026-08-18
023670,알이네트웍스,00104892,알이네트웍스,current_stock_code,2026-01-01,2026-09-01
023760,한국캐피탈,00149594,한국캐피탈,stock_code,1998-10-20,2026-08-18
023770,플레이위드,00138367,플레이위드,stock_code,1998-10-20,2026-08-18
023790,동일스틸럭스,00172945,동일스틸럭스,stock_code,1998-10-20,2026-08-18
023800,인지컨트롤스,00103510,인지컨트롤스,stock_code,1998-10-20,2026-08-18
023810,인팩,00180795,인팩,stock_code,1998-10-20,2026-08-18
023890,한국아트라스비엑스,00159290,한국아트라스비엑스,stock_code,1998-10-20,2021-04-16
023900,풍국주정,00155452,풍국주정,stock_code,1998-10-20,2026-08-18
023910,대한약품,00113128,대한약품,stock_code,1998-10-20,2026-08-18
