,미국주식,한국주식,금,한국10년국채,미국10년국채
2005-06-30,0.030913074582970435,0.036767033583270825,0.047081447701754264,0.0004844857022860971,0.04468648304128364
2005-07-31,0.030232237196109457,0.10731681553310146,-0.013764625106704731,-0.02997482373354199,-0.018902098474831375
2005-08-31,0.002688541310288617,-0.02253705568840214,0.009071863112013467,-0.010678899677066034,0.009165139700139768
2005-09-30,0.011323799971973525,0.12463421493533677,0.08114341447107298,-0.0011844166160700498,0.011708311635363566
2005-10-31,-0.022620479477528876,-0.05528407835705218,-0.00831555201809031,-0.011802043068409929,-0.01625550054632252
2005-11-30,0.037850097083213186,0.11495566401056023,0.06342721912034177,-0.019693269935215585,-0.008486823266105059
2005-12-31,-0.028275549684752876,0.06917743861796843,0.04549124384303549,0.010795870080221093,-0.0172812518413481
2006-01-31,-0.027794644909532762,0.018148009658023545,0.10384841373504727,0.006183715195769102,-0.043254000686587135
2006-02-28,0.01831146072762113,-0.017713794942477823,-0.01611775123297332,0.027727452573024003,0.004161564005896734
2006-03-31,0.017027385786092974,-0.006987828998028522,0.03596868426847033,-0.006299030671682138,-0.00752881061513766
2006-04-30,-0.017182293803482462,0.044776114233173736,0.12031626240753579,0.0022272333189206073,-0.046059915424008224
2006-05-31,-0.027549110026033885,-0.07110272223086966,-0.014268161962474157,0.023845304604929618,-0.0025087236862582074
2006-06-30,0.006002504502895745,-0.02081748244516457,-0.045136186770427966,0.0004816684695163609,0.0076579172396769035
2006-07-31,0.011256081066241208,0.006330233370630545,0.03374085119320491,0.011337400249989749,0.012597346738972615
2006-08-31,0.028456582041268996,0.041125204204366606,-0.013087334647132187,0.021496773734000607,0.027330693032691755
2006-09-30,0.010866204645447741,0.014876884256902922,-0.04361726755591999,0.008034281829481627,0.0007309105949759864
2006-10-31,0.02737330666818849,-0.00679588145536536,0.009188105954425207,0.011947451862071912,-0.0008856993373345112
2006-11-30,0.0055968194234568,0.045917272925416475,0.07084928084397246,-0.005401713363617389,5.904887331475983e-05
2006-12-31,0.014462123332233734,0.0023247873062983704,-0.01808627572340671,0.0009664586811433118,0.008100929153248115
2007-01-31,0.02704605619986644,-0.05070388870722031,0.026448342994510377,-0.0028768880356195847,-0.00028092890084174815
2007-02-28,-0.0182622943923888,0.040968186999449596,0.02668715400929833,0.006537270290910113,0.00851748444208833
2007-03-31,0.01029985209580575,0.024017517623193596,-0.009560836839921816,0.009646700733545455,0.015373092750029738
2007-04-30,0.033088351521741055,0.05836885176965345,0.02639517345399689,-0.005982868095944283,-0.017145456333013898
2007-05-31,0.029922278433314853,0.09015358157319309,-0.028655400440852352,-0.007346296326594004,-0.004687737273759041
2007-06-30,-0.019720934065173834,0.022453225589620596,-0.01951592195773444,-0.01546393997608364,-0.02825000360612795
2007-07-31,-0.03508985629832273,0.10397184952990157,0.029007945589147877,0.0015240603890993576,0.008095566952367905
2007-08-31,0.033882868958259316,-0.024721710723046186,0.009146761677354842,0.012242164765487118,0.0517073560638015
2007-09-30,0.01158651083525264,0.03743494298574057,0.10371469211436657,-0.0030898490272516232,-0.010677618679998835
2007-10-31,0.0020285476993968654,0.05347903172612156,0.06623588181956741,0.0015630704003897211,-0.00844771946955869
2007-11-30,-0.01989453140978137,-0.07107752404275747,-0.012373721960819095,0.0008460139891592888,0.054894450163179176
2007-12-31,0.004736807031390455,-0.0026456094413621623,0.06737408768165909,-0.011077129343000203,0.02382813773035264
2008-01-31,-0.0528303580180417,-0.1388485904040072,0.1051622771895202,0.02459004239746565,0.04161305438821583
2008-02-29,-0.026462448717600173,0.04370217858371683,0.053538487835006254,0.02617228906815572,0.002478687018585335
2008-03-31,0.03920206663100667,0.0036891296769752113,-0.05750433575025271,-0.0017309370419339443,0.07203864518217729
2008-04-30,0.06504203585816759,0.07971516926284594,-0.05828424329031312,0.019158151170747928,0.0052127403863271304
2008-05-31,0.038853138214471006,0.01046811367603051,0.028395920661369756,-0.02081663268739642,0.009690381852057728
2008-06-30,-0.06727005010159426,-0.10081698713271448,0.04384089366531008,-0.024575815890860775,0.0028651813747304633
2008-07-31,-0.04240457882049542,-0.04402402101527969,-0.013280055744826935,-0.005491471019285488,-0.02331378293968378
2008-08-31,0.09325684240158227,-0.07426998219658387,-0.09257034069490722,0.01398873680340218,0.09083541900515213
2008-09-30,0.0033958680841466027,-0.012383634174098268,0.054142077746263784,-0.0010287418690699823,0.12969091576250813
2008-10-31,-0.11591297446780613,-0.20962381385029083,-0.18005035714502649,0.03996530171885082,0.0517941410051066
2008-11-30,0.06913319636822379,-0.04637285652807199,0.1386719114213657,-0.010456544141460244,0.17967992264154353
2008-12-31,-0.13190532023309465,0.040452170434138957,0.08257775345611007,0.07222182578862868,-0.05349292329113653
2009-01-31,0.0037100317655509585,0.0340279844198752,0.04945678294983269,0.040114242457249816,0.0860947398485501
2009-02-28,-0.008621568216827802,-0.08762303803867943,0.015313288465395258,-0.05951365548937626,0.07947049024532116
2009-03-31,-0.03012296996308439,0.1371766942703343,-0.02007437537340684,0.02544188612394116,-0.09869206310089651
2009-04-30,0.02300115225294186,0.1209477495544864,-0.03457615892374888,0.009623732230852111,-0.07607604068829554
2009-05-31,0.03524516631148078,0.015340891751375985,0.09891094013531898,-0.007580974934132567,-0.0493365438935105
2009-06-30,0.018948517662591202,0.001622879406124822,-0.05281979245178192,-0.011961062024481883,-0.013923080554254952
2009-07-31,0.031317916363685194,0.13391809869305016,0.028691659283328397,0.010566311529682348,-0.024482695258488785
2009-08-31,0.0588286843646475,0.022073293157971463,-0.0020970954958590138,-0.015534373576227112,0.021584014292768128
2009-09-30,-0.025110483292973274,0.05934244800286703,0.05915728388235153,0.009127228930340792,-0.040619286247975395
2009-10-31,-0.013382294183936216,-0.058885107810722426,0.0314483642578125,-0.0008586778114072491,0.009654831634834382
2009-11-30,0.04579918261016358,-0.009960821927915253,0.13600079932165676,0.009133410877150805,-0.012936291089998608
2009-12-31,0.018444761077422323,0.08356532654628368,-0.07272883429825483,0.010636995375878033,-0.013647996709829968
2010-01-31,-0.04044155037068142,-0.05192465627318421,-0.011139473809162359,0.0013580942788153916,-0.012822117563091595
2010-02-28,0.0314617956226817,-0.009413310649480033,0.032594689591989745,0.008300966427238654,0.0066886439945594844
2010-03-31,0.03543272549892662,0.06344788434429649,-0.0044710719678850985,0.03414829870993108,-0.024218773979412966
2010-04-30,-0.005356230488538616,0.0287480596829508,0.060001728040995905,0.004882781669190317,-0.02714417332382657
2010-05-31,-0.007588851846238365,-0.05970607937073946,0.027201064528451724,0.0009664586811433118,0.12050994022821038
2010-06-30,-0.030823038032882222,0.030372351762862237,0.027470755790686807,0.005689082648707489,0.04408547233838611
2010-07-31,0.03430505618386559,0.03803483660556095,-0.051224447071959056,0.005673896671714029,-0.013456882039170281
2010-08-31,-0.032052818386361426,-0.010643413048664119,0.056359567071322614,0.022293159770031323,0.04345335383041582
2010-09-30,0.03689561248819584,0.07116088163388334,0.047664822296416,0.03616530930787509,-0.042033233105135515
2010-10-31,0.023541379934729267,0.0001234771750306951,0.03769683813820657,0.017391896912172244,-0.0024204756563042107
2010-11-30,0.02953736654804273,0.02740967890038748,0.01562500748755591,-0.02613608471381046,0.012041261428043848
2010-12-31,0.042329131844921264,0.0863243194377743,0.036538419799547306,0.005332757148857059,-0.06456153340074378
2011-01-31,0.012891512033260666,0.007116754520470447,-0.05751393272960603,-0.014476173617972266,-0.015793699865938704
2011-02-28,0.03899062227379768,-0.0613650046326113,0.0595472787490281,-0.0016102345276910457,-0.008971424621979751
2011-03-31,-0.023421109088246683,0.08780625312782586,0.011147219180295265,0.02391178429583185,-0.0066592127715571214
2011-04-30,0.0019068914406976667,0.041309641528157304,0.07441433057225466,0.006155178039858322,-0.02761212036626859
2011-05-31,-0.0023298674955011256,-0.026275024959276916,0.0017101439083706538,0.01499376012274345,0.03680363977881984
2011-06-30,-0.027540052318887343,-0.02684253810919668,-0.015791678255362318,0.011698491161554525,0.006194518342040212
2011-07-31,-0.03130910453860247,0.007050084780904298,0.06851689623520318,0.004341903884198972,-0.009064053268311056
2011-08-31,-0.04609910795642602,-0.12612314076345155,0.14204539796888183,0.02564209925149985,0.07471632419512586
2011-09-30,0.03291782292964074,-0.04852163785228136,-0.11513859245308367,0.02067792596240836,0.1441805958997433
2011-10-31,0.04448025241838294,0.08450154468664217,0.05261045718443791,-0.005929336796950846,-0.07108512073972317
2011-11-30,0.021012667046045763,-0.03477670190330617,0.0030522904122749495,0.010267507750542748,0.03995892728489858
2011-12-31,0.02680122238417959,-0.012894401006970035,-0.09623429400413275,0.004509414168299086,0.020639018576419366
2012-01-31,0.01674864865607728,0.07904902520449686,0.11658245660528666,0.003921680625167623,-0.025831131118479345
2012-02-29,0.03543425952169654,0.039820985711857215,0.027139120062750877,-0.00034618378173500997,-0.006010566018181285
2012-03-31,0.04537632444661455,-0.0020589911297616004,-0.06642204314280775,-0.0056882654854193415,-0.003657397587175981
2012-04-30,-0.007860860210547105,-0.008365145851432776,0.0015723374769056608,0.010894323925456861,0.011400202967922324
2012-05-31,-0.018508768947661514,-0.07679214141500201,-0.05729987596809172,0.01230271301901853,0.06977828386361318
2012-06-30,0.006338965460791712,0.0034828552923489298,0.0041631842038427624,0.006465332727964013,-0.015444983723749806
2012-07-31,0.002165266766027907,0.021151523330620536,0.03565509252383636,0.033761613370062005,2.1985140832736505e-05
2012-08-31,0.027709682145907966,0.0019193686981149316,0.020816634386510602,0.010045387914863424,-0.009919764049051816
2012-09-30,0.005453522326244631,0.04761331733726326,0.07607843759078037,0.003931801043649097,-0.021621856781869675
2012-10-31,-0.036787270496453583,-0.04689701709235561,-0.03061223394929624,0.004469567804465058,-0.02021742498453627
2012-11-30,-0.0021081660673516467,0.016268316585544174,0.004511308155397575,-0.0011928278059790687,0.0028363394989863178
2012-12-31,-0.008329318538037533,0.038033484474864876,-0.04079340740032267,-0.006099668793383084,-0.0220559500984574
2013-01-31,0.07513560401743069,-0.022165829819182914,0.012875487507120198,0.007459560061435999,0.006631923371192894
2013-02-28,0.009443631840992062,0.03851668988763346,-0.029661006376663135,0.012133395399132274,-0.007988837749871691
2013-03-31,0.06534007953159371,-0.022946995223949718,-0.016673276924071945,0.01184632822533338,0.029917125288178248
2013-04-30,0.009171025352317397,-0.02344758448915396,-0.0851836807660965,0.005083973804169695,0.009850899573704552
2013-05-31,0.049462044813672223,0.0224855309422487,-0.03530447540661119,-0.01986232081187378,0.010978045500579459
2013-06-30,-0.0027642154936516894,-0.07343097433206403,-0.1454711974894608,-0.01983918577898136,-0.020889403920860805
2013-07-31,0.03436450264863611,0.023610026498659398,0.09850109226399684,-0.003429899485476673,-0.03871354934580229
2013-08-31,-0.04143230281269683,0.01512157714800888,0.05750482239081545,0.0021813577374676374,-0.023417249913381233
2013-09-30,-0.0019133090279924714,0.03642646368812574,-0.04746545937989066,0.012623990685759479,-0.036189813159165696
2013-10-31,0.03412159367343914,0.022996435229713397,0.00919210337545806,0.004537558719756918,0.007094673380617866
2013-11-30,0.026657700981474797,0.00996591969432803,-0.08053688243925383,-0.01635687135235031,-0.009395726436983387
2013-12-31,0.02349210445065708,-0.019772292707004313,-0.02606884025712708,0.010538144654501869,-0.015603008119079553
2014-01-31,-0.012291947144380422,-0.04295334265891915,0.03693785706104813,-0.0014830148602803517,0.02980929390035003
2014-02-28,0.03162899555644172,0.021827689057627886,0.06504902231502063,0.011880882932364889,0.001957994328994239
2014-03-31,0.007008723540252282,-0.0011610166258856358,-0.026660167706287874,0.002745994088619419,0.00011038023454656987
2014-04-30,-0.023124962571794305,-0.010770538445931455,-0.0024899830794931077,0.001935761392757529,-0.02682518941187606
2014-05-31,0.01077369826928476,0.018055068253991946,-0.027458870245985256,0.016964483690603993,0.003080261004039686
2014-06-30,0.01194196651972379,0.0023851470007092423,0.04876796399055383,0.016264204937821436,-0.009884288053692347
2014-07-31,0.0023121460359920576,0.035001516743323746,-0.016642159464783868,0.0100308952370598,0.023519477910725284
2014-08-31,0.025405623625147422,-0.015833540231534382,-0.0034843191958016106,0.003927425997132694,-0.0009782455511133659
2014-09-30,0.025794208304118715,-0.0325534626774544,-0.05544460373139315,0.016547476692080787,0.03218845669932824
2014-10-31,0.041526000310087685,-0.024613437457027598,-0.022739209483638723,0.019507439268003468,0.04050865347396582
2014-11-30,0.06480537715222834,0.01297664220244199,-0.000541155657822201,0.00642128251668761,0.03556218360918395
2014-12-31,-0.021525356986783595,-0.03803702803533371,-0.0037899281196343004,0.0018509588758519602,-0.006622275609271311
2015-01-31,-0.017700735380858146,0.02388855463287287,0.06630430631564366,0.029589014670864833,0.04448107329877682
2015-02-28,0.05271358573989704,0.006323042261007217,-0.03975536606103769,-0.0070555250119175295,-0.010745787870650836
2015-03-31,-0.009391932088008814,0.023144801996494824,-0.026539298813505696,0.01889076910003462,0.002637539944522871
2015-04-30,-0.01839956691945477,0.03552555461677409,0.01472199102091043,-0.016797045205518613,-0.017509049216432593
2015-05-31,0.04601480916291156,-0.022633430205619698,-0.005910813396563963,0.0068335690144298855,0.010422284086658351
2015-06-30,-0.015598729724500493,-0.031184031334456908,-0.013513523549835704,-0.006529542487551665,-0.007592998190900757
2015-07-31,0.06135715312587697,-0.03159313864400315,-0.08219173514929301,0.005534683588679812,0.04363896850882232
2015-08-31,-0.042455979817279776,-0.047073269980940524,0.04656706098797114,0.012341411689352544,0.03534947727560023
2015-09-30,-0.02380177876556877,0.016795548156586904,-0.002852188385290555,0.019539611224924203,0.003570439759613686
2015-10-31,0.04464790004118946,0.05365213378407718,0.018878759391319777,-0.0024582333565980052,-0.026846830874717065
2015-11-30,0.01147882808982148,-0.02072891260588494,-0.0847838641170241,-0.009564255434562186,-0.007519574057299194
2015-12-31,-0.0002942937886462049,-0.015804129231644648,0.012269959705035527,0.01483711144435751,0.021017082043017332
2016-01-31,-0.016646155448346023,-0.03444545557494871,0.04363629485663223,0.008615842989713185,0.050751464903338706
2016-02-29,0.022335694897924085,0.010900468387616158,0.10278748643153657,0.018607049204590442,0.053901565250248584
2016-03-31,-0.018272588310073612,0.04786257296098162,-0.0005266222808667509,0.000705720765054707,-0.08796354040306431
2016-04-30,0.008551381330691665,-0.002684469456076255,0.034773522558083414,0.0012861602370748404,0.013495748491253012
2016-05-31,0.056924640490956024,-0.006402904098571804,-0.0504073396593232,0.0009114280785300632,0.040812692401821726
2016-06-30,-0.025928443637704746,0.0020933156697231503,0.08579081982216552,0.030011981718284675,-0.012675429475916489
2016-07-31,-0.0005816943789356266,0.03006470204079892,0.016296332196029883,0.008038065987706622,-0.021938983067614992
2016-08-31,0.003977345036301427,0.021433113890649613,-0.02332357901238402,-0.008013708952431808,-0.0015208373110005002
2016-09-30,-0.016072162491392317,0.0024136533225869172,0.012437722037658805,0.007435306701866429,-0.02118165706880837
2016-10-31,0.025075767709994645,-0.006058478456478222,-0.03783782532502,-0.022420763640371377,0.032193050960541036
2016-11-30,0.06444845591150417,-0.006525214772544863,-0.0730336684425591,-0.03403528187433236,-0.006818040016453142
2016-12-31,0.04444532658567346,0.022614706926041617,-0.03250685904804962,0.0070192984626396004,-0.006025552128981704
2017-01-31,-0.026314288721567825,0.031075675046314588,0.044419036113388266,-0.006628827252457281,-0.036378647878498205
2017-02-28,0.01918136038456475,0.007348283216879858,0.037077460353270864,0.0018820926945544159,-0.016497310988060843
2017-03-31,-0.009115611333305296,0.03917654293671635,-0.012618277322848481,0.0005124274355108316,-0.013587292247579152
2017-04-30,0.027558463728631022,0.023410691504099912,0.024494148492920642,0.00012796201358478143,0.03583930349863329
2017-05-31,-0.0014155344748376653,0.060791833474174606,-0.005717268124796893,0.0011519861124711372,-0.013425041850265718
2017-06-30,0.028101169644412227,0.02327106713957039,-0.016204893152115152,0.0008524115007815247,0.03358948769492298
2017-07-31,0.0010220271990935004,0.009109559433314374,0.01647181718969537,0.0001703054769497392,-0.028670598537506198
2017-08-31,0.003364576444076839,-0.020089024798490396,0.026659745672976687,-0.00034063200715572783,0.012205168309089354
2017-09-30,0.038518993570827664,0.025917965051294845,-0.017820766552305578,-0.008602999310596049,0.02079087123750023
2017-10-31,-0.0005253127098062693,0.054700157812947126,-0.005702448627899814,-0.012415175503702414,-0.03558893169910737
2017-11-30,0.002032650890668286,-0.024942312382815635,0.0031282280831128606,0.008699836616074874,-0.02491290575738836
2017-12-31,-0.0040787293283899295,-0.0015680546214450475,0.006756725048596035,0.000517416071221799,-0.018436360652618444
2018-01-31,0.057259892942816304,0.026605946012998594,0.03613834573056707,-0.021335136230453244,-0.012935663052767832
2018-02-28,-0.023921948816074567,-0.061551440490448917,-0.02092674933582528,0.005769388655615382,-0.009429437163809617
2018-03-31,-0.04640187152941344,0.005593556485127049,0.01221372200524673,0.011516248143710994,-0.015492999809663788
2018-04-30,0.012823370301844106,0.02844795977162007,-0.018099471154273128,-0.004199083549874527,0.007388607349902099
2018-05-31,0.03550010854721042,-0.03842940685045948,-0.012288767184580607,0.0035212430058841893,0.003787846443278786
2018-06-30,0.034636925360358006,-0.03200115841297424,-0.04095390298531454,0.012129647049720305,0.03748456885354545
2018-07-31,0.03794226302093917,-0.007329842931937169,-0.025945905800657254,0.002824949901583329,0.005018265454910242
2018-08-31,0.035397348468879875,0.007383966244725704,-0.016093254104625587,0.020016992135293066,0.005786478693926567
2018-09-30,-0.00012746206475799937,0.004188481675392763,-0.020304592130218624,-0.0006277498531819248,-0.015422947410909993
2018-10-31,-0.04308415339959104,-0.12155519141963356,0.02993664516569372,0.01034183403638056,0.02678126050578511
2018-11-30,-0.0012449188698984148,0.027471595726640707,0.0027949035196539462,0.013716807043594459,-0.00984258413710537
2018-12-31,-0.09274454810211497,-0.018484898498101976,0.04236338585421029,0.012794936190409611,0.013419493815620243
2019-01-31,0.07906626154351648,0.09046578106608383,0.029411829536295286,-0.00436673335504234,0.0029426961114022987
2019-02-28,0.04432901307041215,-0.006784888203546613,-0.005194890474256586,0.00459281217931129,0.01369190572959278
2019-03-31,0.028647279575391593,-0.023133053873622078,-0.023498672304822832,0.0157748774455444,0.027013939150945854
2019-04-30,0.06723305917873557,0.03003814367450741,-0.00534757674381936,-0.00012156589262335427,0.025833710897872342
2019-05-31,-0.04336075879093115,-0.0734454559481561,0.005376327065401476,0.014436893360028069,0.040293109087837564
2019-06-30,0.037314699629005244,0.053455453788509466,0.09304817122573983,0.006915761091889516,-0.01716555352301996
2019-07-31,0.039878206675055594,-0.03825482137211511,0.00880627256664357,0.017746614982265152,0.021495782237806793
2019-08-31,0.007016181201516147,-0.030407626561472667,0.06741022749934444,0.010766444103524453,0.05830778166993067
2019-09-30,0.006438377163752618,0.060349211730801766,-0.02862334317566284,-0.013198979568552871,-0.024855012696932577
2019-10-31,-0.0007588100337345693,0.008633093525179936,0.00374183968551578,-0.021393095497247216,-0.030586286556672282
2019-11-30,0.04703763039893549,0.0028530670470756636,-0.027958995948235366,0.010630694846318178,0.01446099143539703
2019-12-31,0.0065201592702333055,0.0771297613402877,0.03643332469542915,-0.004081927752446979,-0.025917928396892664
2020-01-31,0.030601832851063326,-0.031107850330154063,0.03700284054800562,0.012232769343154981,0.0514412860308453
2020-02-29,-0.06090850916002355,-0.05906406179009538,0.03612845478261306,0.01838844622125202,0.04470688712977955
2020-03-31,-0.12199002556976146,-0.11314984709480125,-0.006026687224852778,-0.016439972259491342,0.0419862639302071
2020-04-30,0.11314294043817519,0.09038112522686026,0.0537028315921011,0.005250917002910027,0.0061991579285782805
2020-05-31,0.07606522951704031,0.03728362183754985,-0.0020550292510700396,0.013836224987274992,0.017712755863954044
2020-06-30,-0.01198458958778914,0.047496790757381335,0.032125216785067634,0.0014944971550796549,-0.028376881833250267
2020-07-31,0.05199479653104522,0.06709558823529416,0.09736633864529076,0.009307421024986828,-0.004672866840948919
2020-08-31,0.06513222427089294,0.02928509905254084,-0.010909127245552819,-0.017120004138350353,-0.012519582482996228
2020-09-30,-0.05750899927436681,0.008647140864714187,-0.04448531884388873,0.008352756042910636,-0.008716318428888647
2020-10-31,-0.06508967920209485,-0.027378318584070804,-0.009619091731114082,-0.007969491649133076,-0.03996805298021977
2020-11-30,0.08477363846339636,0.15098094967301678,-0.05322454614410366,-0.008468914558646623,-0.025811765109603924
2020-12-31,0.021403559369251646,0.1382164031620554,0.06073040828626497,-0.003929722557118209,-0.02008553438610816
2021-01-31,0.030675255170018456,0.04362452523060223,-0.023597627336579108,-0.00044904145140456375,0.024422195927223278
2021-02-28,0.027001406707853892,0.014037641676198476,-0.04714744401303239,-0.014415825330261423,-0.023414205478545558
2021-03-31,0.044280616033240516,0.012305168170631653,-0.04532224165724841,-0.003894843068730003,-0.00610286573327512
2021-04-30,0.0397525072606848,0.017726904376012875,0.05008716416236392,-0.004201395244394224,-0.012719329807368895
