Date,Strategy_Gross,Strategy_Net,KOSPI,SP500
2021-01-31,1.0357546798818154,1.0357546798818154,1.0357546798818154,0.9888633392445548
2021-02-28,1.0485406146575393,1.0485406146575396,1.0485406146575396,1.0146642189793955
2021-03-31,1.0654087218589372,1.0654087218589372,1.0654087218589372,1.057725180913213
2021-04-30,1.095490817722127,1.095490817722127,1.095490817722127,1.1131767634199927
2021-05-31,1.1150003306107252,1.115000330610725,1.115000330610725,1.1192841951208796
2021-06-30,1.1472818578234678,1.1472818578234678,1.1472818578234678,1.1441479849381826
2021-07-31,1.1144435125475471,1.1144435125475471,1.1144435125475471,1.1701751260313464
2021-08-31,1.113382078114614,1.113382078114614,1.1133820781146142,1.2040989900267556
2021-09-30,1.0679840054011354,1.0679840054011354,1.0679840054011354,1.1468210019159741
2021-10-31,1.0338301774509566,1.0338301774509564,1.0338301774509564,1.226116605653232
2021-11-30,1.028703029509049,1.0276743264795396,0.9880075309643046,1.2158985101134796
2021-12-31,1.073567765713191,1.0724941979474776,1.0362558161386757,1.2689273866137125
2022-01-31,1.0171140275850723,1.016096913557487,0.9268723877402585,1.2022006305808508
2022-02-28,0.9852168313149203,0.9842316144836053,0.9393451123554448,1.1644990273881541
2022-03-31,1.02046127713005,1.0194408158529198,0.9596933324517047,1.2061569869032958
2022-04-30,0.9307048586700304,0.9297741538113603,0.9379078257298669,1.1000673844154478
2022-05-31,0.9307543514181161,0.9298235970666979,0.9347235224310678,1.1001258834739054
2022-06-30,0.8526454463086988,0.8517928008623898,0.8117850543071617,1.0078033194055742
2022-07-31,0.9303354228015419,0.9294050873787401,0.8531496761754952,1.0996307214435384
2022-08-31,0.8908518681209303,0.8899610162528091,0.8603013081744374,1.0529622525725448
2022-09-30,0.807650159233495,0.8068425090742615,0.7501348543746759,0.954620135388921
2022-10-31,0.872151858135886,0.8712797062777499,0.7982021736785142,1.0308593583186278
2022-11-30,0.9190325439534429,0.9181135114094893,0.8604683535933907,1.0862710314677486
2022-12-31,0.8648358401138588,0.8639710042737448,0.7782924478070069,1.0222120274974174
2023-01-31,0.9182419247987452,0.9173236828739463,0.8439552179072689,1.0853365415083644
2023-02-28,0.9043352047288971,0.902527438654644,0.8396990398368523,1.0569956976542463
2023-03-31,0.9442007253486134,0.941370954830543,0.8619752424768661,1.0940451013440937
2023-04-30,0.9580260349671301,0.9551548299823077,0.8705606809884915,1.1100644835121378
2023-05-31,0.9604041883736911,0.9575258560607313,0.8968668543607554,1.1128200491613087
2023-06-30,1.0225687167705293,1.0195040773037993,0.8923983894037524,1.184850069838126
2023-07-31,1.0544104148703972,1.0512503458026203,0.9161675604756618,1.2217450360136455
2023-08-31,1.0357300686657822,1.0326259846142607,0.8896108189749676,1.200100124388498
2023-09-30,0.985269954855257,0.9823170998152858,0.8578721893738234,1.1416320054328726
2023-10-31,0.9636140279246518,0.9607260757193476,0.7927662373367391,1.1165392893001387
2023-11-30,1.0495484223230211,1.0464029246517708,0.8823095421215464,1.2161114466862655
2023-12-31,1.095969142103739,1.0926845214888852,0.9240674167469994,1.2698991209736479
2024-01-31,1.1133903471241378,1.1100535151404165,0.8690155108631725,1.2900850660808614
2024-02-29,1.1709756091416677,1.1674661940700943,0.9195711108868373,1.3568090921576617
2024-03-31,1.2072978438478676,1.2036795710025578,0.9558582480415666,1.3988956547744364
2024-04-30,1.1570560574671283,1.1535883593058431,0.9368672719743029,1.3406805117471634
2024-05-31,1.2126192664183537,1.2089850452642787,0.9175387249562377,1.4050615855337807
2024-06-30,1.254660535417116,1.2509003165378108,0.9736729459503668,1.453774791494731
2024-07-31,1.2688649449252765,1.2650621554164707,0.9642313996666053,1.470233436592838
2024-08-31,1.2978391040848087,1.2939494789920276,0.9306900715859223,1.5038057862458705
2024-09-30,1.3240514100382594,1.3200832266383233,0.9024872366859581,1.5341779774054538
2024-10-31,1.3109476131129347,1.3070187018054877,0.8895690576202293,1.5189946117817235
2024-11-30,1.386066609653471,1.3819125666382732,0.8546844059621295,1.6060349708671438
2024-12-31,1.3514286151199038,1.347378382208961,0.8350496090093162,1.5658999368405164
2025-01-31,1.387939221745225,1.3837795665097155,0.8760731798139533,1.6082047659442922
2025-02-28,1.3681720626874063,1.3640716496473602,0.8814360337849362,1.5853005645874128
2025-03-31,1.289441014963956,1.285576558952668,0.8634577705700772,1.4940749228641164
2025-04-30,1.2796091002764733,1.2757741105233356,0.889729142813393,1.4826826862221654
2025-05-31,1.3583355480900465,1.3542646150940854,0.9388196153083207,1.5739029980312467
2025-06-30,1.4257182815674412,1.4214454024518655,1.0689862779148556,1.6519793513923395
2025-07-31,1.4566086958661,1.4522432381479806,1.1294497593501933,1.6877720653086088
2025-08-31,1.4336958089630678,1.42796962216872,1.1087674484160268,1.7199518773745337
2025-09-30,1.5410606581193789,1.5349056556881486,1.1917994619745464,1.7807069195221301
2025-10-31,1.8483637952535619,1.8409814228637125,1.4294563715646937,1.82110558930554
2025-11-30,1.7669547887534227,1.7598975642610897,1.3664976491837397,1.8234723312128291
2025-12-31,1.8963650042711389,1.8887909148605166,1.46657873581419,1.8225165865955386
2026-01-31,2.350947748599123,2.341558053889778,1.8181362603402853,1.8474175558144392
2026-02-28,2.8098414667940657,2.798618948739134,2.1730277330196595,1.83140350356061
2026-03-31,2.2735932175208307,2.2645124771179534,1.7583131196776023,1.7381251948749885
2026-04-30,2.9694734991076985,2.957613410077338,2.2964812578520046,1.9192958689329893
2026-05-31,3.8142443781225754,3.7990102708231905,2.949795891378716,2.0180827089587994
2026-06-30,3.8143928772223767,3.7991581768169937,2.949910735104247,1.9965974347642876
2026-07-31,2.9679345084370308,2.956080566141564,2.2952910592419618,1.9940310160707964
2026-08-31,3.0689903958381493,3.0567328359242794,2.373443954521885,2.046325014398893
