Date,Strategy_Gross,Strategy_Net,KOSPI,SP500,Position,Mom12_KR,Mom12_US
2005-12-31,0.06314742878283375,0.06314742878283375,0.06314742878283375,-0.0009523493171964548,KOSPI,0.5396129118671309,0.030010226581274946
2006-01-31,0.014832858478870836,0.014832858478870836,0.014832858478870836,0.025466771341108085,KOSPI,0.5008362817626244,0.08364720587986074
2006-02-28,-0.020173878256645406,-0.020173878256645406,-0.020173878256645406,0.0004531577283561905,KOSPI,0.3561837525707956,0.06402464286877008
2006-03-31,-0.008741679364824728,-0.008741679364824728,-0.008741679364824728,0.011095810408889628,KOSPI,0.4079198078038273,0.09679908571598728
2006-04-30,0.04422624301265077,0.04422624301265077,0.04422624301265077,0.01215565291784415,KOSPI,0.5579172610556349,0.13291266197913565
2006-05-31,-0.071865777295683,-0.071865777295683,-0.071865777295683,-0.030916916538203165,KOSPI,0.35815957370053897,0.0659588466809169
2006-06-30,-0.01711315170372618,-0.01711315170372618,-0.01711315170372618,8.659650459597046e-05,KOSPI,0.28466711633074127,0.06620331732308671
2006-07-31,0.0020615372736747517,0.0020615372736747517,0.0020615372736747517,0.0050858788034533475,KOSPI,0.16784997615383923,0.034419597319711226
2006-08-31,0.04231711639518587,0.04231711639518587,0.04231711639518587,0.02127419311502643,KOSPI,0.24868691903667406,0.06841591474513753
2006-09-30,0.013801617457900317,0.013801617457900317,0.013801617457900317,0.024566297967782313,KOSPI,0.12317671435942379,0.08710859440285179
2006-10-31,-0.005002151070795824,-0.005002151070795824,-0.005002151070795824,0.03150800358539563,KOSPI,0.17825595150719709,0.1416143447508078
2006-11-30,0.04958411197830803,0.04958411197830803,0.04958411197830803,0.016466656343095964,KOSPI,0.10387378221728949,0.12097034508496707
2006-12-31,0.012615782814670462,0.01160316703185571,0.0015709986663967612,0.012615782814670462,SP500,0.03993852265889508,0.136194317382607
2007-01-31,0.014059043023177953,0.014059043023177953,-0.05174769599709994,0.014059043023177953,SP500,-0.028289149396712343,0.1235548087692504
2007-02-28,-0.021846175991944383,-0.021846175991944383,0.041985546561978504,-0.021846175991944383,SP500,0.033355448785715947,0.09851163364380722
2007-03-31,0.009979982939206433,0.009979982939206433,0.024842310243131438,0.009979982939206433,SP500,0.06836569579288021,0.097299335616293
2007-04-30,0.043290690426759815,0.043290690426759815,0.061746583594368465,0.043290690426759815,SP500,0.0862910553415086,0.1310534878303644
2007-05-31,0.032549228707361655,0.032549228707361655,0.10288281979458458,0.032549228707361655,SP500,0.29081733323214687,0.2051272242975375
2007-06-30,0.025098329717621715,0.02407323138790418,0.025098329717621715,-0.01781632254788501,KOSPI,0.3462533297301469,0.18355379733636457
2007-07-31,0.10878068364303739,0.10878068364303739,0.10878068364303739,-0.03198187836198829,KOSPI,0.48962876207794626,0.1399041096060687
2007-08-31,-0.031051017188494123,-0.031051017188494123,-0.031051017188494123,0.012863572018857905,KOSPI,0.38477460561526966,0.1305165214181998
2007-09-30,0.03909803335397499,0.03909803335397499,0.03909803335397499,0.03579400817860079,KOSPI,0.4193275533939522,0.1429052871976353
2007-10-31,0.06081233816941345,0.06081233816941345,0.06081233816941345,0.014822338223554832,KOSPI,0.5132094829797369,0.12441766025128809
2007-11-30,-0.07693052764123298,-0.07693052764123298,-0.07693052764123298,-0.04404341737941575,KOSPI,0.3308104258453719,0.057481283054735766
2007-12-31,-0.004653725078698767,-0.004653725078698767,-0.004653725078698767,-0.008628508561297932,KOSPI,0.32253949221309774,0.035295730663479574
2008-01-31,-0.14361166604291753,-0.14361166604291753,-0.14361166604291753,-0.06116343227776988,KOSPI,0.19441565029443564,-0.041502073236416526
2008-02-29,0.05351207622424092,0.05351207622424092,0.05351207622424092,-0.03476119273728817,KOSPI,0.20762837427857828,-0.05415756409142858
2008-03-31,-0.004457765158154214,-0.004457765158154214,-0.004457765158154214,-0.005959623397817415,KOSPI,0.17310247495783293,-0.06908494516818964
2008-04-30,0.07129149818954339,0.07129149818954339,0.07129149818954339,0.047546697641229096,KOSPI,0.18364845938375352,-0.06528736389407563
2008-05-31,0.014544199575999617,0.014544199575999617,0.014544199575999617,0.01067418170406853,KOSPI,0.08884067940102636,-0.08508969610344308
2008-06-30,-0.09562531722119627,-0.09562531722119627,-0.09562531722119627,-0.08596238482631446,KOSPI,-0.039389768295480576,-0.14856818386476234
2008-07-31,-0.04791273613068081,-0.04791273613068081,-0.04791273613068081,-0.009859371185302779,KOSPI,-0.17514366849948526,-0.12911007038333533
2008-08-31,0.012190464669121548,0.011178274204452388,-0.07552032708961731,0.012190464669121548,SP500,-0.21299993593986888,-0.12968882790668868
2008-09-30,-0.09079143354379215,-0.09079143354379215,-0.01775830258302591,-0.09079143354379215,SP500,-0.256062225144877,-0.2360504435228017
2008-10-31,-0.16942452401777075,-0.16942452401777075,-0.23134400508266229,-0.16942452401777075,SP500,-0.4609487371964065,-0.374749901930436
2008-11-30,-0.0748490423387097,-0.0748490423387097,-0.03323270982696347,-0.0748490423387097,SP500,-0.43543022035676815,-0.39489853668756225
2008-12-31,0.007821576633499472,0.007821576633499472,0.04497848652968672,0.007821576633499472,SP500,-0.40727836257926453,-0.38485793060906714
2009-01-31,-0.08565734305805428,-0.08565734305805428,0.033473547537951065,-0.08565734305805428,SP500,-0.2847145283994388,-0.4009067675236928
2009-02-28,-0.08525871044909683,-0.08617345173864777,-0.08525871044909683,-0.10993119762019943,KOSPI,-0.3789334081162875,-0.44756241467724345
2009-03-31,0.1347374956492291,0.1347374956492291,0.1347374956492291,0.08540446199532292,KOSPI,-0.29209678460554345,-0.3967868567544006
2009-04-30,0.13521131431034772,0.13521131431034772,0.13521131431034772,0.09392507914826331,KOSPI,-0.24985894043725732,-0.37008060170105017
2009-05-31,0.01937401413799167,0.01937401413799167,0.01937401413799167,0.05308144638516654,KOSPI,-0.2462878370643945,-0.34364957265627794
2009-06-30,-0.0041693829743032484,-0.0041693829743032484,-0.0041693829743032484,0.00019582726560973818,KOSPI,-0.17006782413488408,-0.28178124427795415
2009-07-31,0.12029610019639292,0.12029610019639292,0.12029610019639292,0.07414172714778422,KOSPI,-0.02344058645362368,-0.22084932958993875
2009-08-31,0.022192398333001462,0.022192398333001462,0.022192398333001462,0.03356018886854417,KOSPI,0.07977669850227898,-0.2043996242057835
2009-09-30,0.05106636931871744,0.05106636931871744,0.05106636931871744,0.03572334572311964,KOSPI,0.15543554825076322,-0.0936932256501718
2009-10-31,-0.055255388072725564,-0.055255388072725564,-0.055255388072725564,-0.019762000526814205,KOSPI,0.42013009181894967,0.0696154233870967
2009-11-30,-0.015872815036471533,-0.015872815036471533,-0.015872815036471533,0.05736406145372763,KOSPI,0.44563086044588185,0.22247390969052283
2009-12-31,0.08174980714836733,0.08174980714836733,0.08174980714836733,0.017770570919338313,KOSPI,0.49650057360356437,0.2345419048834072
2010-01-31,-0.047742709936592576,-0.047742709936592576,-0.047742709936592576,-0.03697424569226215,KOSPI,0.37889700630749257,0.30027363390346684
2010-02-28,-0.004898809932415205,-0.004898809932415205,-0.004898809932415205,0.028513689046546054,KOSPI,0.5000329247528292,0.5025234323462486
2010-03-31,0.058796425545497355,0.05773762911995184,0.061627513200968265,0.058796425545497355,SP500,0.4033873294314658,0.4656899756446875
2010-04-30,0.014759230482012997,0.014759230482012997,0.028773961071565823,0.014759230482012997,SP500,0.27180580709236435,0.3596200143509296
2010-05-31,-0.08197584207319053,-0.08197584207319053,-0.05759778589310727,-0.08197584207319053,SP500,0.17577316264175535,0.18524927303526928
