Date,Strategy_Gross,Strategy_Net,Position,KOSPI,SP500
1996-10-15,1.0499910516067794,1.049466056080976,SP500,0.9235304607565591,1.0522555940438068
1996-10-16,1.0527408809852756,1.052214510544783,SP500,0.9308419339738302,1.0550113540493429
1996-10-17,1.0565967171711184,1.0560684188125329,SP500,0.935924299502909,1.058875506215269
1996-10-18,1.0623206786694934,1.0617895183301587,SP500,0.9253583290608769,1.0646118127271575
1996-10-19,1.0623206786694934,1.0617895183301587,SP500,0.9263948641358863,1.0646118127271575
1996-10-21,1.060870965994099,1.060340530511102,SP500,0.927999821671385,1.063158973419522
1996-10-22,1.0559690526068832,1.0554410680805797,SP500,0.9130648001604957,1.058246487950886
1996-10-23,1.0570152210253125,1.0564867134148,SP500,0.9049954303292392,1.059294912667382
1996-10-24,1.049572547752585,1.0490477614787088,SP500,0.8965916943447538,1.0518361875916937
1996-10-25,1.047525089707414,1.0470013271625604,SP500,0.8847105503666881,1.049784313741622
1996-10-26,1.047525089707414,1.0470013271625604,SP500,0.8825148792938186,1.049784313741622
1996-10-28,1.0420552589278238,1.04153423129836,SP500,0.8694411627025702,1.0443026860387106
1996-10-29,1.0483919253932048,1.0478677294305083,SP500,0.8541049018078064,1.0506530189540086
1996-10-30,1.0474952617300117,1.046971514099147,SP500,0.8438175698267983,1.0497544214334613
1996-10-31,1.0540262205252606,1.053499207414998,SP500,0.8443748467488464,1.0562994657138425
1996-11-01,1.0517844701502217,1.0512585779151467,SP500,0.8558324602661554,1.0540528804986877
1996-11-02,1.0517844701502217,1.0512585779151467,SP500,0.8534473150397895,1.0540528804986877
1996-11-04,1.0562081325113826,1.0556800284451269,SP500,0.833039834154388,1.058486083485103
1996-11-05,1.0672824304456263,1.0667487892304035,SP500,0.8176924277211831,1.0695842656396877
1996-11-06,1.0828999763018088,1.082358526313658,SP500,0.8328949421546554,1.0852354942546891
1996-11-07,1.087473143418206,1.086929406846497,SP500,0.8267314593968034,1.0898185244370533
1996-11-08,1.0922106836700125,1.0916645783281775,SP500,0.8237778917099485,1.0945662822625535
1996-11-09,1.0922106836700125,1.0916645783281775,SP500,0.814538240342391,1.0945662822625535
1996-11-11,1.0937798906891285,1.093233000743784,SP500,0.8131004658835068,1.0961388736304043
1996-11-12,1.0903275987602508,1.0897824349608707,SP500,0.8387463498361605,1.0926791360556176
1996-11-13,1.0926739750988383,1.092127638111289,SP500,0.8329283787699784,1.0950305728838006
1996-11-14,1.0997728512864615,1.0992229648608183,SP500,0.8281469427788056,1.102144759398457
1996-11-15,1.1023732671267776,1.1018220804932144,SP500,0.836238603686944,1.1047507836218307
1996-11-16,1.1023732671267776,1.1018220804932144,SP500,0.8433494572122778,1.1047507836218307
1996-11-18,1.1014766034635846,1.100925865161853,SP500,0.8368293172243151,1.1038521861012833
1996-11-19,1.1091582654237553,1.1086036862910433,SP500,0.8326274492320723,1.1115504152974025
1996-11-20,1.1118334792502178,1.1112775625105926,SP500,0.8293840975457524,1.1142313988256436
1996-11-21,1.1100400607067753,1.109485040676422,SP500,0.8302423040057064,1.1124341123707626
1996-11-22,1.1189771430124724,1.1184176544409663,SP500,0.8152292637257307,1.1213904695094343
1996-11-25,1.1313815680613328,1.1308158772773023,SP500,0.7985221016027284,1.1338216474976528
1996-11-26,1.1297824418477584,1.1292175506268345,SP500,0.7979871157575622,1.1322190724078547
1996-11-27,1.1283476887695931,1.1277835149252085,SP500,0.8053988988208021,1.1307812249611926
1996-11-28,1.1283476887695931,1.1277835149252085,SP500,0.8213370187913778,1.1307812249611926
1996-11-29,1.1313666084641036,1.1308009251598716,SP500,0.8175252446445688,1.1338066556366793
1996-11-30,1.1313666084641036,1.1308009251598716,SP500,0.8097010766590134,1.1338066556366793
1996-12-02,1.1306791055109515,1.1301137659581961,SP500,0.8112057243485433,1.133117669928402
1996-12-03,1.1183046908736058,1.1177455385281692,SP500,0.8087091237377678,1.120716567075917
1996-12-04,1.1135520998075137,1.11299532375761,SP500,0.7978756603731526,1.1159537259756571
1996-12-05,1.1124761034116821,1.1119198653599764,SP500,0.7872093800851518,1.1148754089510002
1996-12-06,1.1053323484323712,1.104779682258155,SP500,0.7800650899444952,1.1077162468534232
1996-12-07,1.1053323484323712,1.104779682258155,SP500,0.7758520764138116,1.1077162468534232
1996-12-09,1.1205165220541862,1.1199562637931593,SP500,0.7714607342680724,1.1229331685691246
1996-12-10,1.1171986840662593,1.1166400847242264,SP500,0.7833418782461381,1.1196081749155269
1996-12-11,1.1070211410122648,1.1064676304417589,SP500,0.7854038028577159,1.109408681695276
1996-12-12,1.089939014100515,1.089394044593465,SP500,0.768351129043044,1.0922897133254517
1996-12-13,1.0889526840710027,1.0884082077289672,SP500,0.7680056173513743,1.0913012560528497
1996-12-14,1.0889526840710027,1.0884082077289672,SP500,0.7660774392010878,1.0913012560528497
1996-12-16,1.0775047610742523,1.0769660086937154,SP500,0.7511201266133166,1.0798286430290727
1996-12-17,1.0850669286907013,1.0845243952263561,SP500,0.7393392924812198,1.0874071201649762
1996-12-18,1.093286680065844,1.0927400367258113,SP500,0.7371547669467912,1.0956445992872101
1996-12-19,1.1145385210540824,1.1139812517935554,SP500,0.7701232696551571,1.1169422746620454
1996-12-20,1.1191863949395697,1.1186268017421,SP500,0.7811573527117095,1.1216001727354907
1996-12-21,1.1191863949395697,1.1186268017421,SP500,0.7725418514968457,1.1216001727354907
1996-12-23,1.1162721012086079,1.1157139651580035,SP500,0.7632576179755243,1.1186795936730325
1996-12-24,1.122414566561177,1.1218533592778968,SP500,0.7554000133746461,1.124835306637034
1996-12-26,1.1295731899206614,1.129008403325701,SP500,0.7345021287978422,1.132009369181798
1996-12-27,1.1310228113789995,1.13045729997331,SP500,0.7258197543523328,1.1334621170756474
1996-12-30,1.126628976995241,1.1260656625067433,SP500,0.7258197543523328,1.1290588063973928
1996-12-31,1.1070361006094942,1.1064825825591895,SP500,0.7258197543523328,1.1094236735562495
1997-01-02,1.1014616438663554,1.1009109130444223,SP500,0.7258197543523328,1.1038371942403098
1997-01-03,1.1179310658110992,1.1173721002781938,SP500,0.72868415773166,1.1203421362067245
1997-01-04,1.1179310658110992,1.1173721002781938,SP500,0.7171150888299413,1.1203421362067245
1997-01-06,1.117363148418725,1.1168044668445156,SP500,0.69868036824859,1.1197729939724492
1997-01-07,1.1257023941375892,1.1251395429405207,SP500,0.681048126434988,1.1281302251548984
1997-01-08,1.1184988919864174,1.1179396425404242,SP500,0.6925949042598247,1.1209111870272137
1997-01-09,1.1281234772452668,1.1275594155066442,SP500,0.7131695682218407,1.1305565298741624
1997-01-10,1.13507293989471,1.1345054034247628,SP500,0.7229999331267694,1.1375209806066566
1997-01-11,1.13507293989471,1.1345054034247628,SP500,0.7350928423352131,1.1375209806066566
1997-01-13,1.1350878994919393,1.1345203555421934,SP500,0.7350928423352131,1.1375359724676302
1997-01-14,1.1490614403428594,1.148486909622688,SP500,0.7652415238180157,1.1515396504099131
1997-01-15,1.1465806100633211,1.1460073197582894,SP500,0.7799201979447626,1.1490534696605412
1997-01-16,1.150391567457476,1.1498163716737473,SP500,0.7934062994583269,1.152872646243547
1997-01-17,1.159986233521867,1.159406240405106,SP500,0.7815028644033792,1.162488005368549
1997-01-18,1.159986233521867,1.159406240405106,SP500,0.7737567151869107,1.162488005368549
1997-01-20,1.1607783624385677,1.1601979732573484,SP500,0.8007623548293619,1.1632818426898544
1997-01-21,1.1697751919161257,1.1691903043201677,SP500,0.7696440115021956,1.1722980758586337
1997-01-22,1.1750209023884457,1.1744333919372516,SP500,0.7567151869106797,1.1775550998883015
1997-01-23,1.1620636107614963,1.1614825789561158,SP500,0.7544526426071643,1.1645698629405676
1997-01-24,1.151542361839454,1.1509665906585342,SP500,0.7574062102940192,1.1540259225730713
1997-01-25,1.151542361839454,1.1509665906585342,SP500,0.7635919841287533,1.1540259225730713
1997-01-27,1.1433226104643113,1.1427509491590793,SP500,0.7408439401707497,1.1457884434508376
1997-01-28,1.1433226104643113,1.1427509491590793,SP500,0.7387820155591717,1.1457884434508376
1997-01-29,1.1545014431450473,1.1539241924234749,SP500,0.7395733487884799,1.1569913858046639
1997-01-30,1.1719422355220745,1.1713562644043134,SP500,0.7540179666079668,1.1744697931827073
1997-01-31,1.174916276424897,1.1743288182866847,SP500,0.7644056084349435,1.1774502482752733
1997-02-01,1.174916276424897,1.1743288182866847,SP500,0.7613851675174428,1.1774502482752733
1997-02-03,1.1757681525134587,1.175180268437202,SP500,0.7659771293551191,1.1783039616266864
1997-02-04,1.1795492819302114,1.1789595072892463,SP500,0.7756737477987562,1.1820932459015314
1997-02-05,1.1631396983743845,1.1625581285251974,SP500,0.7786273154856111,1.1656482713790108
1997-02-06,1.1659344065445685,1.1653514393412963,SP500,0.7804328927130469,1.1684490069674673
1997-02-07,1.1799976137618078,1.179407614954927,SP500,0.7804328927130469,1.1825425446618052
1997-02-10,1.173825320431836,1.1732384077716203,SP500,0.7910991730010476,1.176356939389643
1997-02-11,1.1800424925534956,1.179452471307219,SP500,0.7951561489935578,1.1825875202447256
1997-02-12,1.199739994902791,1.1991401249053395,SP500,0.7941196139185484,1.2023275046988973
1997-02-13,1.2132652039221146,1.2126585713201536,SP500,0.7988118856021934,1.2158818838809065
1997-02-14,1.208273532951523,1.2076693961850473,SP500,0.8035933215933662,1.2108794472464293
1997-02-15,1.208273532951523,1.2076693961850473,SP500,0.8050645326675732,1.2108794472464293
1997-02-17,1.208273532951523,1.2076693961850473,SP500,0.7945988720715097,1.2108794472464293
1997-02-18,1.2199455762555436,1.2193356034674159,SP500,0.7879226945453736,1.2225766639434499
1997-02-19,1.214266493548856,1.2136593603020818,SP500,0.7954236419161409,1.216885333014482
1997-02-20,1.1997847824774224,1.199184890086184,SP500,0.7925926751521366,1.2023723888680313
1997-02-21,1.198245494652765,1.1976463719054387,SP500,0.7653864158177481,1.2008297812221274
1997-02-22,1.198245494652765,1.1976463719054387,SP500,0.7592786607521009,1.2008297812221274
1997-02-24,1.2109637063752148,1.2103582245220272,SP500,0.7540959853770536,1.213575422635644
1997-02-25,1.2135790818127603,1.212972292271854,SP500,0.7610285102873319,1.2161964387199913
1997-02-26,1.2040889504948618,1.2034869060196143,SP500,0.7575733933706338,1.2066858397942313
1997-02-27,1.18823232473418,1.187638208571813,SP500,0.7460934887764428,1.1907950156450124
1997-02-28,1.1818806986715695,1.181289758322234,SP500,0.7540291121464078,1.1844296908687408
1997-03-03,1.1885909901994571,1.1879966947043574,SP500,0.7574953746015469,1.1911544546532313
1997-03-04,1.1820749910014374,1.1814839535059367,SP500,0.7578631773700988,1.184624402233824
1997-03-05,1.1985742409235836,1.197974953803122,SP500,0.7522123893805309,1.2011592365083992
1997-03-06,1.1934481160120414,1.1928513919540356,SP500,0.7557901072200798,1.1960220559527333
1997-03-07,1.203027822479203,1.2024263085679634,SP500,0.759256369675219,1.2056224232167616
1997-03-08,1.203027822479203,1.2024263085679634,SP500,0.7524018635340274,1.2056224232167616
1997-03-10,1.2160001649204377,1.2153921648379777,SP500,0.7437975078576046,1.2186227434392554
1997-03-11,1.21254787299156,1.2119415990550644,SP500,0.7310915940349079,1.2151630058644687
1997-03-12,1.2019667856806007,1.2013658022877605,SP500,0.7399522970954726,1.2045590980530783
1997-03-13,1.1799976137618078,1.179407614954927,SP500,0.7332649740308954,1.1825425446618052
1997-03-14,1.185392737772308,1.1848000414034219,SP500,0.7156327322172934,1.1879493044736353
1997-03-15,1.185392737772308,1.1848000414034219,SP500,0.7153540937562693,1.1879493044736353
1997-03-17,1.18918882678629,1.1885942323728969,SP500,0.7343795278749916,1.191753580609454
1997-03-18,1.1801470272999879,1.179556953786338,SP500,0.7333429927999822,1.1826922804439675
1997-03-19,1.1743334906523497,1.1737463239070236,SP500,0.7203250039009383,1.1768662055938106
1997-03-20,1.1696706571696334,1.1690858218410485,SP500,0.7165020842156885,1.1721933156593918
1997-03-21,1.171837609558526,1.1712516907537467,SP500,0.6995274291701031,1.1743649415696789
1997-03-22,1.171837609558526,1.1712516907537467,SP500,0.6945119368716702,1.1743649415696789
1997-03-24,1.1819853246351182,1.1813943319728006,SP500,0.6879695058068255,1.184534542481769
1997-03-25,1.1792653232340242,1.1786756905724072,SP500,0.7120884509930674,1.1818086747843937
1997-03-26,1.1814024476455145,1.1808117464216918,SP500,0.7318383451104523,1.1839504083865202
1997-03-27,1.1565638607874478,1.155985578857054,SP500,0.726299012505294,1.159058251515709
1997-03-28,1.1565638607874478,1.155985578857054,SP500,0.7276587681950915,1.159058251515709
1997-03-29,1.1565638607874478,1.155985578857054,SP500,0.7436191792425493,1.159058251515709
1997-03-31,1.1315160220022837,1.1309502639912827,SP500,0.7549319007601257,1.1339563914188415
1997-04-01,1.1352821918218072,1.1347145507258962,SP500,0.7500835915383072,1.137730683832713
1997-04-02,1.1210395606548729,1.1204790408745455,SP500,0.7566260226031519,1.1234573352204795
1997-04-03,1.1213534385455186,1.1207927618262459,SP500,0.7564922761418604,1.1237718900595643
1997-04-04,1.132681775981491,1.1321154350935003,SP500,0.7661666035086154,1.1351246596093396
1997-04-07,1.1390034828496427,1.138433981108218,SP500,0.7745034662624551,1.1414600006636642
1997-04-08,1.1449665242525173,1.1443940409903912,SP500,0.7745814850315419,1.1474359027097698
1997-04-09,1.136716853682916,1.1361484952560748,SP500,0.7786941887162568,1.1391684398655888
1997-04-10,1.1333393597401846,1.1327726900603146,SP500,0.7668576268919551,1.1357836615956698
1997-04-11,1.1024181459184654,1.1018669368455063,SP500,0.7734334945721228,1.1047957592047513
1997-04-12,1.1024181459184654,1.1018669368455063,SP500,0.7767883016428524,1.1047957592047513
1997-04-14,1.1115046417623426,1.1109488894414616,SP500,0.78486881701255,1.1139018521255855
1997-04-15,1.127929184915399,1.1273652203229414,SP500,0.7817369207106395,1.1303618185090796
1997-04-16,1.1410958196865015,1.1405252717766585,SP500,0.7828849111700585,1.1435568500966564
1997-04-17,1.1384654846517268,1.1378962519094011,SP500,0.7743474287242816,1.1409208421513357
1997-04-18,1.1452953617403923,1.1447227140595222,SP500,0.7753616727224092,1.147765449409828
1997-04-19,1.1452953617403923,1.1447227140595222,SP500,0.7809121508660083,1.147765449409828
1997-04-21,1.136373147814868,1.1358049612409606,SP500,0.77722297764205,1.1388239927183434
1997-04-22,1.1576548167805085,1.1570759893721185,SP500,0.7667684625844274,1.1601515604013395
1997-04-23,1.1562051953221704,1.1556270927245094,SP500,0.7724415416508771,1.1586988125074902
1997-04-24,1.1525286918689663,1.151952427523032,SP500,0.7699337955016606,1.1550143798456733
1997-04-25,1.1438456490649977,1.1432737262404653,SP500,0.7718062459597423,1.1463126101021923
1997-04-26,1.1438456490649977,1.1432737262404653,SP500,0.7799201979447626,1.1463126101021923
1997-04-28,1.1551889460981997,1.1546113516251506,SP500,0.7848242348587859,1.1576803715129411
1997-04-29,1.1867079052896954,1.1861145513370506,SP500,0.7847016339359354,1.1892673084462957
1997-04-30,1.1976028704913007,1.197004069056055,SP500,0.7837876997837766,1.2001857710967707
1997-05-01,1.19340332843741,1.1928066267731912,SP500,0.7837876997837766,1.195977171783599
1997-05-02,1.2149838244794107,1.214376332567171,SP500,0.7869864693163326,1.21760421103092
1997-05-03,1.2149838244794107,1.214376332567171,SP500,0.7856155680880943,1.21760421103092
1997-05-05,1.240868579755907,1.240248145466029,SP500,0.7856155680880943,1.243544792618227
1997-05-06,1.2370875415562104,1.2364689977854324,SP500,0.7819375404025769,1.2397555997571683
1997-05-07,1.2189442866288018,1.2183348144854875,SP500,0.7680390539666971,1.2215732148098744
1997-05-08,1.2258787896810157,1.2252658502861753,SP500,0.7631238715142329,1.228522673681395
1997-05-09,1.2326339600005911,1.232017643020591,SP500,0.7663895142774347,1.235292413048806
1997-05-10,1.2326339600005911,1.232017643020591,SP500,0.7567597690644435,1.235292413048806
1997-05-12,1.2518830393012337,1.2512570977815831,SP500,0.7490916386170616,1.2545830073289175
1997-05-13,1.2451130006014852,1.2444904441011846,SP500,0.762198791823633,1.2477983675143194
1997-05-14,1.249461956193556,1.2488372252154594,SP500,0.762198791823633,1.2521567026096534
1997-05-15,1.2581898777892124,1.257560782850318,SP500,0.780131963175141,1.260903447936055
1997-05-16,1.240061582459033,1.2394415516678037,SP500,0.7796638505606205,1.2427360548497344
1997-05-17,1.240061582459033,1.2394415516678037,SP500,0.7871536523929471,1.2427360548497344
1997-05-19,1.2453222525285825,1.2446995914023182,SP500,0.8038162323621855,1.2480080707403758
1997-05-20,1.2578610403013375,1.2572321097811867,SP500,0.8188292726421613,1.2605739012359967
1997-05-21,1.2544087483724597,1.2537815439982736,SP500,0.8222175163282138,1.25711416366121
1997-05-22,1.2488940388011818,1.2482695917817812,SP500,0.8073605135864114,1.2515875603753779
1997-05-23,1.2658865905636685,1.2652536472683868,SP500,0.814215019727603,1.268616760406934
1997-05-24,1.2658865905636685,1.2652536472683868,SP500,0.8082410111232473,1.268616760406934
1997-05-26,1.2658865905636685,1.2652536472683868,SP500,0.8013530683667328,1.268616760406934
1997-05-27,1.2698918402876913,1.2692568943675475,SP500,0.8062125231269923,1.2726306483550227
1997-05-28,1.2661555896626264,1.2655225118677953,SP500,0.8226744834042933,1.268886339663098
