Date,Strategy_Gross,Strategy_Net,KOSPI,SP500
2012-09-30,-0.23018679540199394,-0.24733539113477698,-0.15923569736558763,-0.1033192221099386
2012-10-31,-0.2272741283885683,-0.24448760758765098,-0.15142936616179747,-0.09992653865409051
2012-11-30,-0.2576730648658605,-0.27420936800555373,-0.16515774172708364,-0.13533531294463164
2012-12-31,-0.23074073779744375,-0.2478769937390385,-0.13180137822123328,-0.10396445590833481
2013-01-31,-0.20072580466088696,-0.21853068248533725,-0.12976904026990166,-0.06900296988490384
2013-02-28,-0.18388630402009531,-0.2020663037404885,-0.13333123968128646,-0.04938826797582141
2013-03-31,-0.16723877157073996,-0.18578961684459638,-0.1257312827506999,-0.029997171203932416
2013-04-30,-0.15439792751327586,-0.17323481937907703,-0.14755760534060736,-0.03248461432325267
2013-05-31,-0.13185930841621452,-0.15119827749368508,-0.1275078960591487,-0.0230175915781462
2013-06-30,-0.13713056613189123,-0.1563521110510987,-0.201138647620415,-0.057555936154791154
2013-07-31,-0.11464678552411733,-0.13436918605593895,-0.18488891680424968,-0.03299868017273089
2013-08-31,-0.1056510636715492,-0.1255738556703565,-0.17041131289928946,-0.04631891618912609
2013-09-30,-0.104285257194771,-0.12423847431876389,-0.13645377216280252,-0.044862500523897064
2013-10-31,-0.09195456509076183,-0.11218246450486624,-0.10522396095039843,-0.040608087745287236
2013-11-30,-0.041655350167672966,-0.06300373036496021,-0.11906898284401712,-0.01399583929637005
2013-12-31,-0.026203618182519373,-0.04789620591431232,-0.12015020457971426,-0.018276154170531522
2014-01-31,-0.04013246925144087,-0.048496859110746415,-0.14294558897423026,-0.04013246925144087
2014-02-28,-0.05761260668967605,-0.06582467273382586,-0.15348413609934697,-0.05761260668967605
2014-03-31,-0.019653486300597045,-0.019653486300597045,-0.13882707630464441,-0.019653486300596934
2014-04-30,-0.03977475384036677,-0.03977475384036666,-0.11986307515612671,-0.03977475384036655
2014-05-31,-0.01401880221900409,-0.014018802219004423,-0.12969277151676128,-0.0140188022190042
