Date,NAV_Gross,NAV_Net,NAV_SPY,Turnover,TradedFraction,Cost
2008-08-11,22206.073559195363,22198.52369674743,11105.371024894215,0.0,0.0,0.0
2008-08-12,22243.488898936255,22235.92631561411,10989.815709622735,0.0,0.0,0.0
2008-08-13,22258.061474605835,22250.493936740895,10923.547764344428,0.0,0.0,0.0
2008-08-14,22324.17647493967,22316.586458577705,11005.96009632391,0.0,0.0,0.0
2008-08-15,22312.11752962057,22304.53161319001,11059.488780610909,0.0,0.0,0.0
2008-08-18,22329.888266284524,22322.296307965604,10908.255785402323,0.0,0.0,0.0
2008-08-19,22260.582457242588,22253.014062266542,10789.306157204386,0.0,0.0,0.0
2008-08-20,22418.852563569057,22411.230358200584,10839.436924303789,0.0,0.0,0.0
2008-08-21,22529.350506109837,22521.690732448857,10858.125919368205,0.0,0.0,0.0
2008-08-22,22415.39765581861,22407.77662508726,11015.307747584615,0.0,0.0,0.0
2008-08-25,22447.237001823945,22439.605146005386,10791.854369828761,0.0,0.0,0.0
2008-08-26,22473.821767406713,22466.18087301036,10823.29163653733,0.0,0.0,0.0
2008-08-27,22618.19287674513,22610.50289748855,10928.645991723748,0.0,0.0,0.0
2008-08-28,22644.24345255685,22636.54461634212,11061.189090802634,0.0,0.0,0.0
2008-08-29,22486.486008510456,22478.84080838765,10942.236759408843,0.0,0.0,0.0
2008-09-02,22388.949382515155,22381.337343955467,10874.269405004097,0.0,0.0,0.0
2008-09-03,22325.594301120596,22318.003802710664,10864.922654808679,0.0,0.0,0.0
2008-09-04,22027.22535120952,22019.736295520855,10537.819737384554,0.0,0.0,0.0
2008-09-05,22052.6478393671,22045.150140264363,10570.954611088993,0.0,0.0,0.0
2008-09-08,22244.298373107948,22236.735514571963,10789.306157204388,0.0,0.0,0.0
2008-09-09,22015.116435836335,22007.63149706844,10469.00267841659,0.0,0.0,0.0
2008-09-10,21967.8471849906,21960.378317336807,10511.479796990025,0.0,0.0,0.0
2008-09-11,21902.837764784847,21895.390999740914,10663.569705284104,0.0,0.0,0.0
2008-09-12,21851.106326448615,21843.67714962182,10712.841757167444,0.0,0.0,0.0
2008-09-15,21782.201438571006,21774.795688777544,10203.073083152587,0.0,0.0,0.0
2008-09-16,21455.829465584076,21448.53467928429,10373.842975858239,0.0,0.0,0.0
2008-09-17,21366.364364388988,21359.099995407516,9907.407432437027,0.0,0.0,0.0
2008-09-18,21449.18990830952,21441.89737939864,10201.371871895579,0.0,0.0,0.0
2008-09-19,21800.594243370157,21793.182240190843,10606.505240820992,0.0,0.0,0.0
2008-09-22,21738.361892481586,21730.9710477339,10366.381254237853,0.0,0.0,0.0
2008-09-23,21324.15128201714,21316.90126509861,10130.534624559914,0.0,0.0,0.0
2008-09-24,21256.77261872535,21249.54550993772,10163.000006758019,0.0,0.0,0.0
2008-09-25,21590.644886647635,21583.304264334474,10321.944318670778,0.0,0.0,0.0
2008-09-26,21490.033953279377,21482.727537765793,10327.07228120448,0.0,0.0,0.0
2008-09-29,20634.88476964136,20627.869097049603,9517.8273513862,0.0,0.0,0.0
2008-09-30,20893.596941463147,20886.49330909292,9911.767687348392,0.0,0.0,0.0
2008-10-01,20961.92519795132,20954.79833459717,9917.750760837023,0.0,0.0,0.0
2008-10-02,20626.99859196954,20619.985600606247,9557.987831113356,0.0,0.0,0.0
2008-10-03,20569.962021983105,20562.96842253333,9428.951678121482,0.0,0.0,0.0
2008-10-06,20236.83844748394,20229.958107010767,8948.706408151058,0.0,0.0,0.0
2008-10-07,19861.578396359793,19854.825640880907,8547.929689875877,0.0,0.0,0.0
2008-10-08,19488.273697963305,19481.647862676615,8332.584097549348,0.0,0.0,0.0
2008-10-09,18944.96037381842,18938.519260105873,7750.645500643154,0.0,0.0,0.0
2008-10-10,18334.17293475164,18327.93948319682,7562.648140764436,0.0,0.0,0.0
2008-10-13,19031.749537051808,19025.27891581545,8660.725042181137,0.0,0.0,0.0
2008-10-14,18989.51125845753,18983.054997850595,8532.546703340042,0.0,0.0,0.0
2008-10-15,18272.428325730103,18266.215866779115,7692.537602580668,0.0,0.0,0.0
2008-10-16,18361.852135632576,18355.609273401944,8012.991559270967,0.0,0.0,0.0
2008-10-17,18143.279326830216,18137.110777360773,7965.132377753617,0.0,0.0,0.0
2008-10-20,18677.75786413099,18671.40759683434,8443.674634336465,0.0,0.0,0.0
2008-10-21,18297.280898167257,18291.059989568344,8191.585401841346,0.0,0.0,0.0
2008-10-22,17871.260185192474,17865.184119749843,7745.521142370586,0.0,0.0,0.0
2008-10-23,17898.95070942382,17892.865229455547,7835.244718067954,0.0,0.0,0.0
2008-10-24,17256.444972380927,17250.577938502352,7437.887092014551,0.0,0.0,0.0
2008-10-27,17126.064934076963,17120.242228222094,7173.832613607454,0.0,0.0,0.0
2008-10-28,17465.163002587768,17459.225006482837,8012.133745120187,0.0,0.0,0.0
2008-10-29,17758.697724747366,17752.659929514502,7954.026748122987,0.0,0.0,0.0
2008-10-30,17678.234547996588,17672.224109509836,8229.18595509543,0.0,0.0,0.0
2008-10-31,17545.881079639323,17539.915640124498,8274.476199486864,0.0,0.0,0.0
2008-11-03,17628.543411760867,17622.54986780716,8298.405790245539,0.0,0.0,0.0
2008-11-04,18378.595278284483,18372.34672353808,8580.401379530973,0.0,0.0,0.0
2008-11-05,18064.799161319967,18058.6572943909,8219.787844178802,0.0,0.0,0.0
2008-11-06,17635.79415627574,17629.798147135043,7764.3200673997035,0.0,0.0,0.0
2008-11-07,17808.62821969577,17802.573448550083,8020.677646147178,0.0,0.0,0.0
2008-11-10,17842.158366947744,17836.092195857855,7915.572886044546,0.0,0.0,0.0
2008-11-11,17639.818573408385,17633.82119600257,7671.173344686776,0.0,0.0,0.0
2008-11-12,17307.315241035867,17301.430911729985,7333.629333279289,0.0,0.0,0.0
2008-11-13,17476.081329508652,17470.139621272163,7790.8113867620195,0.0,0.0,0.0
2008-11-14,17546.698648515645,17540.732931034858,7401.9949585397535,0.0,0.0,0.0
2008-11-17,17379.41857078923,17373.50972700895,7303.725679684827,0.0,0.0,0.0
2008-11-18,17372.36670717121,17366.46026096024,7441.306184236332,0.0,0.0,0.0
2008-11-19,17178.129347090166,17172.2889398098,6964.472347432771,0.0,0.0,0.0
2008-11-20,17095.075244579402,17089.26307493628,6447.477129836767,0.0,0.0,0.0
2008-11-21,17421.78804330855,17415.864794294102,6795.276615779024,0.0,0.0,0.0
2008-11-24,17557.445760238992,17551.47638883825,7266.123324300173,0.0,0.0,0.0
2008-11-25,17883.192343458948,17877.112221191346,7319.9628761102995,0.0,0.0,0.0
2008-11-26,18129.565810563505,18123.401923564492,7602.814026883302,0.0,0.0,0.0
2008-11-28,18251.795070811713,18245.589626979185,7698.518873938734,0.0,0.0,0.0
2008-12-01,18187.28353271542,18181.10002221737,7016.601226800403,0.0,0.0,0.0
2008-12-02,18671.587805471027,18665.23963593803,7286.630669108571,0.0,0.0,0.0
2008-12-03,18969.253060850235,18962.803687845688,7461.813529044732,0.0,0.0,0.0
2008-12-04,18869.636185355812,18863.22068118024,7289.1960019733515,0.0,0.0,0.0
2008-12-05,18757.7920315069,18751.414553323397,7513.939705216511,0.0,0.0,0.0
2008-12-08,18777.972567110664,18771.588227729142,7776.285313311682,0.0,0.0,0.0
2008-12-09,18767.055859807537,18760.675232006917,7648.099765948312,0.0,0.0,0.0
2008-12-10,19233.031057089323,19226.49200197222,7700.227293718019,0.0,0.0,0.0
2008-12-11,19286.042999947284,19279.485921253177,7514.796618302008,0.0,0.0,0.0
2008-12-12,19295.800068992943,19289.239672984368,7604.523347727872,0.0,0.0,0.0
2008-12-15,19387.946541252608,19381.35481628402,7498.555817615396,0.0,0.0,0.0
2008-12-16,20101.99901035305,20095.1645140585,7851.478310232293,0.0,0.0,0.0
2008-12-17,20640.324157547635,20633.306635613597,7775.42659809562,0.0,0.0,0.0
2008-12-18,20805.31375428078,20798.24013738888,7630.1550508088385,0.0,0.0,0.0
2008-12-19,20638.686065429385,20631.66910043173,7597.334648888668,0.0,0.0,0.0
2008-12-22,20426.81947367943,20419.874541390338,7499.988511417643,0.0,0.0,0.0
2008-12-23,20349.16681395309,20342.24828285996,7422.454546888079,0.0,0.0,0.0
2008-12-24,20424.02664421995,20417.082661467397,7465.529522277733,0.0,0.0,0.0
2008-12-26,20589.217938398036,20582.217792112326,7508.604047134745,0.0,0.0,0.0
2008-12-29,20509.89481168093,20502.921634534723,7487.065883640954,0.0,0.0,0.0
2008-12-30,20736.50371292241,20729.453490816897,7664.531592475223,0.0,0.0,0.0
2008-12-31,20493.162137301017,20486.194649111465,7773.936236115166,0.0,0.0,0.0
2009-01-02,20106.094392691735,20096.40059800557,8008.259164397128,0.14218962348350692,0.28437924696701383,2.8579059989820816
2009-01-05,19766.36698896239,19756.83698778264,7998.780858670182,0.0,0.0,0.0
2009-01-06,20000.05430784392,19990.411638492737,8052.195107666058,0.0,0.0,0.0
2009-01-07,19668.626395070332,19659.143517774082,7810.984436349893,0.0,0.0,0.0
2009-01-08,19986.006339447897,19976.370443074036,7842.855115460272,0.0,0.0,0.0
2009-01-09,19926.836414295885,19917.229045645752,7674.865009157094,0.0,0.0,0.0
2009-01-12,19699.46492362635,19689.967178083767,7490.508403560127,0.0,0.0,0.0
2009-01-13,19725.90318082573,19716.39268854914,7504.292900281375,0.0,0.0,0.0
2009-01-14,19549.88265800538,19540.45703088337,7268.251189969358,0.0,0.0,0.0
2009-01-15,19515.28089225208,19505.87194775408,7270.836346270396,0.0,0.0,0.0
2009-01-16,19620.727558881088,19611.267775154112,7327.692664652803,0.0,0.0,0.0
2009-01-20,18977.08067316953,18967.931212304804,6940.8914689391695,0.0,0.0,0.0
2009-01-21,19027.490372418833,19018.316607416997,7240.685800787998,0.0,0.0,0.0
2009-01-22,18741.929093055413,18732.893006329552,7128.691946053237,0.0,0.0,0.0
2009-01-23,18869.953057568615,18860.85524637242,7159.705261545478,0.0,0.0,0.0
2009-01-26,18943.803591573957,18934.6701746604,7208.809715285912,0.0,0.0,0.0
2009-01-27,19248.49424766488,19239.213929587662,7282.034785625322,0.0,0.0,0.0
2009-01-28,19359.633863152845,19350.299961092933,7528.417571674128,0.0,0.0,0.0
2009-01-29,18918.59924275739,18909.477977670933,7283.757171916515,0.0,0.0,0.0
2009-01-30,18796.262028643137,18787.199746261766,7135.586447077074,0.0,0.0,0.0
2009-02-02,18887.510613414266,18878.40433715577,7114.046931985357,0.0,0.0,0.0
2009-02-03,18840.504891662433,18831.421278374022,7213.981379485916,0.0,0.0,0.0
2009-02-04,18883.519581579934,18874.415229526236,7178.656016075022,0.0,0.0,0.0
2009-02-05,18974.334451397826,18965.186314574927,7285.480909805636,0.0,0.0,0.0
2009-02-06,19212.869107428167,19203.605965376708,7493.093559861165,0.0,0.0,0.0
2009-02-09,19312.175603417356,19302.864582510643,7503.432382934744,0.0,0.0,0.0
2009-02-10,19149.458031879338,19140.2254623466,7159.70526154548,0.0,0.0,0.0
2009-02-11,19328.411435836217,19319.09258711258,7201.918818523218,0.0,0.0,0.0
2009-02-12,19232.55706966247,19223.284435411286,7207.08687846208,0.0,0.0,0.0
2009-02-13,18951.453273336767,18942.31616826564,7129.555617128368,0.0,0.0,0.0
2009-02-17,18774.606218331774,18765.554376912973,6824.590522144823,0.0,0.0,0.0
2009-02-18,18672.72710514036,18663.7243829183,6808.223572318391,0.0,0.0,0.0
2009-02-19,18500.066760971647,18491.147283853985,6734.997600913698,0.0,0.0,0.0
2009-02-20,18501.976415261903,18493.056017438503,6669.528450010042,0.0,0.0,0.0
2009-02-23,18283.510634082246,18274.69556563745,6430.899330733777,0.0,0.0,0.0
2009-02-24,18479.977996089718,18471.068204411622,6674.697411014189,0.0,0.0,0.0
2009-02-25,18198.349901644815,18189.57589192776,6622.144580430231,0.0,0.0,0.0
2009-02-26,18038.779238491144,18030.082162922332,6514.4623230814805,0.0,0.0,0.0
2009-02-27,17841.621444985452,17833.019425529168,6368.8695460208,0.0,0.0,0.0
2009-03-02,17547.471724798692,17539.011524381887,6082.001446209797,0.0,0.0,0.0
2009-03-03,17507.479596512418,17499.03867758674,6036.3449187802435,0.0,0.0,0.0
2009-03-04,17745.4912223301,17736.935550345548,6179.3502868766745,0.0,0.0,0.0
2009-03-05,17749.432627181235,17740.87505491865,5926.937121411803,0.0,0.0,0.0
2009-03-06,17716.73955617327,17708.19774629158,5937.27369182217,0.0,0.0,0.0
2009-03-09,17480.877290634187,17472.44919753566,5867.496547793642,0.0,0.0,0.0
2009-03-10,17681.38181831403,17672.8570555348,6217.254949664255,0.0,0.0,0.0
2009-03-11,17813.396582550846,17804.8081712084,6257.744768752872,0.0,0.0,0.0
2009-03-12,18220.557634238507,18211.772917459406,6504.124851605826,0.0,0.0,0.0
2009-03-13,18270.583282325715,18261.774446572927,6554.952592702737,0.0,0.0,0.0
2009-03-16,18275.313749129335,18266.502632666372,6535.134562836928,0.0,0.0,0.0
2009-03-17,18373.925988486302,18365.06732789154,6734.997600913694,0.0,0.0,0.0
2009-03-18,19122.747094121205,19113.52740279054,6885.759789511165,0.0,0.0,0.0
2009-03-19,19256.831874540872,19247.54753662562,6800.471257143773,0.0,0.0,0.0
2009-03-20,19014.958812160763,19005.791089027127,6655.663758478476,0.0,0.0,0.0
2009-03-23,19506.284753819633,19496.880146649277,7133.7320547217105,0.0,0.0,0.0
2009-03-24,19347.71588017644,19338.387724159387,6993.174881003081,0.0,0.0,0.0
2009-03-25,19374.403082736833,19365.06205996121,7066.923019740102,0.0,0.0,0.0
2009-03-26,19708.45966155276,19698.957579357764,7210.951096934365,0.0,0.0,0.0
2009-03-27,19508.580764442988,19499.17505029208,7080.805282044712,0.0,0.0,0.0
2009-03-30,19210.478862094897,19201.216872457582,6836.130465242547,0.0,0.0,0.0
2009-03-31,19394.129253328247,19384.77871993142,6899.467245150593,0.0,0.0,0.0
2009-04-01,19642.52806052042,19633.05776607054,7033.083963515882,0.0,0.0,0.0
2009-04-02,19831.548234648526,19821.98680749412,7238.719676337365,0.0,0.0,0.0
2009-04-03,19744.575841523954,19735.05634655716,7310.72830854279,0.0,0.0,0.0
2009-04-06,19554.755325586546,19545.32734919481,7253.467411847671,0.0,0.0,0.0
2009-04-07,19398.90199114552,19389.5491566583,7084.275734987704,0.0,0.0,0.0
2009-04-08,19612.6942663032,19603.238355684916,7160.629303994663,0.0,0.0,0.0
2009-04-09,19835.18145192463,19825.61827307933,7445.212302244344,0.0,0.0,0.0
2009-04-13,19958.87087012474,19949.248056633274,7446.94550131895,0.0,0.0,0.0
2009-04-14,19893.340586719158,19883.749367484674,7318.538291895608,0.0,0.0,0.0
2009-04-15,20013.476808725783,20003.82766795528,7396.626862107742,0.0,0.0,0.0
2009-04-16,19961.18345641925,19951.559527955564,7505.080881872609,0.0,0.0,0.0
2009-04-17,19790.108964705563,19780.567516755815,7555.40627907345,0.0,0.0,0.0
2009-04-20,19519.253929014118,19509.84306898733,7238.719676337364,0.0,0.0,0.0
2009-04-21,19597.204199879954,19587.75575752083,7380.141872729048,0.0,0.0,0.0
2009-04-22,19513.90386795105,19504.49558736075,7335.025984470154,0.0,0.0,0.0
2009-04-23,19750.691115785663,19741.168672448483,7407.035968273505,0.0,0.0,0.0
2009-04-24,19865.632174016755,19856.054313899094,7518.964495775144,0.0,0.0,0.0
2009-04-27,19734.398129925197,19724.883541960462,7447.8141282531415,0.0,0.0,0.0
2009-04-28,19551.515928836212,19542.08951426182,7424.390035119034,0.0,0.0,0.0
2009-04-29,19761.065695135534,19751.53824988002,7582.302176748475,0.0,0.0,0.0
2009-04-30,19680.87101302721,19671.382232206877,7584.9017500940645,0.0,0.0,0.0
2009-05-01,19692.971871359594,19683.477256326318,7625.683063802195,0.0,0.0,0.0
2009-05-04,20153.171561011182,20143.455068908246,7885.1015613208865,0.0,0.0,0.0
2009-05-05,20096.92468886932,20087.23531519225,7858.209267906997,0.0,0.0,0.0
2009-05-06,20370.18142185288,20360.360302317345,7994.432317607505,0.0,0.0,0.0
2009-05-07,20103.32597190384,20093.63351196237,7883.371515974775,0.0,0.0,0.0
2009-05-08,20415.349071172153,20405.506174860362,8067.314082073545,0.0,0.0,0.0
2009-05-11,20343.145940999722,20333.337856138925,7916.341494732161,0.0,0.0,0.0
2009-05-12,20451.508547957703,20441.64821799933,7892.913797336916,0.0,0.0,0.0
2009-05-13,20259.15548707399,20249.38789671203,7694.2252978584065,0.0,0.0,0.0
2009-05-14,20392.08352879537,20382.25184954975,7760.166156438464,0.0,0.0,0.0
2009-05-15,20320.072596454633,20310.275635995244,7696.829376530417,0.0,0.0,0.0
2009-05-18,20648.36499440022,20638.40975361843,7915.471966732684,0.0,0.0,0.0
2009-05-19,20673.44141615793,20663.474085226793,7905.934190696966,0.0,0.0,0.0
2009-05-20,20829.144538122608,20819.102137709207,7853.004714824116,0.0,0.0,0.0
2009-05-21,20497.83338182879,20487.950717178275,7740.212065714705,0.0,0.0,0.0
2009-05-22,20487.09884757583,20477.221358389474,7723.723472074875,0.0,0.0,0.0
2009-05-26,20568.910211984283,20558.99327890823,7921.547849945614,0.0,0.0,0.0
2009-05-27,20359.20042366424,20349.384598421064,7780.122049292792,0.0,0.0,0.0
2009-05-28,20556.28913731336,20546.378289263277,7888.579673318797,0.0,0.0,0.0
2009-05-29,21068.260205372204,21058.10251960606,8028.270022233803,0.0,0.0,0.0
2009-06-01,21167.097175002193,21156.89183675455,8222.617189171915,0.0,0.0,0.0
2009-06-02,21313.673938674714,21303.397931055628,8229.561699319036,0.0,0.0,0.0
2009-06-03,20992.95892928182,20982.837548682444,8125.444506768144,0.0,0.0,0.0
2009-06-04,21013.470428650253,21003.339158797407,8201.795372579249,0.0,0.0,0.0
2009-06-05,20885.94142422689,20875.871640208206,8203.532626447635,0.0,0.0,0.0
2009-06-08,20748.778732785144,20738.775079310934,8169.6940207560565,0.0,0.0,0.0
2009-06-09,20902.358065603847,20892.280366594423,8211.338555006674,0.0,0.0,0.0
2009-06-10,20891.551097663003,20881.478609040354,8190.517639479292,0.0,0.0,0.0
2009-06-11,21092.06729294131,21081.898129012636,8226.956719581744,0.0,0.0,0.0
2009-06-12,20980.7892608993,20970.6737476884,8249.517592173364,0.0,0.0,0.0
2009-06-15,20731.204960479838,20721.209779886405,8060.368670861142,0.0,0.0,0.0
2009-06-16,20722.130041033077,20712.139235750135,7951.048727357936,0.0,0.0,0.0
2009-06-17,20616.5823507831,20606.642433435874,7943.238293472475,0.0,0.0,0.0
2009-06-18,20496.857130996486,20486.974937027888,8001.369619232353,0.0,0.0,0.0
2009-06-19,20636.17244587777,20626.223083515717,8030.865991318252,0.0,0.0,0.0
2009-06-22,20408.195706707054,20398.356259262317,7790.038272747972,0.0,0.0,0.0
2009-06-23,20613.785478762882,20603.8469098776,7796.148396441708,0.0,0.0,0.0
2009-06-24,20589.689843119933,20579.762891515475,7863.335428310135,0.0,0.0,0.0
2009-06-25,20989.986699789133,20979.866752197177,8034.354916099574,0.0,0.0,0.0
2009-06-26,20976.766905176064,20966.653331272213,8013.412356758793,0.0,0.0,0.0
2009-06-29,21084.8781339505,21074.712436146572,8088.45037045048,0.0,0.0,0.0
2009-06-30,21038.503028484818,21028.359689610585,8023.009603103283,0.0,0.0,0.0
2009-07-01,21114.782630159647,21104.60251443642,8056.167003439831,0.0,0.0,0.0
2009-07-02,20821.617412348456,20811.578641004453,7836.286349536754,0.0,0.0,0.0
2009-07-06,20753.21780903435,20743.212015338722,7835.413217276139,0.0,0.0,0.0
2009-07-07,20588.956537097838,20579.02993904379,7683.590024306251,0.0,0.0,0.0
2009-07-08,20613.034711717224,20603.096504800877,7678.355736068981,0.0,0.0,0.0
2009-07-09,20578.67433697316,20568.75269629845,7693.1899738465945,0.0,0.0,0.0
2009-07-10,20576.22364632011,20566.303187202175,7674.867712352944,0.0,0.0,0.0
2009-07-13,20655.2484851693,20645.289925635243,7861.590064854188,0.0,0.0,0.0
2009-07-14,20644.7056805614,20634.75220405249,7906.093679252311,0.0,0.0,0.0
2009-07-15,20850.782698593317,20840.729865726906,8137.315140825256,0.0,0.0,0.0
2009-07-16,20993.796901097397,20983.67511648486,8124.220860111883,0.0,0.0,0.0
2009-07-17,21021.87962861409,21011.74430441552,8213.22268251642,0.0,0.0,0.0
2009-07-20,21347.979876366982,21337.687328752116,8300.480943595581,0.0,0.0,0.0
2009-07-21,21488.39376591839,21478.03352025189,8338.87083003883,0.0,0.0,0.0
2009-07-22,21410.03630690467,21399.713839889006,8337.1245655176,0.0,0.0,0.0
2009-07-23,21518.171947932944,21507.797345247272,8521.23112549814,0.0,0.0,0.0
2009-07-24,21558.90199587,21548.5077559184,8556.134790355916,0.0,0.0,0.0
2009-07-27,21541.72400717053,21531.3380492797,8581.437604608067,0.0,0.0,0.0
2009-07-28,21481.726327555698,21471.36929647564,8541.298750447735,0.0,0.0,0.0
2009-07-29,21394.843340558087,21384.528198560078,8520.357092172238,0.0,0.0,0.0
2009-07-30,21721.254257960307,21710.78174276217,8609.358914576778,0.0,0.0,0.0
2009-07-31,21989.544007857585,21978.942141543255,8621.573755572546,0.0,0.0,0.0
2009-08-03,22150.342703662995,22139.663311126395,8763.79699900209,0.0,0.0,0.0
2009-08-04,22102.322136546754,22091.66589626982,8786.483119668246,0.0,0.0,0.0
2009-08-05,21996.883364437297,21986.277959583138,8761.180305416097,0.0,0.0,0.0
2009-08-06,21897.899495203994,21887.341813656356,8715.809866214351,0.0,0.0,0.0
2009-08-07,21920.624354137522,21910.055716204595,8830.109096479331,0.0,0.0,0.0
2009-08-10,21924.139824036713,21913.569491182694,8811.785032855112,0.0,0.0,0.0
2009-08-11,21902.416172169396,21891.856312986536,8701.843354305647,0.0,0.0,0.0
2009-08-12,21894.366268780603,21883.810290715046,8795.210838013261,0.0,0.0,0.0
2009-08-13,22173.138336320546,22162.44795327637,8862.393364555266,0.0,0.0,0.0
2009-08-14,22003.1978370894,21992.589387824908,8794.337705752647,0.0,0.0,0.0
2009-08-17,21775.832924216244,21765.334094887938,8577.94958089203,0.0,0.0,0.0
2009-08-18,21937.868812310022,21927.291860269255,8646.004338629366,0.0,0.0,0.0
2009-08-19,22135.55053076779,22124.87827001343,8721.912781385814,0.0,0.0,0.0
2009-08-20,22358.459147783487,22347.679415616483,8811.785032855112,0.0,0.0,0.0
2009-08-21,22420.69381651613,22409.884079013966,8984.548983035213,0.0,0.0,0.0
2009-08-24,22512.683068607344,22501.82898012853,8983.677652905166,0.0,0.0,0.0
2009-08-25,22558.182319234624,22547.30629410389,9001.125881072916,0.0,0.0,0.0
2009-08-26,22585.80664901258,22574.917305304105,9001.999914398815,0.0,0.0,0.0
2009-08-27,22594.87533919159,22583.981623175947,9022.06934147898,0.0,0.0,0.0
2009-08-28,22563.289828194298,22552.411340569248,9020.322175892466,0.0,0.0,0.0
2009-08-31,22442.273737794076,22431.453595917887,8940.050775028796,0.0,0.0,0.0
2009-09-01,22211.965960516143,22201.256857425706,8742.854439661307,0.0,0.0,0.0
2009-09-02,22383.81521569364,22373.02325855089,8709.69703932476,0.0,0.0,0.0
2009-09-03,22508.74314677501,22497.89095785921,8782.122864756877,0.0,0.0,0.0
2009-09-04,22572.129043914654,22561.24629461945,8905.148011236302,0.0,0.0,0.0
2009-09-08,22758.602205507636,22747.629551504553,8981.93409157979,0.0,0.0,0.0
2009-09-09,22829.178950271766,22818.172268950395,9050.86648690416,0.0,0.0,0.0
2009-09-10,23089.005355483467,23077.87340349655,9143.350926633031,0.0,0.0,0.0
2009-09-11,23140.81611670359,23129.65918508254,9141.607365307655,0.0,0.0,0.0
2009-09-14,23045.935383614495,23034.824197046073,9186.108276509924,0.0,0.0,0.0
2009-09-15,23135.49752347819,23124.34315612197,9224.49996508374,0.0,0.0,0.0
2009-09-16,23398.33538980198,23387.054299857962,9364.102910666154,0.0,0.0,0.0
2009-09-17,23447.988589015713,23436.683559667592,9350.142706214441,0.0,0.0,0.0
2009-09-18,23380.817785364827,23369.54514122125,9356.107758397386,0.0,0.0,0.0
2009-09-21,23269.14693198102,23257.92812794701,9332.435872310058,0.0,0.0,0.0
2009-09-22,23488.921374769427,23477.596610408957,9386.789932397596,0.0,0.0,0.0
2009-09-23,23338.05388790985,23326.801861616448,9308.764887288015,0.0,0.0,0.0
2009-09-24,23150.380949717022,23139.219406582386,9206.191219569355,0.0,0.0,0.0
2009-09-25,23175.603778377717,23164.430074506257,9157.09307328591,0.0,0.0,0.0
2009-09-28,23405.34783379213,23394.06336292336,9321.039198592554,0.0,0.0,0.0
2009-09-29,23404.817759294765,23393.53354399195,9292.983629896464,0.0,0.0,0.0
2009-09-30,23511.355376528896,23500.019796014738,9257.04013570045,0.0,0.0,0.0
2009-10-01,23264.242424724056,23253.025985310716,9027.343276588765,0.0,0.0,0.0
2009-10-02,23203.84716250314,23192.65984158793,8985.264428871049,0.0,0.0,0.0
2009-10-05,23443.343424484614,23432.04063471969,9119.396106046392,0.0,0.0,0.0
2009-10-06,23560.538395515796,23549.17910228654,9250.025342461144,0.0,0.0,0.0
2009-10-07,23661.455224620782,23650.04727614289,9275.45160265726,0.0,0.0,0.0
2009-10-08,23738.53603291185,23727.090921297488,9346.46275559282,0.0,0.0,0.0
2009-10-09,23607.70698168713,23596.324946965615,9403.450629506755,0.0,0.0,0.0
2009-10-12,23724.155229535958,23712.71705136937,9440.268157028668,0.0,0.0,0.0
2009-10-13,23823.166043762085,23811.680129297933,9420.979953550104,0.0,0.0,0.0
2009-10-14,23971.8478745502,23960.290275794054,9583.171704747958,0.0,0.0,0.0
2009-10-15,23920.034104878483,23908.501487206948,9618.239363487502,0.0,0.0,0.0
2009-10-16,23883.840463230557,23872.32529567759,9546.347869769053,0.0,0.0,0.0
2009-10-19,24150.097905022663,24138.454366194597,9625.251453530956,0.0,0.0,0.0
2009-10-20,24112.526771170822,24100.90134659462,9574.40073526929,0.0,0.0,0.0
2009-10-21,23994.729524441354,23983.16089370596,9488.487764659787,0.0,0.0,0.0
2009-10-22,24029.966017611634,24018.38039822974,9584.921573530324,0.0,0.0,0.0
2009-10-23,23862.070502692233,23850.565831137326,9475.334914702926,0.0,0.0,0.0
2009-10-26,23592.144790906164,23580.77025921728,9372.766653375973,0.0,0.0,0.0
2009-10-27,23522.04767468136,23510.70693906642,9329.802058483661,0.0,0.0,0.0
2009-10-28,23223.371403130623,23212.17466895114,9153.587929329467,0.0,0.0,0.0
2009-10-29,23545.672896867836,23534.320770773524,9349.968800614546,0.0,0.0,0.0
2009-10-30,23288.379270856218,23277.15119429316,9079.070731372183,0.0,0.0,0.0
2009-11-02,23414.667302858288,23403.37833877378,9145.699102764262,0.0,0.0,0.0
2009-11-03,23405.410315112156,23394.125814119132,9174.627803720969,0.0,0.0,0.0
2009-11-04,23489.727165954202,23478.402013095892,9198.305096200002,0.0,0.0,0.0
2009-11-05,23667.05287148394,23655.64222420049,9367.501728919035,0.0,0.0,0.0
2009-11-06,23670.145781286526,23658.7336428118,9392.0512525934,0.0,0.0,0.0
2009-11-09,24038.24513770795,24026.65552669601,9605.965052182966,0.0,0.0,0.0
2009-11-10,23978.77384158578,23967.212903598203,9607.71401990005,0.0,0.0,0.0
2009-11-11,24104.446712144585,24092.825183224675,9656.810364052924,0.0,0.0,0.0
2009-11-12,23853.322884685076,23841.82243063812,9558.627587465302,0.0,0.0,0.0
2009-11-13,24046.029048072145,24034.435684186705,9610.350536922297,0.0,0.0,0.0
2009-11-16,24445.7553218392,24433.96923706262,9749.742633228156,0.0,0.0,0.0
2009-11-17,24478.75740330629,24466.95540716494,9761.13750481509,0.0,0.0,0.0
2009-11-18,24400.367848315942,24388.603646299936,9755.003052358672,0.0,0.0,0.0
