rcept_no,status,candidate_rows,documents_in_zip,error,updated_at_utc
20010227000331,NO_CANDIDATES,0,1,,2026-08-31T21:42:09.554398+00:00
20010226000002,NO_CANDIDATES,0,1,,2026-08-31T21:42:09.707209+00:00
20010216000028,NO_CANDIDATES,0,1,,2026-08-31T21:42:09.936389+00:00
20010327000207,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.151609+00:00
20010329000402,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.198518+00:00
20010330000278,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.214440+00:00
20010329000132,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.293869+00:00
20010329000379,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.376449+00:00
20010329000650,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.635749+00:00
20010330000026,NO_CANDIDATES,0,1,,2026-08-31T21:42:10.690777+00:00
20010328000207,NO_CANDIDATES,0,1,,2026-08-31T21:42:11.334098+00:00
20010330000795,NO_CANDIDATES,0,1,,2026-08-31T21:42:11.452017+00:00
20010329000805,NO_CANDIDATES,0,1,,2026-08-31T21:42:11.500974+00:00
20010330000519,NO_CANDIDATES,0,1,,2026-08-31T21:42:11.988472+00:00
20010330001141,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.530279+00:00
20010330000476,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.546135+00:00
20010330000671,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.599027+00:00
20010330001031,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.650322+00:00
20010330000819,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.741347+00:00
20010330000322,NO_CANDIDATES,0,1,,2026-08-31T21:42:12.768112+00:00
20010330000144,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.047744+00:00
20010330000670,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.455429+00:00
20010330000680,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.536834+00:00
20010330000722,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.622730+00:00
20010329000779,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.638137+00:00
20010330001221,NO_CANDIDATES,0,1,,2026-08-31T21:42:13.651558+00:00
20010330001082,NO_CANDIDATES,0,1,,2026-08-31T21:42:14.128410+00:00
20010330000357,NO_CANDIDATES,0,1,,2026-08-31T21:42:14.350469+00:00
20010331000242,NO_CANDIDATES,0,1,,2026-08-31T21:42:14.416323+00:00
20010331000120,NO_CANDIDATES,0,1,,2026-08-31T21:42:14.488931+00:00
20010330001338,NO_CANDIDATES,0,1,,2026-08-31T21:42:14.565718+00:00
20010330001165,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.157249+00:00
20010331000207,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.364768+00:00
20010331000329,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.756689+00:00
20010331000578,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.854936+00:00
20010330001495,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.974097+00:00
20010331000438,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.979662+00:00
20010331000599,NO_CANDIDATES,0,1,,2026-08-31T21:42:15.997176+00:00
20010330001382,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.044166+00:00
20010331000596,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.144873+00:00
20010331000527,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.308438+00:00
20010331000023,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.378705+00:00
20010331000239,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.381951+00:00
20010330001179,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.417442+00:00
20010331000566,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.804026+00:00
20010331000312,NO_CANDIDATES,0,1,,2026-08-31T21:42:16.925369+00:00
20010330001344,NO_CANDIDATES,0,1,,2026-08-31T21:42:17.303334+00:00
20010331000351,NO_CANDIDATES,0,1,,2026-08-31T21:42:17.384519+00:00
20010331000010,NO_CANDIDATES,0,1,,2026-08-31T21:42:17.737256+00:00
20010330001364,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.131444+00:00
20010331000139,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.216021+00:00
20010331000048,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.219063+00:00
20010402000206,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.239558+00:00
20010330001274,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.256264+00:00
20010331000702,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.881482+00:00
20010331000665,NO_CANDIDATES,0,1,,2026-08-31T21:42:18.948505+00:00
20010331000785,NO_CANDIDATES,0,1,,2026-08-31T21:42:19.294818+00:00
20010414000066,NO_CANDIDATES,0,1,,2026-08-31T21:42:19.636186+00:00
20010413000346,NO_CANDIDATES,0,1,,2026-08-31T21:42:19.805962+00:00
20010409000561,NO_CANDIDATES,0,1,,2026-08-31T21:42:20.787779+00:00
20010510000278,NO_CANDIDATES,0,1,,2026-08-31T21:42:29.048846+00:00
20010510000022,NO_CANDIDATES,0,1,,2026-08-31T21:42:29.779092+00:00
20010510000092,NO_CANDIDATES,0,1,,2026-08-31T21:42:30.239764+00:00
20010512000023,NO_CANDIDATES,0,1,,2026-08-31T21:42:30.301804+00:00
20010512000071,NO_CANDIDATES,0,1,,2026-08-31T21:42:30.706900+00:00
20010514000029,NO_CANDIDATES,0,1,,2026-08-31T21:42:31.230909+00:00
20010512000067,NO_CANDIDATES,0,1,,2026-08-31T21:42:31.851781+00:00
20010514000416,NO_CANDIDATES,0,1,,2026-08-31T21:42:32.413204+00:00
20010514000158,NO_CANDIDATES,0,1,,2026-08-31T21:42:32.742234+00:00
20010514000585,NO_CANDIDATES,0,1,,2026-08-31T21:42:32.984639+00:00
20010514000299,NO_CANDIDATES,0,1,,2026-08-31T21:42:33.248936+00:00
20010514000051,NO_CANDIDATES,0,1,,2026-08-31T21:42:33.338150+00:00
20010514000508,NO_CANDIDATES,0,1,,2026-08-31T21:42:33.874360+00:00
20010514000532,NO_CANDIDATES,0,1,,2026-08-31T21:42:33.967838+00:00
20010514000199,NO_CANDIDATES,0,1,,2026-08-31T21:42:34.372324+00:00
20010514000262,NO_CANDIDATES,0,1,,2026-08-31T21:42:34.906382+00:00
20010514000561,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.107302+00:00
20010514000324,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.123307+00:00
20010514000022,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.163201+00:00
20010514000125,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.352072+00:00
20010515000366,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.454847+00:00
20010515000360,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.534216+00:00
20010514000470,NO_CANDIDATES,0,1,,2026-08-31T21:42:35.942474+00:00
20010515000582,NO_CANDIDATES,0,1,,2026-08-31T21:42:36.012550+00:00
20010515000723,NO_CANDIDATES,0,1,,2026-08-31T21:42:36.505694+00:00
20010514000657,NO_CANDIDATES,0,1,,2026-08-31T21:42:36.586522+00:00
20010515000770,NO_CANDIDATES,0,1,,2026-08-31T21:42:36.654863+00:00
20010515000020,NO_CANDIDATES,0,1,,2026-08-31T21:42:36.667025+00:00
20010515000755,NO_CANDIDATES,0,1,,2026-08-31T21:42:37.211816+00:00
20010515000936,NO_CANDIDATES,0,1,,2026-08-31T21:42:37.367080+00:00
20010515000096,NO_CANDIDATES,0,1,,2026-08-31T21:42:37.800319+00:00
20010514000749,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.057695+00:00
20010515000053,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.128603+00:00
20010515000423,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.463418+00:00
20010515000412,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.559622+00:00
20010514000649,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.574549+00:00
20010515000802,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.590374+00:00
20010515000844,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.652015+00:00
20010515000545,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.902240+00:00
20010515000229,NO_CANDIDATES,0,1,,2026-08-31T21:42:38.918849+00:00
20010515000162,NO_CANDIDATES,0,1,,2026-08-31T21:42:39.002830+00:00
20010515000034,NO_CANDIDATES,0,1,,2026-08-31T21:42:39.027842+00:00
20010515000047,NO_CANDIDATES,0,1,,2026-08-31T21:42:39.361283+00:00
20010515000604,NO_CANDIDATES,0,1,,2026-08-31T21:42:39.448494+00:00
20010515000247,NO_CANDIDATES,0,1,,2026-08-31T21:42:39.666056+00:00
20010515000654,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.047094+00:00
20010515000528,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.142511+00:00
20010515000701,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.387354+00:00
20010514000709,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.819008+00:00
20010515000106,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.876941+00:00
20010515000019,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.879217+00:00
20010515000884,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.882391+00:00
20010515000573,NO_CANDIDATES,0,1,,2026-08-31T21:42:40.897563+00:00
20010515000438,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.136372+00:00
20010515000477,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.157878+00:00
20010514000705,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.539208+00:00
20010515000583,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.591941+00:00
20010515000722,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.675940+00:00
20010515000671,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.843208+00:00
20010515000432,NO_CANDIDATES,0,1,,2026-08-31T21:42:41.846985+00:00
20010515000151,NO_CANDIDATES,0,1,,2026-08-31T21:42:42.019359+00:00
20010515000471,NO_CANDIDATES,0,1,,2026-08-31T21:42:42.094597+00:00
20010515000860,NO_CANDIDATES,0,1,,2026-08-31T21:42:42.337666+00:00
20010515000533,NO_CANDIDATES,0,1,,2026-08-31T21:42:42.417540+00:00
20010514000648,NO_CANDIDATES,0,1,,2026-08-31T21:42:42.997772+00:00
20010515000497,NO_CANDIDATES,0,1,,2026-08-31T21:42:43.024925+00:00
20010515000330,NO_CANDIDATES,0,1,,2026-08-31T21:42:43.513390+00:00
20010515000916,NO_CANDIDATES,0,1,,2026-08-31T21:42:43.574472+00:00
20010517000004,NO_CANDIDATES,0,1,,2026-08-31T21:42:43.766581+00:00
20010521000102,NO_CANDIDATES,0,1,,2026-08-31T21:42:43.793834+00:00
20010516000006,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.233438+00:00
20010525000043,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.302939+00:00
20010616000004,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.476538+00:00
20010621000111,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.547874+00:00
20010620000086,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.634575+00:00
20010620000091,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.889879+00:00
20010628000144,NO_CANDIDATES,0,1,,2026-08-31T21:42:44.972280+00:00
20010628000009,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.007477+00:00
20010522000126,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.290403+00:00
20010621000116,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.351274+00:00
20010628000177,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.579315+00:00
20010628000179,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.653581+00:00
20010628000119,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.657262+00:00
20010629000169,NO_CANDIDATES,0,1,,2026-08-31T21:42:45.673433+00:00
20010628000076,NO_CANDIDATES,0,1,,2026-08-31T21:42:46.180830+00:00
20010628000007,NO_CANDIDATES,0,1,,2026-08-31T21:42:46.596431+00:00
20010629000302,NO_CANDIDATES,0,1,,2026-08-31T21:42:46.746709+00:00
20010629000014,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.040870+00:00
20010629000131,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.423810+00:00
20010629000229,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.463677+00:00
20010629000021,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.711380+00:00
20010629000018,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.740310+00:00
20010629000032,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.945985+00:00
20010629000178,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.948739+00:00
20010629000075,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.951179+00:00
20010629000260,NO_CANDIDATES,0,1,,2026-08-31T21:42:47.968423+00:00
20010628000228,NO_CANDIDATES,0,1,,2026-08-31T21:42:48.269073+00:00
20010704000118,NO_CANDIDATES,0,1,,2026-08-31T21:42:48.298512+00:00
20010629000319,NO_CANDIDATES,0,1,,2026-08-31T21:42:48.607991+00:00
20010702000104,NO_CANDIDATES,0,1,,2026-08-31T21:42:49.011989+00:00
20010714000075,NO_CANDIDATES,0,1,,2026-08-31T21:42:49.080011+00:00
20010702000139,NO_CANDIDATES,0,1,,2026-08-31T21:42:49.695981+00:00
20010213000204,NO_CANDIDATES,0,1,,2026-09-01T18:45:40.184528+00:00
20010127000057,NO_CANDIDATES,0,1,,2026-09-01T18:45:40.385464+00:00
20010104000076,NO_CANDIDATES,0,1,,2026-09-01T18:45:40.697701+00:00
20010112000070,NO_CANDIDATES,0,1,,2026-09-01T18:45:40.890971+00:00
20010213000168,NO_CANDIDATES,0,1,,2026-09-01T18:45:41.136087+00:00
20010212000102,NO_CANDIDATES,0,1,,2026-09-01T18:45:41.304202+00:00
20010213000136,NO_CANDIDATES,0,1,,2026-09-01T18:45:42.526561+00:00
20010213000147,NO_CANDIDATES,0,1,,2026-09-01T18:45:42.555606+00:00
20010213000144,NO_CANDIDATES,0,1,,2026-09-01T18:45:43.276947+00:00
20010213000052,NO_CANDIDATES,0,1,,2026-09-01T18:45:43.397797+00:00
20010213000055,NO_CANDIDATES,0,1,,2026-09-01T18:45:43.714431+00:00
20010213000014,NO_CANDIDATES,0,1,,2026-09-01T18:45:44.554524+00:00
20010213000175,NO_CANDIDATES,0,1,,2026-09-01T18:45:44.664697+00:00
20010214000052,NO_CANDIDATES,0,1,,2026-09-01T18:45:44.669184+00:00
20010213000037,NO_CANDIDATES,0,1,,2026-09-01T18:45:46.227376+00:00
20010213000226,NO_CANDIDATES,0,1,,2026-09-01T18:45:46.265365+00:00
20010214000209,NO_CANDIDATES,0,1,,2026-09-01T18:45:46.486065+00:00
20010213000009,NO_CANDIDATES,0,1,,2026-09-01T18:45:47.438562+00:00
20010214000008,NO_CANDIDATES,0,1,,2026-09-01T18:45:47.505038+00:00
20010214000281,NO_CANDIDATES,0,1,,2026-09-01T18:45:47.809141+00:00
20010213000227,NO_CANDIDATES,0,1,,2026-09-01T18:45:48.036237+00:00
20010214000062,NO_CANDIDATES,0,1,,2026-09-01T18:45:48.104674+00:00
20010214000200,NO_CANDIDATES,0,1,,2026-09-01T18:45:48.757940+00:00
20010214000143,NO_CANDIDATES,0,1,,2026-09-01T18:45:48.991497+00:00
20010214000034,NO_CANDIDATES,0,1,,2026-09-01T18:45:48.993439+00:00
20010214000009,NO_CANDIDATES,0,1,,2026-09-01T18:45:49.273061+00:00
20010214000136,NO_CANDIDATES,0,1,,2026-09-01T18:45:50.372578+00:00
20010214000102,NO_CANDIDATES,0,1,,2026-09-01T18:45:50.925951+00:00
20010214000059,NO_CANDIDATES,0,1,,2026-09-01T18:45:51.639809+00:00
20010214000048,NO_CANDIDATES,0,1,,2026-09-01T18:45:51.722778+00:00
20010214000119,NO_CANDIDATES,0,1,,2026-09-01T18:45:52.839632+00:00
20010214000126,NO_CANDIDATES,0,1,,2026-09-01T18:45:52.845643+00:00
20010214000010,NO_CANDIDATES,0,1,,2026-09-01T18:45:53.714829+00:00
20010214000198,NO_CANDIDATES,0,1,,2026-09-01T18:45:55.259198+00:00
20010214000027,NO_CANDIDATES,0,1,,2026-09-01T18:45:55.284949+00:00
20010214000166,NO_CANDIDATES,0,1,,2026-09-01T18:45:56.025827+00:00
20010214000261,NO_CANDIDATES,0,1,,2026-09-01T18:45:56.289113+00:00
20010214000122,NO_CANDIDATES,0,1,,2026-09-01T18:45:56.902370+00:00
20010214000226,NO_CANDIDATES,0,1,,2026-09-01T18:45:57.490698+00:00
20010214000227,NO_CANDIDATES,0,1,,2026-09-01T18:45:57.689229+00:00
20010214000015,NO_CANDIDATES,0,1,,2026-09-01T18:45:58.441623+00:00
20010214000042,NO_CANDIDATES,0,1,,2026-09-01T18:45:58.443678+00:00
20010214000282,NO_CANDIDATES,0,1,,2026-09-01T18:45:58.750599+00:00
20010214000036,NO_CANDIDATES,0,1,,2026-09-01T18:45:59.085190+00:00
20010214000184,NO_CANDIDATES,0,1,,2026-09-01T18:45:59.456558+00:00
20010214000268,NO_CANDIDATES,0,1,,2026-09-01T18:46:00.242048+00:00
20010214000148,NO_CANDIDATES,0,1,,2026-09-01T18:46:00.263933+00:00
20010214000304,NO_CANDIDATES,0,1,,2026-09-01T18:46:00.420566+00:00
20010214000246,NO_CANDIDATES,0,1,,2026-09-01T18:46:00.544399+00:00
20010214000160,NO_CANDIDATES,0,1,,2026-09-01T18:46:00.999081+00:00
20010214000133,NO_CANDIDATES,0,1,,2026-09-01T18:46:01.312463+00:00
20010214000296,NO_CANDIDATES,0,1,,2026-09-01T18:46:01.724279+00:00
20010214000293,NO_CANDIDATES,0,1,,2026-09-01T18:46:02.385928+00:00
20010214000041,NO_CANDIDATES,0,1,,2026-09-01T18:46:02.719866+00:00
20010215000002,NO_CANDIDATES,0,1,,2026-09-01T18:46:02.808572+00:00
20010214000289,NO_CANDIDATES,0,1,,2026-09-01T18:46:03.390258+00:00
20010214000058,NO_CANDIDATES,0,1,,2026-09-01T18:46:03.950039+00:00
20010214000241,NO_CANDIDATES,0,1,,2026-09-01T18:46:04.206614+00:00
20010226000217,NO_CANDIDATES,0,1,,2026-09-01T18:46:04.568093+00:00
20010214000014,NO_CANDIDATES,0,1,,2026-09-01T18:46:05.090387+00:00
20010214000308,NO_CANDIDATES,0,1,,2026-09-01T18:46:05.208400+00:00
20010227000364,NO_CANDIDATES,0,1,,2026-09-01T18:46:05.317124+00:00
20010228000221,NO_CANDIDATES,0,1,,2026-09-01T18:46:05.414574+00:00
20010306000481,NO_CANDIDATES,0,1,,2026-09-01T18:46:05.627563+00:00
20010328000121,NO_CANDIDATES,0,1,,2026-09-01T18:46:06.656145+00:00
20010322000011,NO_CANDIDATES,0,1,,2026-09-01T18:46:06.752348+00:00
20010328000359,NO_CANDIDATES,0,1,,2026-09-01T18:46:06.790326+00:00
20010328000509,NO_CANDIDATES,0,1,,2026-09-01T18:46:07.758946+00:00
20010316000012,NO_CANDIDATES,0,1,,2026-09-01T18:46:08.427067+00:00
20010328000140,NO_CANDIDATES,0,1,,2026-09-01T18:46:08.541996+00:00
20010328000074,NO_CANDIDATES,0,1,,2026-09-01T18:46:08.907118+00:00
20010328000474,NO_CANDIDATES,0,1,,2026-09-01T18:46:09.247991+00:00
20010329000122,NO_CANDIDATES,0,1,,2026-09-01T18:46:09.453228+00:00
20010329000110,NO_CANDIDATES,0,1,,2026-09-01T18:46:09.686256+00:00
20010329000271,NO_CANDIDATES,0,1,,2026-09-01T18:46:09.967900+00:00
20010321000032,NO_CANDIDATES,0,1,,2026-09-01T18:46:10.276109+00:00
20010329000015,NO_CANDIDATES,0,1,,2026-09-01T18:46:10.543548+00:00
20010329000339,NO_CANDIDATES,0,1,,2026-09-01T18:46:10.992999+00:00
20010329000469,NO_CANDIDATES,0,1,,2026-09-01T18:46:11.115194+00:00
20010329000628,NO_CANDIDATES,0,1,,2026-09-01T18:46:11.197148+00:00
20010329000143,NO_CANDIDATES,0,1,,2026-09-01T18:46:12.056405+00:00
20010329000366,NO_CANDIDATES,0,1,,2026-09-01T18:46:12.287026+00:00
20010329000618,NO_CANDIDATES,0,1,,2026-09-01T18:46:12.781622+00:00
20010329000088,NO_CANDIDATES,0,1,,2026-09-01T18:46:13.109655+00:00
20010329000639,NO_CANDIDATES,0,1,,2026-09-01T18:46:13.142020+00:00
20010329000613,NO_CANDIDATES,0,1,,2026-09-01T18:46:13.261935+00:00
20010329000393,NO_CANDIDATES,0,1,,2026-09-01T18:46:15.037065+00:00
20010329000001,NO_CANDIDATES,0,1,,2026-09-01T18:46:15.087655+00:00
20010329000164,NO_CANDIDATES,0,1,,2026-09-01T18:46:15.148165+00:00
20010329000633,NO_CANDIDATES,0,1,,2026-09-01T18:46:15.471689+00:00
20010329000581,NO_CANDIDATES,0,1,,2026-09-01T18:46:16.686438+00:00
20010329000524,NO_CANDIDATES,0,1,,2026-09-01T18:46:17.067312+00:00
20010329000623,NO_CANDIDATES,0,1,,2026-09-01T18:46:17.181932+00:00
20010329000479,NO_CANDIDATES,0,1,,2026-09-01T18:46:17.215897+00:00
20010329000004,NO_CANDIDATES,0,1,,2026-09-01T18:46:17.831340+00:00
20010329000003,NO_CANDIDATES,0,1,,2026-09-01T18:46:18.379612+00:00
20010329000058,NO_CANDIDATES,0,1,,2026-09-01T18:46:18.725576+00:00
20010330000402,NO_CANDIDATES,0,1,,2026-09-01T18:46:19.320478+00:00
20010329000774,NO_CANDIDATES,0,1,,2026-09-01T18:46:19.448184+00:00
20010330000454,NO_CANDIDATES,0,1,,2026-09-01T18:46:19.592265+00:00
20010329000007,NO_CANDIDATES,0,1,,2026-09-01T18:46:20.064474+00:00
20010330000566,NO_CANDIDATES,0,1,,2026-09-01T18:46:20.636801+00:00
20010330001038,NO_CANDIDATES,0,1,,2026-09-01T18:46:20.717936+00:00
20010330001154,NO_CANDIDATES,0,1,,2026-09-01T18:46:21.219543+00:00
20010330000044,NO_CANDIDATES,0,1,,2026-09-01T18:46:21.323845+00:00
20010328000629,NO_CANDIDATES,0,1,,2026-09-01T18:46:21.699134+00:00
20010330000299,NO_CANDIDATES,0,1,,2026-09-01T18:46:21.750468+00:00
20010330001108,NO_CANDIDATES,0,1,,2026-09-01T18:46:22.661430+00:00
20010330000417,NO_CANDIDATES,0,1,,2026-09-01T18:46:22.889057+00:00
20010330000837,NO_CANDIDATES,0,1,,2026-09-01T18:46:23.034604+00:00
20010330000786,NO_CANDIDATES,0,1,,2026-09-01T18:46:23.504816+00:00
20010330000931,NO_CANDIDATES,0,1,,2026-09-01T18:46:23.588316+00:00
20010330000237,NO_CANDIDATES,0,1,,2026-09-01T18:46:23.674249+00:00
20010330001120,NO_CANDIDATES,0,1,,2026-09-01T18:46:23.692854+00:00
20010330000465,NO_CANDIDATES,0,1,,2026-09-01T18:46:25.023781+00:00
20010330001105,NO_CANDIDATES,0,1,,2026-09-01T18:46:25.375405+00:00
20010330000148,NO_CANDIDATES,0,1,,2026-09-01T18:46:25.656443+00:00
20010329000777,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.059788+00:00
20010330000317,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.390302+00:00
20010330000347,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.395778+00:00
20010330000421,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.430087+00:00
20010330000397,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.668898+00:00
20010330001033,NO_CANDIDATES,0,1,,2026-09-01T18:46:26.701841+00:00
20010330000075,NO_CANDIDATES,0,1,,2026-09-01T18:46:27.885239+00:00
20010330000581,NO_CANDIDATES,0,1,,2026-09-01T18:46:28.077092+00:00
20010330000504,NO_CANDIDATES,0,1,,2026-09-01T18:46:28.209432+00:00
20010330000034,NO_CANDIDATES,0,1,,2026-09-01T18:46:28.989510+00:00
20010330000876,NO_CANDIDATES,0,1,,2026-09-01T18:46:29.157412+00:00
20010330000927,NO_CANDIDATES,0,1,,2026-09-01T18:46:29.284419+00:00
20010330001083,NO_CANDIDATES,0,1,,2026-09-01T18:46:29.330588+00:00
20010330001050,NO_CANDIDATES,0,1,,2026-09-01T18:46:29.966208+00:00
20010330000192,NO_CANDIDATES,0,1,,2026-09-01T18:46:30.810269+00:00
20010330000348,NO_CANDIDATES,0,1,,2026-09-01T18:46:30.941419+00:00
20010330000410,NO_CANDIDATES,0,1,,2026-09-01T18:46:31.015926+00:00
20010330000346,NO_CANDIDATES,0,1,,2026-09-01T18:46:31.347189+00:00
20010330000869,NO_CANDIDATES,0,1,,2026-09-01T18:46:31.954117+00:00
20010330000495,NO_CANDIDATES,0,1,,2026-09-01T18:46:33.096544+00:00
20010330001122,NO_CANDIDATES,0,1,,2026-09-01T18:46:33.806857+00:00
20010330000093,NO_CANDIDATES,0,1,,2026-09-01T18:46:33.849845+00:00
20010330000198,NO_CANDIDATES,0,1,,2026-09-01T18:46:33.903314+00:00
20010330001024,NO_CANDIDATES,0,1,,2026-09-01T18:46:35.194337+00:00
20010330000695,NO_CANDIDATES,0,1,,2026-09-01T18:46:35.361110+00:00
20010330000529,NO_CANDIDATES,0,1,,2026-09-01T18:46:35.583322+00:00
20010330000056,NO_CANDIDATES,0,1,,2026-09-01T18:46:36.112091+00:00
20010330001137,NO_CANDIDATES,0,1,,2026-09-01T18:46:36.396106+00:00
20010330000031,NO_CANDIDATES,0,1,,2026-09-01T18:46:36.940902+00:00
20010330000018,NO_CANDIDATES,0,1,,2026-09-01T18:46:37.091619+00:00
20010330000648,NO_CANDIDATES,0,1,,2026-09-01T18:46:37.703815+00:00
20010330000320,NO_CANDIDATES,0,1,,2026-09-01T18:46:38.071601+00:00
20010330001152,NO_CANDIDATES,0,1,,2026-09-01T18:46:38.519403+00:00
20010329000691,NO_CANDIDATES,0,1,,2026-09-01T18:46:39.098937+00:00
20010330001134,NO_CANDIDATES,0,1,,2026-09-01T18:46:39.804015+00:00
20010330000381,NO_CANDIDATES,0,1,,2026-09-01T18:46:39.906408+00:00
20010330000146,NO_CANDIDATES,0,1,,2026-09-01T18:46:40.501364+00:00
20010330001048,NO_CANDIDATES,0,1,,2026-09-01T18:46:40.653689+00:00
20010330001136,NO_CANDIDATES,0,1,,2026-09-01T18:46:41.519512+00:00
20010330000690,NO_CANDIDATES,0,1,,2026-09-01T18:46:41.746266+00:00
20010330000937,NO_CANDIDATES,0,1,,2026-09-01T18:46:41.920350+00:00
20010330000330,NO_CANDIDATES,0,1,,2026-09-01T18:46:42.076761+00:00
20010330000427,NO_CANDIDATES,0,1,,2026-09-01T18:46:42.652099+00:00
20010330000582,NO_CANDIDATES,0,1,,2026-09-01T18:46:43.295079+00:00
20010330000063,NO_CANDIDATES,0,1,,2026-09-01T18:46:43.367676+00:00
20010330000652,NO_CANDIDATES,0,1,,2026-09-01T18:46:43.466660+00:00
20010330000681,NO_CANDIDATES,0,1,,2026-09-01T18:46:43.986919+00:00
20010330000207,NO_CANDIDATES,0,1,,2026-09-01T18:46:44.191413+00:00
20010330000226,NO_CANDIDATES,0,1,,2026-09-01T18:46:45.074006+00:00
20010329000740,NO_CANDIDATES,0,1,,2026-09-01T18:46:45.277359+00:00
20010330001176,NO_CANDIDATES,0,1,,2026-09-01T18:46:45.855196+00:00
20010330000430,NO_CANDIDATES,0,1,,2026-09-01T18:46:45.895008+00:00
20010330000273,NO_CANDIDATES,0,1,,2026-09-01T18:46:46.052334+00:00
