stock_code,corp_code,year,period,period_end,reprt_code,fs_div,status,rows_saved,error,updated_at_utc
000050,00101628,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.709185+00:00
000020,00119195,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.711720+00:00
000070,00126937,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.714098+00:00
000040,00112378,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.726348+00:00
000030,00254045,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.728874+00:00
000060,00117744,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:47.731227+00:00
000140,00148993,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.612471+00:00
000180,00133335,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.621921+00:00
000120,00113410,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.628426+00:00
000100,00145109,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.645851+00:00
000080,00150244,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.647828+00:00
000150,00117212,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:48.652015+00:00
000230,00146083,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.500772+00:00
000220,00144818,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.512085+00:00
000210,00109693,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.518345+00:00
000240,00160047,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.538060+00:00
000250,00128546,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.544647+00:00
000270,00106641,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:49.546854+00:00
000300,00126089,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.290622+00:00
000320,00113508,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.504416+00:00
000360,00129411,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.511919+00:00
000400,00113562,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.516555+00:00
000370,00135917,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.518390+00:00
000390,00129387,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:50.524818+00:00
000420,00120377,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.072844+00:00
000440,00149770,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.324945+00:00
000480,00148984,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.334508+00:00
000490,00109286,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.336918+00:00
000430,00111847,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.340468+00:00
000500,00104768,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:51.491452+00:00
000520,00128032,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.034819+00:00
000540,00103176,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.135287+00:00
000590,00149026,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.148874+00:00
000640,00116824,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.151094+00:00
000650,00151395,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.153033+00:00
000660,00164779,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.469289+00:00
000670,00141307,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:52.824133+00:00
000720,00164478,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.138129+00:00
000700,00163691,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.140277+00:00
000760,00145686,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.145333+00:00
000680,00104698,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.146854+00:00
000800,00101257,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.423585+00:00
000810,00139214,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:53.781337+00:00
000830,00126229,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.019250+00:00
000880,00160588,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.039297+00:00
000860,00100939,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.042454+00:00
000850,00166519,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.055594+00:00
000890,00123541,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.311181+00:00
000910,00144252,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:54.573804+00:00
001000,00135999,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.006119+00:00
000950,00147222,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.017230+00:00
000970,00159573,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.019921+00:00
000990,00160843,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.022745+00:00
001020,00134723,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.098753+00:00
001040,00148540,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.551339+00:00
001060,00149947,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.794894+00:00
001070,00112970,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.816595+00:00
001080,00120872,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.830140+00:00
001120,00120076,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.832934+00:00
001130,00113243,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:55.880222+00:00
001140,00104519,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.339735+00:00
001200,00131054,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.571058+00:00
001210,00106395,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.595362+00:00
001250,00138190,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.725484+00:00
001230,00114792,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.736420+00:00
001260,00107066,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:56.738526+00:00
001270,00123772,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.131511+00:00
001290,00112059,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.354939+00:00
001390,00101220,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.588049+00:00
001360,00126414,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.593560+00:00
001380,00152039,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.596070+00:00
001340,00122472,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.598714+00:00
001420,00154055,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:57.908522+00:00
001430,00106669,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.134463+00:00
001450,00164973,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.382878+00:00
001440,00113207,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.385942+00:00
001460,00122579,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.387417+00:00
001470,00125974,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.553409+00:00
001500,00137997,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.682133+00:00
001510,00131850,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:58.901047+00:00
001520,00117337,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.161735+00:00
001540,00139205,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.174260+00:00
001530,00118345,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.187215+00:00
001550,00148948,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.334512+00:00
001560,00148461,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.452418+00:00
001570,00106119,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:11:59.684771+00:00
001680,00121941,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.062148+00:00
001620,00114765,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.064380+00:00
001630,00149354,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.066751+00:00
001720,00136721,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.105597+00:00
001740,00131780,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.342536+00:00
001750,00162416,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.462404+00:00
001770,00137809,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.850417+00:00
001790,00113234,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.863648+00:00
001780,00117027,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.866177+00:00
001800,00117577,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:00.879049+00:00
001810,00121507,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.138337+00:00
001820,00129350,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.231500+00:00
001840,00145668,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.619496+00:00
001880,00128971,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.664959+00:00
001940,00159740,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.666858+00:00
002000,00159005,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.680975+00:00
002020,00152862,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:01.919485+00:00
002030,00138701,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.008445+00:00
002070,00107677,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.395759+00:00
002140,00102751,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.465439+00:00
002150,00114552,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.474425+00:00
002100,00101433,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.477248+00:00
002170,00127042,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.703138+00:00
002200,00158112,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:02.792338+00:00
002210,00116268,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.193927+00:00
002220,00163196,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.256523+00:00
002240,00103006,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.259160+00:00
002230,00155638,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.262079+00:00
002250,00105244,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.473883+00:00
002270,00120508,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.574321+00:00
002290,00127936,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:03.973394+00:00
002310,00138729,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.069784+00:00
002300,00159412,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.071876+00:00
002320,00163512,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.076304+00:00
002350,00173874,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.260368+00:00
002360,00136457,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.360135+00:00
002380,00105271,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.747802+00:00
002420,00133618,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.965531+00:00
002410,00122694,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.967941+00:00
002390,00161046,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:04.970369+00:00
002450,00127857,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.049141+00:00
002460,00174527,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.136278+00:00
002550,00120216,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.531609+00:00
002600,00149345,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.748789+00:00
002630,00141626,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.765064+00:00
002620,00148443,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.768085+00:00
002680,00140566,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.840020+00:00
002690,00118451,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:05.918331+00:00
002700,00173698,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.303654+00:00
002710,00117300,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.526057+00:00
002720,00104722,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.551696+00:00
002760,00123107,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.555066+00:00
002780,00150828,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.619410+00:00
002790,00154462,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:06.683802+00:00
002810,00127167,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.080577+00:00
002820,00132211,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.311163+00:00
002840,00121932,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.326611+00:00
002870,00137368,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.344681+00:00
002880,00149804,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.405721+00:00
002900,00117230,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.448973+00:00
002920,00174004,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:07.865803+00:00
002960,00158149,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.094781+00:00
002990,00106313,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.111841+00:00
003000,00123718,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.133735+00:00
003010,00165343,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.178813+00:00
003030,00124197,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.215559+00:00
003060,00101044,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.642403+00:00
003070,00152880,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.879339+00:00
003080,00132725,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.889742+00:00
003090,00111810,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.919555+00:00
003100,00131896,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.953475+00:00
003120,00146214,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:08.996391+00:00
003160,00118275,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.426883+00:00
003200,00146269,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.659360+00:00
003220,00111999,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.677945+00:00
003230,00126955,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.694750+00:00
003240,00153393,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.729757+00:00
003280,00167208,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:09.785059+00:00
003300,00162993,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.194317+00:00
003310,00112457,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.436718+00:00
003350,00160621,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.457253+00:00
003380,00148364,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.476192+00:00
003410,00138224,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.495487+00:00
003450,00164876,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.569396+00:00
003460,00145190,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:10.969394+00:00
003470,00117601,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.243907+00:00
003490,00113526,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.247451+00:00
003480,00163673,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.267300+00:00
003520,00141149,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.270307+00:00
003530,00148610,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.353212+00:00
003540,00110893,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:11.752945+00:00
003550,00120021,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.036140+00:00
003560,00154426,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.038584+00:00
003580,00169048,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.060846+00:00
003570,00134477,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.064244+00:00
003600,00144155,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.138180+00:00
003610,00122348,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.534783+00:00
003620,00138242,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.818979+00:00
003640,00140380,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.829999+00:00
003650,00122056,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.851967+00:00
003670,00155276,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.854271+00:00
003680,00161860,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:12.906366+00:00
003690,00113191,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.322561+00:00
003720,00127255,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.605942+00:00
003780,00150439,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.633383+00:00
003800,00140052,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.646556+00:00
003830,00113544,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.651112+00:00
003850,00123143,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:13.688430+00:00
003920,00107598,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.103447+00:00
003940,00132105,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.388201+00:00
003960,00109718,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.428715+00:00
004000,00157681,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.445420+00:00
004020,00145880,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.461572+00:00
004060,00133511,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.472222+00:00
004080,00173795,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:14.885986+00:00
004090,00157991,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.182255+00:00
004100,00153755,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.197618+00:00
004130,00109170,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.221121+00:00
004140,00115287,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.247931+00:00
004150,00171636,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.252113+00:00
004170,00136378,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.669059+00:00
004200,00102681,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.963172+00:00
004250,00108038,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.981447+00:00
004270,00172185,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:15.996693+00:00
004320,00144766,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.039044+00:00
004310,00164706,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.041368+00:00
004360,00133812,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.455479+00:00
004370,00108241,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.763259+00:00
004380,00127802,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.777920+00:00
004410,00130879,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.790014+00:00
004430,00134963,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.830067+00:00
004450,00129235,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:16.834544+00:00
004490,00133858,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.229452+00:00
004540,00113492,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.549906+00:00
004590,00156442,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.562883+00:00
004560,00125743,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.565303+00:00
004690,00128555,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.622758+00:00
004650,00123523,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:17.624891+00:00
004700,00148939,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.047425+00:00
004740,00123152,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.345352+00:00
004710,00157399,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.350623+00:00
004720,00135050,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.357745+00:00
004770,00138057,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.406823+00:00
004780,00109587,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.410976+00:00
004800,00117188,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:18.824356+00:00
004830,00114093,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.141119+00:00
004840,00118266,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.149370+00:00
004870,00109514,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.155574+00:00
004890,00172936,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.192698+00:00
004910,00148920,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.203131+00:00
004920,00127158,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.618113+00:00
004960,00162063,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.930937+00:00
004970,00135962,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.941724+00:00
004980,00132804,2015,Q1,2015-03-31,11013,CFS,NO_DATA,0,,2026-08-31T21:12:19.944256+00:00
