Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
1999-03-02,61.93,1.0,1.65,0.0274,60.43,63.26,60.43,94981670.0,957806000000.0,
1999-03-03,62.21,1.0,0.28,0.0045,62.07,62.98,61.39,84721810.0,864633000000.0,
1999-03-04,61.51,2.0,-0.7,-0.0113,62.22,62.26,61.05,64780740.0,677023000000.0,
1999-03-05,62.14,1.0,0.63,0.0102,61.48,62.58,60.68,82681910.0,828570000000.0,
1999-03-08,66.17,1.0,4.03,0.0649,62.43,66.44,62.43,137764830.0,1354030000000.0,
1999-03-09,66.46,1.0,0.29,0.0044,66.2,67.29,65.5,137480950.0,1366450000000.0,
1999-03-10,66.07,2.0,-0.39,-0.0059,66.45,66.45,64.97,103463840.0,1001664000000.0,
1999-03-11,67.23,1.0,1.16,0.0176,66.07,68.23,65.9,157776040.0,1601300000000.0,
1999-03-12,68.13,1.0,0.9,0.0134,67.42,68.48,67.35,134103310.0,1275717000000.0,
1999-03-15,68.16,1.0,0.03,0.0004,68.22,69.77,67.94,121326940.0,1278300000000.0,
1999-03-16,69.5,1.0,1.34,0.0197,68.15,69.55,67.57,121089900.0,1174792000000.0,
1999-03-17,69.5,3.0,0.0,0.0,69.67,70.91,69.26,163699120.0,1767519000000.0,
1999-03-18,67.05,2.0,-2.45,-0.0353,69.38,70.26,67.01,112754370.0,1239964000000.0,
1999-03-19,70.25,1.0,3.2,0.0476999999999999,67.09,70.52,67.09,112787340.0,1329246000000.0,
1999-03-22,70.74,1.0,0.49,0.0069999999999999,70.28,72.3,69.53,126944080.0,1534554000000.0,
1999-03-23,71.48,1.0,0.74,0.0105,70.79,71.48,70.11,97972960.0,1106481000000.0,
1999-03-24,71.01,2.0,-0.47,-0.0066,71.45,71.45,70.03,115409860.0,1242714000000.0,
1999-03-25,70.92,2.0,-0.09,-0.0013,70.93,72.28,70.19,122301760.0,1384136000000.0,
1999-03-26,70.78,2.0,-0.14,-0.002,70.9,72.06,70.72,86397150.0,1029698000000.0,
1999-03-29,69.74,2.0,-1.04,-0.0147,70.34,70.4,69.14,91083350.0,1045062000000.0,
1999-03-30,71.8,1.0,2.06,0.0295,69.81,71.97,69.81,102366400.0,1291105000000.0,
1999-03-31,71.84,1.0,0.04,0.0006,71.82,72.32,71.33,102665920.0,1261390000000.0,
1999-04-01,74.1,1.0,2.26,0.0315,71.83,74.27,71.49,137013360.0,1746617000000.0,
1999-04-02,75.38,1.0,1.28,0.0173,74.28,76.19,74.28,177646670.0,2071559000000.0,
1999-04-06,77.82,1.0,2.44,0.0324,75.51,78.28,75.51,181929690.0,2110180000000.0,
1999-04-07,78.51,1.0,0.69,0.0089,77.89,80.62,77.89,217068100.0,2535006000000.0,
1999-04-08,79.44,1.0,0.93,0.0118,78.49,79.74,77.73,172552650.0,1934469000000.0,
1999-04-09,80.16,1.0,0.72,0.0091,79.6,80.79,79.03,230402130.0,2509717000000.0,
1999-04-12,80.21,1.0,0.05,0.0006,80.42,81.76,79.31,216724550.0,2389632000000.0,
1999-04-13,80.22,1.0,0.01,0.0001,80.19,81.56,79.44,196301180.0,2195707000000.0,
1999-04-14,79.88,2.0,-0.34,-0.0042,80.32,80.91,79.55,171670620.0,1979232000000.0,
1999-04-15,84.02,1.0,4.14,0.0518,79.91,84.03,79.91,238717630.0,3006373000000.0,
1999-04-16,84.55,1.0,0.53,0.0063,84.05,86.53,83.64,251552190.0,3634755000000.0,
1999-04-19,90.19,1.0,5.64,0.0667,84.84,90.19,84.84,220562910.0,3239325000000.0,
1999-04-20,90.45,1.0,0.26,0.0029,90.33,91.98,89.17,237124110.0,3175736000000.0,
1999-04-21,87.04,2.0,-3.41,-0.0377,90.52,90.7,87.04,232875500.0,3028005000000.0,
1999-04-22,86.87,2.0,-0.17,-0.002,87.09,87.97,84.5,186356060.0,2429701000000.0,
1999-04-23,88.07,1.0,1.2,0.0138,86.92,89.49,86.92,207457940.0,2943620000000.0,
1999-04-26,91.15,1.0,3.08,0.035,88.09,91.41,87.83,219530450.0,3245275000000.0,
1999-04-27,93.51,1.0,2.36,0.0259,91.32,93.71,90.92,251386930.0,3842370000000.0,
1999-04-28,92.59,2.0,-0.92,-0.0098,93.37,94.65,91.54,241008690.0,3469988000000.0,
1999-04-29,87.36,2.0,-5.23,-0.0565,92.38,92.38,87.36,195986970.0,2667196000000.0,
1999-04-30,87.15,2.0,-0.21,-0.0024,87.4,88.29,85.5,191290290.0,2900483000000.0,
1999-05-03,87.17,1.0,0.02,0.0002,87.24,88.58,86.14,157293930.0,2042206000000.0,
1999-05-04,88.69,1.0,1.52,0.0174,87.2,89.48,87.2,177183510.0,2543689000000.0,
1999-05-06,93.49,1.0,4.8,0.0541,88.93,93.5,88.93,222999200.0,3309273000000.0,
1999-05-07,93.54,1.0,0.05,0.0005,93.55,95.4,93.04,209424300.0,3283328000000.0,
1999-05-10,93.31,2.0,-0.23,-0.0025,93.5,94.04,91.96,180986100.0,2637267000000.0,
1999-05-11,89.32,2.0,-3.99,-0.0428,93.28,93.89,89.32,197676080.0,2915688000000.0,
1999-05-12,88.71,2.0,-0.61,-0.0068,89.41,90.08,87.25,166874620.0,2458688000000.0,
1999-05-13,85.11,2.0,-3.6,-0.0406,88.74,88.83,85.11,168668270.0,2382030000000.0,
1999-05-14,85.23,1.0,0.12,0.0014,85.19,87.08,84.15,144488930.0,1983120000000.0,
1999-05-17,83.33,2.0,-1.9,-0.0223,85.24,85.24,83.12,104146640.0,1447607000000.0,
1999-05-18,84.86,1.0,1.53,0.0184,83.27,84.86,82.98,99836990.0,1323318000000.0,
1999-05-19,85.27,1.0,0.41,0.0048,84.87,85.92,84.22,142870040.0,1890141000000.0,
1999-05-20,82.48,2.0,-2.79,-0.0327,85.33,85.33,82.01,121302110.0,1733374000000.0,
1999-05-21,82.67,1.0,0.19,0.0023,82.56,83.31,81.38,105907320.0,1500246000000.0,
1999-05-24,81.03,2.0,-1.64,-0.0197999999999999,82.08,82.37,80.6,80296410.0,1130763000000.0,
1999-05-25,81.17,1.0,0.14,0.0017,80.87,81.88,80.28,88684920.0,1251314000000.0,
1999-05-26,83.54,1.0,2.37,0.0292,81.24,83.56,80.34,123412090.0,1623288000000.0,
1999-05-27,84.5,1.0,0.96,0.0115,83.68,86.38,83.68,153497220.0,2234209000000.0,
1999-05-28,85.13,1.0,0.63,0.0075,84.79,85.51,83.96,129038390.0,1611486000000.0,
1999-05-31,85.68,1.0,0.55,0.0065,85.14,87.2,85.14,111606540.0,1604846000000.0,
1999-06-01,88.27,1.0,2.59,0.0302,85.64,89.29,84.78,99007030.0,1644763000000.0,
1999-06-02,90.86,1.0,2.59,0.0293,88.4,92.11,88.4,149223670.0,2472286000000.0,
1999-06-03,91.48,1.0,0.62,0.0068,91.13,92.67,89.07,148286000.0,2272050000000.0,
1999-06-04,94.09,1.0,2.61,0.0285,91.64,94.68,91.49,133969270.0,2366483000000.0,
1999-06-07,99.96,1.0,5.87,0.0624,95.14,99.96,95.14,184466900.0,3246448000000.0,
1999-06-08,101.18,1.0,1.22,0.0121999999999999,100.08,101.43,98.32,211270660.0,3578118000000.0,
1999-06-09,94.54,2.0,-6.64,-0.0655999999999999,101.09,101.09,94.54,157339930.0,2764160000000.0,
1999-06-10,101.61,1.0,7.07,0.0748,94.72,101.61,93.25,158285510.0,2935169000000.0,
1999-06-11,100.39,2.0,-1.22,-0.012,101.53,102.98,98.29,171929380.0,2938835000000.0,
1999-06-14,96.89,2.0,-3.5,-0.0349,100.05,100.05,95.41,121326830.0,1961379000000.0,
1999-06-15,95.06,2.0,-1.83,-0.0189,96.23,97.18,93.06,126648740.0,2023399000000.0,
1999-06-16,98.37,1.0,3.31,0.0348,95.19,98.91,95.19,103315340.0,1795355000000.0,
1999-06-17,98.73,1.0,0.36,0.0037,98.71,102.69,98.71,135785050.0,2852031000000.0,
1999-06-18,99.59,1.0,0.86,0.0087,98.9,101.24,98.21,110068070.0,1873917000000.0,
1999-06-21,104.02,1.0,4.43,0.0445,100.08,104.11,100.08,141976200.0,2726698000000.0,
1999-06-22,104.85,1.0,0.83,0.008,103.86,105.53,103.06,189003060.0,3081324000000.0,
1999-06-23,106.27,1.0,1.42,0.0135,104.98,107.48,104.16,179807350.0,3091414000000.0,
1999-06-24,104.66,2.0,-1.61,-0.0152,106.4,108.05,104.66,174659980.0,2785515000000.0,
1999-06-25,105.15,1.0,0.49,0.0046999999999999,104.51,105.15,102.62,154383720.0,2180623000000.0,
1999-06-28,108.15,1.0,3.0,0.0285,105.21,108.64,105.21,139598680.0,2562851000000.0,
1999-06-29,107.17,2.0,-0.98,-0.0091,107.98,108.49,106.5,137291670.0,2291468000000.0,
1999-06-30,105.47,2.0,-1.7,-0.0159,107.46,108.82,104.11,174719730.0,3145619000000.0,
1999-07-01,110.24,1.0,4.77,0.0452,105.72,110.72,105.72,185145160.0,3630658000000.0,
1999-07-02,111.54,1.0,1.3,0.0118,110.49,111.96,109.81,195205530.0,3762142000000.0,
1999-07-05,114.78,1.0,3.24,0.0289999999999999,112.11,114.79,112.11,217099680.0,3773911000000.0,
1999-07-06,118.48,1.0,3.7,0.0322,114.77,118.48,113.49,207812260.0,3807804000000.0,
1999-07-07,120.47,1.0,1.99,0.0168,118.55,120.54,117.22,263514100.0,4637946000000.0,
1999-07-08,118.88,2.0,-1.59,-0.0132,120.66,122.57,118.88,278124740.0,4492173000000.0,
1999-07-09,122.48,1.0,3.6,0.0302999999999999,118.91,122.48,117.52,266989810.0,4674163000000.0,
1999-07-12,119.29,2.0,-3.19,-0.026,122.64,125.38,118.88,277755770.0,4679996000000.0,
1999-07-13,117.36,2.0,-1.93,-0.0162,118.72,120.88,115.88,211060470.0,3413808000000.0,
1999-07-14,113.28,2.0,-4.08,-0.0348,117.36,118.54,113.28,200230110.0,3433717000000.0,
1999-07-15,117.21,1.0,3.93,0.0347,113.23,117.21,113.23,181277880.0,3146999000000.0,
1999-07-16,121.83,1.0,4.62,0.0394,117.71,122.0,117.41,221186300.0,4003973000000.0,
1999-07-19,121.98,1.0,0.15,0.0012,123.44,124.77,119.09,243452680.0,4207474000000.0,
1999-07-20,118.39,2.0,-3.59,-0.0294,121.24,122.15,118.39,257819000.0,3847454000000.0,
1999-07-21,114.43,2.0,-3.96,-0.0334,117.25,117.72,112.37,253282730.0,4019183000000.0,
1999-07-22,115.75,1.0,1.32,0.0115,113.46,115.98,110.69,267996560.0,4191542000000.0,
1999-07-23,107.07,2.0,-8.68,-0.075,115.24,115.53,106.63,255164870.0,4118318000000.0,
1999-07-26,103.9,2.0,-3.17,-0.0296,105.65,107.53,102.23,220360810.0,3349405000000.0,
1999-07-27,110.63,1.0,6.73,0.0648,104.66,110.97,104.15,260002060.0,3558075000000.0,
1999-07-28,112.57,1.0,1.94,0.0175,110.05,116.25,109.5,255289660.0,4315724000000.0,
1999-07-29,119.6,1.0,7.03,0.0625,114.42,119.63,113.87,248515330.0,4162101000000.0,
1999-07-30,116.14,2.0,-3.46,-0.0289,119.42,121.26,114.59,264591070.0,5100208000000.0,
1999-08-02,114.54,2.0,-1.6,-0.0138,115.65,117.55,111.97,224789490.0,4079574000000.0,
1999-08-03,115.77,1.0,1.23,0.0107,114.71,116.72,113.6,207852150.0,3469357000000.0,
1999-08-04,116.02,1.0,0.25,0.0022,116.14,118.41,115.71,243569180.0,3534168000000.0,
1999-08-05,112.0,2.0,-4.02,-0.0346,115.23,116.34,111.24,179572150.0,2780539000000.0,
1999-08-06,111.77,2.0,-0.23,-0.0021,112.67,114.68,110.0,140790390.0,2126762000000.0,
1999-08-09,113.03,1.0,1.26,0.0113,111.87,114.89,110.81,174113140.0,3009568000000.0,
1999-08-10,115.86,1.0,2.83,0.025,113.18,115.89,112.78,176888670.0,3327146000000.0,
1999-08-11,112.75,2.0,-3.11,-0.0268,115.66,116.52,112.43,175438100.0,3233403000000.0,
1999-08-12,113.16,1.0,0.41,0.0036,113.08,114.44,112.05,138772730.0,2316055000000.0,
1999-08-13,109.19,2.0,-3.97,-0.0351,112.27,113.06,108.09,149327810.0,2538277000000.0,
1999-08-16,107.99,2.0,-1.2,-0.011,107.58,110.17,106.39,127632770.0,2209193000000.0,
1999-08-17,104.23,2.0,-3.76,-0.0348,108.52,110.42,104.14,151072800.0,2666720000000.0,
1999-08-18,103.96,2.0,-0.27,-0.0026,102.94,105.22,100.84,191305260.0,2767217000000.0,
1999-08-19,103.74,2.0,-0.22,-0.0021,104.66,105.62,103.63,168256940.0,2230785000000.0,
1999-08-20,104.65,1.0,0.91,0.0088,104.05,104.82,102.31,144920960.0,2023489000000.0,
1999-08-23,109.53,1.0,4.88,0.0466,105.99,109.74,105.03,192243630.0,2909446000000.0,
1999-08-24,111.33,1.0,1.8,0.0163999999999999,110.78,112.23,109.46,215592700.0,3261197000000.0,
1999-08-25,115.37,1.0,4.04,0.0363,111.34,116.62,111.34,240692720.0,3959167000000.0,
1999-08-26,115.19,2.0,-0.18,-0.0016,115.95,117.54,114.52,237418180.0,3731915000000.0,
1999-08-27,115.69,1.0,0.5,0.0043,114.74,117.05,113.57,204062200.0,3523773000000.0,
1999-08-30,113.36,2.0,-2.33,-0.0200999999999999,115.77,116.95,113.34,192539080.0,2858414000000.0,
1999-08-31,112.79,2.0,-0.57,-0.005,112.37,113.06,110.68,162857550.0,2507566000000.0,
1999-09-01,108.77,2.0,-4.02,-0.0356,113.68,114.09,108.77,189181000.0,3163670000000.0,
1999-09-02,108.35,2.0,-0.42,-0.0039,106.54,109.9,105.57,174626780.0,2833022000000.0,
1999-09-03,110.06,1.0,1.71,0.0158,108.82,111.28,106.9,166542570.0,2906389000000.0,
1999-09-06,114.15,1.0,4.09,0.0372,111.05,114.37,110.73,195294850.0,2776709000000.0,
1999-09-07,114.27,1.0,0.12,0.0011,114.7,116.21,114.27,176951160.0,2799436000000.0,
1999-09-08,113.59,2.0,-0.68,-0.006,114.05,115.45,112.99,182265090.0,2757089000000.0,
1999-09-09,115.39,1.0,1.8,0.0158,113.77,115.39,113.63,140589700.0,2618938000000.0,
1999-09-10,116.67,1.0,1.28,0.0111,115.37,118.36,115.37,183554700.0,3360878000000.0,
1999-09-13,119.38,1.0,2.71,0.0232,117.94,119.66,117.0,184895220.0,3475728000000.0,
1999-09-14,117.6,2.0,-1.78,-0.0149,119.44,119.52,117.07,165155590.0,2760014000000.0,
1999-09-15,115.48,2.0,-2.12,-0.018,117.44,117.85,114.9,136536690.0,2222451000000.0,
1999-09-16,110.71,2.0,-4.77,-0.0412999999999999,114.87,115.01,110.7,141132990.0,2377003000000.0,
1999-09-17,112.0,1.0,1.29,0.0116999999999999,109.01,112.82,107.81,132200430.0,2241287000000.0,
1999-09-20,113.16,1.0,1.16,0.0104,113.02,113.9,111.76,141186200.0,1944234000000.0,
1999-09-21,116.33,1.0,3.17,0.0279999999999999,114.64,117.2,114.1,171846550.0,3182895000000.0,
1999-09-22,114.31,2.0,-2.02,-0.0174,116.23,116.85,114.14,188538300.0,3662138000000.0,
1999-09-27,109.49,2.0,-4.82,-0.0421999999999999,114.42,114.42,109.49,128511000.0,2232281000000.0,
1999-09-28,109.05,2.0,-0.44,-0.004,110.03,111.58,108.23,124417240.0,2141213000000.0,
1999-09-29,104.9,2.0,-4.15,-0.0381,108.44,108.79,104.9,149059790.0,2263486000000.0,
1999-09-30,100.71,2.0,-4.19,-0.0399,103.74,106.26,100.71,145420380.0,2602583000000.0,
1999-10-01,101.81,1.0,1.1,0.0109,101.17,102.34,96.84,172485830.0,2380761000000.0,
1999-10-04,98.96,2.0,-2.85,-0.0279999999999999,101.94,103.42,98.96,149043170.0,1815536000000.0,
1999-10-05,95.97,2.0,-2.99,-0.0302,99.97,101.73,95.45,199901650.0,2473413000000.0,
1999-10-06,101.46,1.0,5.49,0.0572,96.99,101.83,96.03,189577610.0,2642324000000.0,
1999-10-07,102.94,1.0,1.48,0.0146,101.54,103.19,100.46,231635070.0,2994262000000.0,
1999-10-08,101.15,2.0,-1.79,-0.0174,102.25,102.88,100.5,194169270.0,2403637000000.0,
1999-10-11,100.27,2.0,-0.88,-0.0087,101.62,102.48,99.82,132207930.0,1708776000000.0,
1999-10-12,102.78,1.0,2.51,0.025,99.95,102.78,99.74,173655520.0,2089263000000.0,
1999-10-13,102.82,1.0,0.04,0.0004,101.84,102.97,100.75,150274770.0,1942533000000.0,
1999-10-14,104.11,1.0,1.29,0.0125,102.34,105.15,101.05,191774950.0,2830134000000.0,
1999-10-15,103.7,2.0,-0.41,-0.0039,104.72,105.55,102.69,188419730.0,2845956000000.0,
1999-10-18,99.32,2.0,-4.38,-0.0421999999999999,101.03,102.87,99.01,154523140.0,1875610000000.0,
1999-10-19,97.39,2.0,-1.93,-0.0194,100.42,100.93,96.64,136758130.0,1937298000000.0,
1999-10-20,99.47,1.0,2.08,0.0214,98.44,99.93,97.58,173851000.0,2213535000000.0,
1999-10-21,97.88,2.0,-1.59,-0.016,100.38,101.72,97.22,184009200.0,2532285000000.0,
1999-10-22,98.05,1.0,0.17,0.0017,97.39,98.85,97.13,118315440.0,1507543000000.0,
1999-10-25,95.69,2.0,-2.36,-0.0241,98.02,98.43,94.53,168952590.0,1805634000000.0,
1999-10-26,95.5,2.0,-0.19,-0.002,94.09,96.4,93.31,134728030.0,1480289000000.0,
1999-10-27,95.05,2.0,-0.45,-0.0046999999999999,95.35,96.41,94.48,134728170.0,1269102000000.0,
1999-10-28,98.73,1.0,3.68,0.0387,94.66,99.03,94.66,149851640.0,2051114000000.0,
1999-10-29,100.19,1.0,1.46,0.0148,100.29,102.33,99.3,203994340.0,2761655000000.0,
1999-11-01,105.55,1.0,5.36,0.0535,103.99,105.55,103.15,226554570.0,2832609000000.0,
1999-11-02,107.43,1.0,1.88,0.0178,105.57,107.43,104.72,263953260.0,3525806000000.0,
1999-11-03,106.95,2.0,-0.48,-0.0045,107.88,108.9,106.64,254583850.0,3267378000000.0,
1999-11-04,109.97,1.0,3.02,0.0282,107.96,109.97,107.32,260606080.0,3324973000000.0,
1999-11-05,110.01,1.0,0.04,0.0004,110.68,112.05,109.51,255149000.0,3548594000000.0,
1999-11-08,109.33,2.0,-0.68,-0.0062,110.4,110.84,109.07,232542900.0,3156224000000.0,
1999-11-09,114.13,1.0,4.8,0.0438999999999999,109.29,114.13,109.06,215608150.0,3318157000000.0,
1999-11-10,113.54,2.0,-0.59,-0.0052,114.19,116.05,113.31,239425160.0,3851699000000.0,
1999-11-11,114.29,1.0,0.75,0.0066,114.08,117.24,113.45,273796600.0,4416809000000.0,
1999-11-12,117.4,1.0,3.11,0.0272,116.12,119.21,114.94,324813070.0,5175960000000.0,
1999-11-15,118.11,1.0,0.71,0.006,120.24,122.03,117.05,285347870.0,3976173000000.0,
1999-11-16,122.57,1.0,4.46,0.0378,117.9,122.57,116.91,273068420.0,4124693000000.0,
1999-11-17,117.68,2.0,-4.89,-0.0399,123.44,124.7,117.68,295642310.0,5042476000000.0,
1999-11-18,118.45,1.0,0.77,0.0065,117.17,119.66,115.24,220624500.0,3466302000000.0,
1999-11-19,121.44,1.0,2.99,0.0252,119.02,122.62,118.2,216994040.0,3611270000000.0,
1999-11-22,119.36,2.0,-2.08,-0.0171,121.75,122.19,118.41,179202220.0,2879098000000.0,
1999-11-23,118.79,2.0,-0.57,-0.0048,118.94,120.56,117.59,155439570.0,2530708000000.0,
1999-11-24,118.52,2.0,-0.27,-0.0023,118.28,119.05,116.94,173485750.0,2419757000000.0,
1999-11-25,119.32,1.0,0.8,0.0067,119.49,121.85,118.18,215419130.0,3408832000000.0,
1999-11-26,116.95,2.0,-2.37,-0.0199,120.21,120.33,116.48,185136340.0,3013666000000.0,
1999-11-29,119.38,1.0,2.43,0.0208,118.03,119.38,115.59,169391110.0,2567402000000.0,
1999-11-30,123.59,1.0,4.21,0.0353,120.04,125.33,119.39,203312290.0,3876464000000.0,
1999-12-01,124.46,1.0,0.87,0.0069999999999999,123.19,125.08,122.29,182432660.0,3853189000000.0,
1999-12-02,120.08,2.0,-4.38,-0.0352,125.65,126.3,118.93,190293190.0,3575896000000.0,
1999-12-03,119.74,2.0,-0.34,-0.0028,120.8,121.94,118.31,163546090.0,2692321000000.0,
1999-12-06,124.35,1.0,4.61,0.0385,120.63,124.57,120.14,161086160.0,2770994000000.0,
1999-12-07,125.48,1.0,1.13,0.0091,124.9,126.41,122.98,184257720.0,3693993000000.0,
1999-12-08,123.85,2.0,-1.63,-0.013,124.49,125.21,122.14,174675090.0,3338240000000.0,
1999-12-09,122.22,2.0,-1.63,-0.0132,123.16,124.71,121.9,214315370.0,3793764000000.0,
1999-12-10,126.61,1.0,4.39,0.0359,123.48,126.75,122.25,218162200.0,4149171000000.0,
1999-12-13,125.66,2.0,-0.95,-0.0075,127.72,128.79,125.66,197218960.0,3780123000000.0,
1999-12-14,123.65,2.0,-2.01,-0.016,126.05,126.98,123.59,220122700.0,3760021000000.0,
1999-12-15,118.69,2.0,-4.96,-0.0401,122.94,123.62,116.95,183562120.0,3104648000000.0,
1999-12-16,116.93,2.0,-1.76,-0.0148,117.88,120.12,116.15,155851140.0,2758086000000.0,
1999-12-17,117.39,1.0,0.46,0.0039,118.23,119.12,115.36,157857230.0,2813211000000.0,
1999-12-20,120.14,1.0,2.75,0.0233999999999999,119.91,121.8,117.64,147854740.0,2918469000000.0,
1999-12-21,119.67,2.0,-0.47,-0.0039,122.3,123.32,119.46,143515130.0,2934448000000.0,
1999-12-22,121.09,1.0,1.42,0.0118999999999999,120.45,121.12,117.81,157290890.0,2949321000000.0,
1999-12-23,122.31,1.0,1.22,0.0101,120.68,125.94,119.95,166015240.0,3291231000000.0,
1999-12-24,124.68,1.0,2.37,0.0194,124.16,126.28,122.56,140363660.0,2677980000000.0,
1999-12-27,126.74,1.0,2.06,0.0165,127.98,128.95,125.34,137268780.0,3112493000000.0,
1999-12-28,130.02,1.0,3.28,0.0259,127.55,131.57,126.68,149233040.0,3764452000000.0,
2000-01-04,133.66,1.0,3.64,0.0279999999999999,130.08,134.76,128.3,121258210.0,3067398000000.0,
2000-01-05,123.86,2.0,-9.8,-0.0733,126.65,132.3,123.55,153265190.0,3921476000000.0,
2000-01-06,120.8,2.0,-3.06,-0.0247,127.4,127.54,119.86,116957530.0,2988051000000.0,
2000-01-07,119.1,2.0,-1.7,-0.0141,119.18,121.97,116.66,130572330.0,3009494000000.0,
2000-01-10,124.11,1.0,5.01,0.0421,122.99,125.09,120.37,144169240.0,3028380000000.0,
2000-01-11,123.11,2.0,-1.0,-0.0081,124.59,126.77,123.08,143685580.0,3191206000000.0,
2000-01-12,119.81,2.0,-3.3,-0.0268,120.12,122.54,118.98,121365800.0,2353350000000.0,
2000-01-13,119.22,2.0,-0.59,-0.0049,119.55,120.52,117.61,133203460.0,2635958000000.0,
2000-01-14,118.95,2.0,-0.27,-0.0023,120.29,121.94,117.57,129884740.0,2580768000000.0,
2000-01-17,123.85,1.0,4.9,0.0412,120.39,124.24,119.24,129139060.0,2663204000000.0,
2000-01-18,123.82,2.0,-0.03,-0.0002,125.04,125.11,121.99,125247040.0,2704221000000.0,
2000-01-19,118.68,2.0,-5.14,-0.0415,122.27,123.45,118.55,144220910.0,2659697000000.0,
2000-01-20,120.04,1.0,1.36,0.0115,117.28,120.04,114.75,145600700.0,2601834000000.0,
2000-01-21,116.93,2.0,-3.11,-0.0259,117.77,119.53,115.49,171909790.0,2882790000000.0,
2000-01-24,117.17,1.0,0.24,0.0021,116.03,119.42,115.74,134987470.0,2252422000000.0,
2000-01-25,112.48,2.0,-4.69,-0.04,114.78,116.04,112.48,130046650.0,2072826000000.0,
2000-01-26,111.68,2.0,-0.8,-0.0070999999999999,113.08,113.84,110.39,132031080.0,2081637000000.0,
2000-01-27,114.47,1.0,2.79,0.025,111.96,114.94,110.67,191111430.0,2827742000000.0,
2000-01-28,118.92,1.0,4.45,0.0389,116.37,119.24,114.71,180615650.0,3038142000000.0,
2000-01-31,119.08,1.0,0.16,0.0013,116.79,119.76,116.5,165923510.0,2817784000000.0,
2000-02-01,116.75,2.0,-2.33,-0.0196,120.48,121.0,116.14,170545510.0,2942631000000.0,
2000-02-02,118.32,1.0,1.57,0.0134,116.81,119.24,115.83,185900240.0,3257249000000.0,
2000-02-03,119.0,1.0,0.68,0.0056999999999999,119.1,120.26,116.88,161125960.0,3285682000000.0,
2000-02-07,122.09,1.0,3.09,0.026,119.07,123.29,119.07,153432740.0,3320488000000.0,
2000-02-08,120.79,2.0,-1.3,-0.0106,122.67,123.3,120.69,134445390.0,2774690000000.0,
2000-02-09,122.93,1.0,2.14,0.0177,121.6,123.44,120.47,144806440.0,3013861000000.0,
2000-02-10,121.89,2.0,-1.04,-0.0085,121.75,125.35,120.51,158311500.0,3565469000000.0,
2000-02-11,120.4,2.0,-1.49,-0.0121999999999999,125.29,125.37,118.68,174351780.0,3412178000000.0,
2000-02-14,114.94,2.0,-5.46,-0.0453,117.77,119.83,114.57,147473070.0,2852038000000.0,
2000-02-15,110.62,2.0,-4.32,-0.0375999999999999,115.7,115.95,110.1,138879780.0,2600027000000.0,
2000-02-16,110.52,2.0,-0.1,-0.0009,111.02,111.45,105.65,128916230.0,2417312000000.0,
2000-02-17,112.79,1.0,2.27,0.0204999999999999,108.99,113.4,108.99,133959510.0,2597392000000.0,
2000-02-18,110.45,2.0,-2.34,-0.0207,113.36,115.71,110.45,167602340.0,3432556000000.0,
2000-02-21,106.45,2.0,-4.0,-0.0362,108.71,109.48,106.18,134421010.0,2107796000000.0,
2000-02-22,107.15,1.0,0.7,0.0066,106.31,109.43,105.4,156855180.0,2291769000000.0,
2000-02-23,110.64,1.0,3.49,0.0326,109.22,110.92,107.24,216599990.0,3071316000000.0,
2000-02-24,109.03,2.0,-1.61,-0.0146,109.79,111.75,107.8,151519420.0,2144593000000.0,
2000-02-25,108.43,2.0,-0.6,-0.0055,107.52,109.53,106.26,149687830.0,2118251000000.0,
2000-02-28,101.93,2.0,-6.5,-0.0599,106.7,107.22,101.93,147027590.0,2108949000000.0,
2000-02-29,103.17,1.0,1.24,0.0121999999999999,104.36,105.38,100.75,167625030.0,2490836000000.0,
2000-03-02,112.23,1.0,9.06,0.0877999999999999,109.37,112.99,107.05,197097060.0,3437393000000.0,
2000-03-03,112.48,1.0,0.25,0.0022,114.28,114.38,110.66,194278940.0,3668058000000.0,
2000-03-06,113.69,1.0,1.21,0.0108,114.15,114.85,112.86,206349090.0,2783361000000.0,
2000-03-07,113.41,2.0,-0.28,-0.0025,113.22,113.41,111.29,202912990.0,2615346000000.0,
2000-03-08,114.61,1.0,1.2,0.0106,112.04,115.0,110.34,170960510.0,2417152000000.0,
2000-03-09,109.81,2.0,-4.8,-0.0419,115.32,116.16,109.81,218382310.0,3288825000000.0,
2000-03-10,110.68,1.0,0.87,0.0079,112.07,113.67,109.99,173069410.0,2431311000000.0,
2000-03-13,105.14,2.0,-5.54,-0.0501,110.33,110.33,104.36,193944970.0,2491110000000.0,
2000-03-14,104.3,2.0,-0.84,-0.008,103.41,105.57,103.15,160960600.0,2021013000000.0,
2000-03-15,103.28,2.0,-1.02,-0.0098,103.43,103.8,100.82,150658400.0,2075947000000.0,
2000-03-16,104.19,1.0,0.91,0.0088,104.66,106.37,102.98,151424190.0,2049482000000.0,
2000-03-17,106.31,1.0,2.12,0.0203,107.32,107.99,105.5,157404780.0,2282802000000.0,
2000-03-20,105.75,2.0,-0.56,-0.0053,107.19,107.96,104.78,118185150.0,1707217000000.0,
2000-03-21,107.92,1.0,2.17,0.0204999999999999,105.88,107.93,104.17,114158600.0,1825674000000.0,
2000-03-22,110.21,1.0,2.29,0.0212,108.76,110.9,108.16,169295680.0,2777520000000.0,
