Date,NAV_Gross,NAV_Net,Drawdown_Net,Turnover,Cost
2011-02-22,13881.266204566868,13877.122397586792,-0.011487302612189554,0.0,0.0
2011-02-23,13902.49186818176,13898.341724960326,-0.009975780703121773,0.0,0.0
2011-02-24,13921.883484835445,13917.727552868573,-0.008594864942084057,0.0,0.0
2011-02-25,14037.200126822523,14033.009770769337,-0.0003829364951785097,0.0,0.0
2011-02-28,14074.224983220265,14070.02357458325,0.0,0.0,0.0
2011-03-01,14054.679856280824,14050.484282214822,-0.0013887178130763678,0.0,0.0
2011-03-02,13971.850481485038,13967.6796334733,-0.007273899760539715,0.0,0.0
2011-03-03,13964.415157268746,13960.24652883467,-0.007802193448125161,0.0,0.0
2011-03-04,14006.306158186848,14002.125024537509,-0.0048257595082070726,0.0,0.0
2011-03-07,13930.11447951072,13925.956090444279,-0.010239320735696666,0.0,0.0
2011-03-08,13917.514262021765,13913.359634346283,-0.011134589747239132,0.0,0.0
2011-03-09,13980.134784321963,13975.961463297217,-0.006685284554601045,0.0,0.0
2011-03-10,13977.6665909778,13973.494006753044,-0.006860654306548697,0.0,0.0
2011-03-11,13968.15114625889,13963.981402565081,-0.007536744445100219,0.0,0.0
2011-03-14,13952.446463751852,13948.2814081875,-0.008652591500675988,0.0,0.0
2011-03-15,13933.085716868449,13928.926440834357,-0.01002820876603061,0.0,0.0
2011-03-16,13941.948763541575,13937.786841729056,-0.009398472728437635,0.0,0.0
2011-03-17,13985.97270385453,13981.797640106075,-0.006270489456503214,0.0,0.0
2011-03-18,14031.654972853681,14027.46627212843,-0.0030246788307944916,0.0,0.0
2011-03-21,14063.940301107852,14059.741962632947,-0.000730745893622875,0.0,0.0
2011-03-22,14076.356200131822,14072.154155288326,0.0,0.0,0.0
2011-03-23,14090.616369052705,14086.41006729297,0.0,0.0,0.0
2011-03-24,14074.171038767225,14069.969646233596,-0.0011671122011098767,0.0,0.0
2011-03-25,14071.303713431107,14067.103176845529,-0.0013706040329090063,0.0,0.0
2011-03-28,14048.428370747464,14044.234662862042,-0.002994049174307012,0.0,0.0
2011-03-29,14032.824836483775,14028.635786533245,-0.0041014197715194545,0.0,0.0
2011-03-30,14115.342534969368,14111.128852005544,0.0,0.0,0.0
2011-03-31,14119.332369755519,14115.117495754437,0.0,0.0,0.0
2011-04-01,14171.76548125002,14167.534955024554,0.0,0.0,0.0
2011-04-04,14201.38636392034,14197.146995330022,0.0,0.0,0.0
2011-04-05,14185.80034429087,14181.565628407012,-0.0010974998658628277,0.0,0.0
2011-04-06,14113.811871077296,14109.598645044103,-0.006166615751370119,0.0,0.0
2011-04-07,14095.32288525794,14091.11517851869,-0.007468529898733145,0.0,0.0
2011-04-08,14081.8366061955,14077.632925352484,-0.008418175145812778,0.0,0.0
2011-04-11,14046.379088330117,14042.18599219226,-0.010914939683919211,0.0,0.0
2011-04-12,14051.87594613409,14047.681209085571,-0.010527874811299465,0.0,0.0
2011-04-13,14104.937124273463,14100.726547511396,-0.006791536908812845,0.0,0.0
2011-04-14,14114.461024341037,14110.247604523951,-0.006120905195575954,0.0,0.0
2011-04-15,14235.044323016247,14230.794906921346,0.0,0.0,0.0
2011-04-18,14203.688496060477,14199.448440242419,-0.002202720711243056,0.0,0.0
2011-04-19,14255.323764988516,14251.06829511639,0.0,0.0,0.0
2011-04-20,14292.516515863173,14288.249943287707,0.0,0.0,0.0
2011-04-21,14322.048594569076,14317.773206138334,0.0,0.0,0.0
2011-04-25,14343.397896530438,14339.116134950073,0.0,0.0,0.0
2011-04-26,14439.951670071467,14435.641085457608,0.0,0.0,0.0
2011-04-27,14433.611563500795,14429.302871522485,-0.0004390670215199677,0.0,0.0
2011-04-28,14494.680987587093,14490.35406529016,0.0,0.0,0.0
2011-04-29,14558.367329337767,14554.021395525342,0.0,0.0,0.0
2011-05-02,14533.102184771757,14528.76379305822,-0.001735438047032578,0.0,0.0
2011-05-03,14538.149592422003,14533.809693966738,-0.001388736556675596,0.0,0.0
2011-05-04,14504.33846036178,14500.008655135976,-0.0037111901186274165,0.0,0.0
2011-05-05,14419.671019689318,14415.366489213417,-0.009526913733585385,0.0,0.0
