start_date,end_date,initial_asset_usd,final_asset_usd,wealth_multiple,cumulative_return,cagr,annualized_volatility,mdd,mdd_peak_date,mdd_date,mdd_recovery_date,mdd_peak_to_recovery_days,max_time_under_water_days,sharpe,sortino,calmar,monthly_win_rate,monthly_payoff_ratio,worst_year,worst_year_return,scenario,average_annual_rebalance_turnover,total_transaction_cost_usd,one_way_cost_rate
2006-02-06,2026-09-02,10000.0,37849.42733999592,3.784942733999592,2.784942733999592,0.06684714665352387,0.08029522531980941,-0.22981949336160612,2021-12-27,2022-10-20,2025-06-30,1281,1281,0.6853317892823229,0.9715844791637929,0.29086804463685856,0.6437246963562753,1.0466041936993846,2022,-0.1875748498252512,gross_0bp,0.048316584029055434,0.0,0.0
2006-02-06,2026-09-02,10000.0,37812.86869160409,3.781286869160409,2.781286869160409,0.06679702786543507,0.08029533253001724,-0.229885934391434,2021-12-27,2022-10-20,2025-06-30,1281,1281,0.6847462190466778,0.9707195331739731,0.2905659628209252,0.6437246963562753,1.046137435490016,2022,-0.18764493516650682,net_5bp_each_side,0.048316584029055434,20.49875619117086,0.0005
