Date,Top20_Base,Top30_Base,Top50_Base,Top20_Base_DelistMinus100
2017-03-02,1.0321219231138428,1.0493582544753457,1.050388584498854,1.0321219231138428
2017-03-03,1.0162734805933769,1.0327088942752336,1.0350996580174474,1.0162734805933769
2017-03-06,1.0135632042577059,1.0293111414433818,1.0334566386926645,1.0135632042577059
2017-03-07,1.0241728649896709,1.0398618492870955,1.0421638700139404,1.0241728649896709
2017-03-08,1.0265298228993587,1.0410527026634728,1.0437765813007813,1.0265298228993587
2017-03-09,1.021524697932956,1.0386250758882503,1.039675133753169,1.021524697932956
2017-03-10,1.0277761735740196,1.0436816700340124,1.0425580372144498,1.0277761735740196
2017-03-13,1.0237551053215679,1.041371998941107,1.0448534979824189,1.0237551053215679
2017-03-14,1.0208300370122392,1.0402737472659005,1.0437651815076154,1.0208300370122392
2017-03-15,1.0217187295809456,1.0400984396248365,1.0426055863259913,1.0217187295809456
2017-03-16,1.0375310402536182,1.0553690742838708,1.0562162789484384,1.0375310402536182
2017-03-17,1.0462581995900468,1.0608039667318026,1.059562674721535,1.0462581995900468
2017-03-20,1.042245107555949,1.054580925121632,1.0522908009462852,1.042245107555949
2017-03-21,1.0386031733925123,1.04980481232545,1.0497438445838678,1.0386031733925123
2017-03-22,1.0301986323415588,1.0410878350948019,1.0425843420503194,1.0301986323415588
2017-03-23,1.0337130663648166,1.047957791396845,1.047026810138338,1.0337130663648166
2017-03-24,1.0293876113818161,1.0464026357223666,1.0439025653829406,1.0293876113818161
2017-03-27,1.0214832619018968,1.038919726049953,1.0374687647378986,1.0214832619018968
2017-03-28,1.0270209841200697,1.045026876898467,1.0429604455944523,1.0270209841200697
2017-03-29,1.0253770422863981,1.0452732329930867,1.04374702702872,1.0253770422863981
2017-03-30,1.0207677159423503,1.0407104344533833,1.0394268190060763,1.0207677159423503
2017-03-31,1.0347770128278024,1.0554629832476945,1.048652161204641,1.0347770128278024
2017-04-03,1.0298286772755385,1.0508295754320638,1.044782830448118,1.0298286772755385
2017-04-04,1.0242477801285659,1.0448070199208483,1.0415245525400927,1.0242477801285659
2017-04-05,1.023170882446142,1.045476948050992,1.043491405554211,1.023170882446142
2017-04-06,1.0173820901188562,1.0402233981747229,1.0420866739566381,1.0173820901188562
2017-04-07,1.018931199953239,1.0406624991293867,1.0410026182032153,1.018931199953239
2017-04-10,1.002987672640024,1.0226923155386325,1.0267068030282038,1.002987672640024
2017-04-11,0.9994485149793325,1.0212656518020757,1.0264135962023262,0.9994485149793325
2017-04-12,1.0049344166627545,1.0279568338484384,1.0313467011084452,1.0049344166627545
2017-04-13,1.00983656419674,1.0339450211233059,1.0345679862476453,1.00983656419674
2017-04-14,1.0009973628201265,1.0251080215783068,1.0282523562536314,1.0009973628201265
2017-04-17,1.0131382560868012,1.0356381241046422,1.035840680699845,1.0131382560868012
2017-04-18,1.014271773002803,1.0409529143439353,1.0390894517587288,1.014271773002803
2017-04-19,1.0144138487385337,1.0358150015514358,1.03609445108457,1.0144138487385337
2017-04-20,1.0159798987520305,1.0368228727160258,1.0372975021593593,1.0159798987520305
2017-04-21,1.0160727321014689,1.0365031080776115,1.0386942859833683,1.0160727321014689
2017-04-24,1.015338069087992,1.034520948949856,1.037478045240203,1.015338069087992
2017-04-25,1.019016735051694,1.0398180167119966,1.042503606009876,1.019016735051694
2017-04-26,1.0249951402965576,1.046100367776611,1.0487636480489784,1.0249951402965576
2017-04-27,1.0221663479334782,1.0449084801162534,1.0466034216954563,1.0221663479334782
2017-04-28,1.0174773619579913,1.0389869982970854,1.0417929191095643,1.0174773619579913
2017-05-02,1.014941022820475,1.0369447099187425,1.0388881373136152,1.014941022820475
2017-05-04,1.0188282469378773,1.0413655508653628,1.0455951991281118,1.0188282469378773
2017-05-08,1.022008088118075,1.0452772187771822,1.0511725577754387,1.022008088118075
2017-05-10,1.0204613289763407,1.0422803954127335,1.0476895539494027,1.0204613289763407
2017-05-11,1.0269432905663467,1.0484647832004548,1.0558569830829736,1.0269432905663467
2017-05-12,1.0292709386636805,1.0493908137411987,1.0540613220959212,1.0292709386636805
2017-05-15,1.0288067894376653,1.049122302238639,1.0513578493617004,1.0288067894376653
2017-05-16,1.0225353604073937,1.0374168582723207,1.039893064210705,1.0225353604073937
2017-05-17,1.025583947945292,1.0389898420102655,1.040152998791717,1.025583947945292
2017-05-18,1.0285637418248632,1.0414392997203756,1.0413814423622936,1.0285637418248632
2017-05-19,1.0402273316990807,1.052458835202426,1.0528586294539568,1.0402273316990807
2017-05-22,1.045114390090113,1.05484250820675,1.0561846596110553,1.045114390090113
2017-05-23,1.0492776207323788,1.0583593687766626,1.0607948615407041,1.0492776207323788
2017-05-24,1.061943531470896,1.0652094889270873,1.0669078600577249,1.061943531470896
2017-05-25,1.067137958365876,1.067211336655297,1.071686597672117,1.067137958365876
2017-05-26,1.0614034947414277,1.0619941636177341,1.0684553597145732,1.0614034947414277
2017-05-29,1.0632351127275708,1.063983288099542,1.068854047226777,1.0632351127275708
2017-05-30,1.0739479805570873,1.0740299872946784,1.0775779048492535,1.0739479805570873
2017-05-31,1.0802793053524251,1.0786384981170076,1.0804747746532575,1.0802793053524251
2017-06-01,1.083663433454018,1.079910563119675,1.0801858254196575,1.083663433454018
2017-06-02,1.0930077340470545,1.0870712815396049,1.0884719595625025,1.0930077340470545
2017-06-05,1.0896299543952437,1.0847779338120138,1.0879736209911015,1.0896299543952437
2017-06-07,1.0939993631598333,1.0895642019817138,1.0921660476912656,1.0939993631598333
2017-06-08,1.0931146940277334,1.0898965483660763,1.0915363557461808,1.0931146940277334
2017-06-09,1.0938205177625329,1.0899380190488104,1.0919970378813921,1.0938205177625329
2017-06-12,1.08366963349544,1.0811814489279203,1.0814350727718922,1.08366963349544
2017-06-13,1.0971829704142895,1.0940952357110112,1.0941075416187473,1.0971829704142895
2017-06-14,1.1091235819667795,1.1032385048042426,1.1021028245651645,1.1091235819667795
2017-06-15,1.1004541059625648,1.0955989093506806,1.0996981830101515,1.1004541059625648
2017-06-16,1.1095746066004324,1.1020350759210675,1.1044833237670388,1.1095746066004324
2017-06-19,1.1141542077097315,1.1041425712852682,1.1069897151699113,1.1141542077097315
2017-06-20,1.1140175519294004,1.1035170108232817,1.1057977984367093,1.1140175519294004
2017-06-21,1.1090790330169547,1.0971994067422917,1.0982028857589232,1.1090790330169547
2017-06-22,1.1057442947663243,1.0940144397375071,1.0961153292576993,1.1057442947663243
2017-06-23,1.104057946681024,1.0953976536914285,1.0982928358691713,1.104057946681024
2017-06-26,1.0966309808401495,1.0894275658725996,1.0954172671940188,1.0966309808401495
2017-06-27,1.099514399836231,1.0904643436338541,1.097786322938085,1.099514399836231
2017-06-28,1.0985015344618212,1.089891383482042,1.0936575843960514,1.0985015344618212
2017-06-29,1.0992596511785686,1.0895664210431208,1.095075003412518,1.0992596511785686
2017-06-30,1.1010612550277032,1.0948058199636292,1.0959631156023022,1.1010612550277032
2017-07-03,1.098822192533871,1.0917169872541044,1.091643938410483,1.098822192533871
2017-07-04,1.0910893583568886,1.084970162648088,1.0834272112852232,1.0910893583568886
2017-07-05,1.1080847970796794,1.0967455427863377,1.0950391668588304,1.1080847970796794
2017-07-06,1.1057885662496238,1.0953560053992468,1.094979513217398,1.1057885662496238
2017-07-07,1.0985210119524433,1.0911913602519792,1.09150632325473,1.0985210119524433
2017-07-10,1.0901686341187178,1.084191981588279,1.0861620989515632,1.0901686341187178
2017-07-11,1.0895975361673318,1.080970891034061,1.0845868432402828,1.0895975361673318
2017-07-12,1.0851030416834073,1.0771383163281945,1.0787052282851919,1.0851030416834073
2017-07-13,1.0810555187653348,1.0772062008032632,1.0779160509813492,1.0810555187653348
2017-07-14,1.0818206794227494,1.0769917550006272,1.0750006229203635,1.0818206794227494
2017-07-17,1.0972043486951517,1.0905876665396614,1.0841020978878353,1.0972043486951517
2017-07-18,1.0991208737870182,1.094542979056606,1.082507518755457,1.0991208737870182
2017-07-19,1.1030692712620236,1.0965827485435031,1.085321119670456,1.1030692712620236
2017-07-20,1.1056439976279056,1.1017989757084152,1.0881769511890087,1.1056439976279056
2017-07-21,1.117338637842838,1.1083761477421088,1.0904791179624087,1.117338637842838
2017-07-24,1.1131375209150454,1.1039895267235702,1.0874787423834689,1.1131375209150454
2017-07-25,1.1053828183729324,1.0977980639367593,1.0835343928266858,1.1053828183729324
2017-07-26,1.0998413848758823,1.0953331905778476,1.0820619121679773,1.0998413848758823
2017-07-27,1.09101719173132,1.0899467354649937,1.078520568134369,1.09101719173132
2017-07-28,1.0801761703457113,1.08056223915783,1.0701168651892639,1.0801761703457113
2017-07-31,1.074693709479899,1.075978296645519,1.0641901521558037,1.074693709479899
2017-08-01,1.080547817759849,1.0838538643018234,1.0735661842018323,1.080547817759849
2017-08-02,1.0899863095880942,1.0917703640311216,1.0813464945277989,1.0899863095880942
2017-08-03,1.072409115509018,1.0724615873201957,1.0690575832650158,1.072409115509018
2017-08-04,1.0845778830672217,1.0820674844750313,1.075560069825076,1.0845778830672217
2017-08-07,1.0843847662393542,1.0799618152471842,1.0757992890756263,1.0843847662393542
2017-08-08,1.0819989950137714,1.080119429508065,1.0753711644442459,1.0819989950137714
2017-08-09,1.069555078288296,1.0781516639867612,1.0761973849171926,1.069555078288296
2017-08-10,1.0627140797542969,1.071763356362682,1.0716043703936913,1.0627140797542969
2017-08-11,1.0529041351553177,1.0564390379623765,1.0618490887137197,1.0529041351553177
2017-08-14,1.045405520929324,1.0499478712102872,1.058418709508542,1.045405520929324
2017-08-16,1.0518307500874025,1.0513349281947137,1.0617541657870495,1.0518307500874025
2017-08-17,1.0466441246833456,1.0539923434213403,1.0702496919265307,1.0466441246833456
2017-08-18,1.0441467336650732,1.0558901375103962,1.0714894215997712,1.0441467336650732
2017-08-21,1.0399326661733557,1.0646464724847824,1.0742757860169163,1.0399326661733557
2017-08-22,1.0428895282891295,1.0649257588714223,1.0725760581124537,1.0428895282891295
2017-08-23,1.044470165116563,1.0641843609859571,1.0711594953679076,1.044470165116563
2017-08-24,1.0431572675874037,1.0627791759838423,1.0695464573692435,1.0431572675874037
2017-08-25,1.042934663690777,1.0613492491542504,1.0715047575686278,1.042934663690777
2017-08-28,1.0476373520662736,1.063605837426183,1.0706936437219123,1.0476373520662736
2017-08-29,1.0489018803536931,1.0647482903130048,1.0725016421116638,1.0489018803536931
2017-08-30,1.0420365263177394,1.0618685025831283,1.0740728180878047,1.0420365263177394
2017-08-31,1.0384208915481106,1.0572094107112913,1.0718398228313142,1.0384208915481106
2017-09-01,1.039629111160038,1.059792536715168,1.0723028326498498,1.039629111160038
2017-09-04,1.0243829124239243,1.0481056386607166,1.0661894744426128,1.0243829124239243
2017-09-05,1.0115414249986303,1.049083238412584,1.0654202182081118,1.0115414249986303
2017-09-06,1.0103599949805822,1.046890057584097,1.0642203256782132,1.0103599949805822
2017-09-07,1.0196865124235774,1.0544413197479794,1.0705381024354363,1.0196865124235774
2017-09-08,1.0032301488215631,1.0330698368465843,1.0520727211352143,1.0032301488215631
2017-09-11,0.9988329902892655,1.0213267394159984,1.0455516096104738,0.9988329902892655
2017-09-12,1.0176146843729408,1.0333228025917487,1.062643572747312,1.0176146843729408
2017-09-13,1.034312941170922,1.0512713786725936,1.0843777263580396,1.034312941170922
2017-09-14,1.03079306007988,1.0434613698681712,1.0878766247841993,1.03079306007988
2017-09-15,1.050356779499346,1.0534832535737353,1.0961016512674948,1.050356779499346
2017-09-18,1.055396193762485,1.0543245533381496,1.0929530814674198,1.055396193762485
2017-09-19,1.0542754804201753,1.0493207928866581,1.089577899252281,1.0542754804201753
2017-09-20,1.0306855337435912,1.0306909409306309,1.0650739860139906,1.0306855337435912
2017-09-21,1.0210543660384472,1.0180549702536486,1.057410908733435,1.0210543660384472
2017-09-22,1.0034491762327327,1.0020127144138553,1.0373072199127151,1.0034491762327327
2017-09-25,0.975780192701328,0.971406997341955,1.0100028361096536,0.975780192701328
2017-09-26,0.9796866195282292,0.9749730264760185,1.0112265226300425,0.9796866195282292
2017-09-27,0.9839541716673462,0.9806245815503725,1.0179225192553132,0.9839541716673462
2017-09-28,0.9898339670233102,0.9880767389823402,1.0202051972920818,0.9898339670233102
2017-09-29,0.987254758114442,0.9887184478404292,1.0238114284507571,0.987254758114442
2017-10-10,0.985765627028177,0.986460861586065,1.0188070053187628,0.985765627028177
2017-10-11,1.001956441792807,1.0016879314270652,1.0368113444630769,1.001956441792807
2017-10-12,1.001787475772086,1.0028566056451071,1.0367238550711997,1.001787475772086
2017-10-13,0.9921404858246166,0.9927877806742351,1.022411992964245,0.9921404858246166
2017-10-16,0.9799450012166777,0.9815981972943904,1.015903126946361,0.9799450012166777
2017-10-17,0.9848025668789241,0.9835667502989335,1.0178820276765985,0.9848025668789241
2017-10-18,0.9742576408708177,0.9698902272794379,1.0065122437371592,0.9742576408708177
2017-10-19,0.9794293905890116,0.9742187600636716,1.0115406821302089,0.9794293905890116
2017-10-20,0.981371948015299,0.9768014878064527,1.01289089590274,0.981371948015299
2017-10-23,0.9850027075796137,0.9818159831517258,1.0167064279732168,0.9850027075796137
2017-10-24,0.9878703374291772,0.9829473688094139,1.0194624250718025,0.9878703374291772
2017-10-25,0.9930682629027535,0.9871060970599669,1.0207269578644653,0.9930682629027535
2017-10-26,0.995623341009771,0.9864209097304866,1.025524168000806,0.995623341009771
2017-10-27,0.9951163424203335,0.9900223534055959,1.0304194647441023,0.9951163424203335
2017-10-30,0.9979257115761548,0.9921200062679989,1.0310662111331874,0.9979257115761548
2017-10-31,0.9999504633721426,0.9950661981251486,1.0331242052191785,0.9999504633721426
2017-11-01,1.002506360929945,0.9976367914355558,1.0360011665656808,1.002506360929945
2017-11-02,1.007228165889925,0.9982619771581889,1.0414256686738186,1.007228165889925
2017-11-03,1.010576036884757,1.0030429476306928,1.0438510818777003,1.010576036884757
2017-11-06,1.0039547783964569,0.9992962754427063,1.0383059950049223,1.0039547783964569
2017-11-07,1.0087739878270199,1.0039881701366284,1.0414564390144398,1.0087739878270199
2017-11-08,1.0073700210397978,1.00387799348004,1.0422933454001104,1.0073700210397978
2017-11-09,1.0105135999356807,1.0072012793450351,1.0469814276868925,1.0105135999356807
2017-11-10,1.018029785055851,1.0109854766824504,1.0518928193454322,1.018029785055851
2017-11-13,1.0184696942972358,1.012161240031807,1.0511819241529563,1.0184696942972358
2017-11-14,1.019898605951473,1.0142563871389223,1.0540149541269062,1.019898605951473
2017-11-15,1.0052845167392164,0.998985348184782,1.036525594689273,1.0052845167392164
2017-11-16,1.0108322935570704,1.0039380728299923,1.0427465711673471,1.0108322935570704
2017-11-17,1.0136676586391757,1.0084979186536072,1.0478015253840336,1.0136676586391757
2017-11-20,1.0126480204779766,1.007880132928339,1.0503095009028933,1.0126480204779766
2017-11-21,1.0084949681257978,1.0009904223115216,1.045786559567996,1.0084949681257978
2017-11-22,1.007078026555419,1.0015295629889038,1.0443359003801342,1.007078026555419
2017-11-23,1.0091574689876426,1.006336772546401,1.0488677228510581,1.0091574689876426
2017-11-24,1.0102654353794442,1.0067925506980933,1.049622927801951,1.0102654353794442
2017-11-27,1.0123272186058598,1.0074684036671198,1.0508242363729967,1.0123272186058598
2017-11-28,1.0109009344448063,1.0072326896863124,1.0509421485802337,1.0109009344448063
2017-11-29,1.0063513650716915,1.005521391518738,1.0497285124066504,1.0063513650716915
2017-11-30,1.0053769139219368,1.0031860485162831,1.0461713044384346,1.0053769139219368
2017-12-01,1.001854031176718,1.0003092986036404,1.0436967480972787,1.001854031176718
2017-12-04,0.9963465551695466,0.9972554924242324,1.046551384082542,0.9963465551695466
2017-12-05,1.0014090587553526,1.004285487291674,1.053468410400129,1.0014090587553526
2017-12-06,0.9960523763759246,1.0002581869353315,1.0515877691275823,0.9960523763759246
2017-12-07,0.9827060012771739,0.9879973611445672,1.040791078824016,0.9827060012771739
2017-12-08,0.9714195930069872,0.9779339112571692,1.029023811729134,0.9714195930069872
2017-12-11,0.9751147788875418,0.9832211748656042,1.034000652892945,0.9751147788875418
2017-12-12,0.9769482335955546,0.9814858979982709,1.0330056218738786,0.9769482335955546
2017-12-13,0.9796036658811743,0.9866553247702121,1.0366714760360178,0.9796036658811743
2017-12-14,0.9798202497704126,0.9875703304183509,1.0361347418970068,0.9798202497704126
2017-12-15,0.9779088096956067,0.9862282619377407,1.0362852215114637,0.9779088096956067
2017-12-18,0.970448304178197,0.9767631725634978,1.0293594244651227,0.970448304178197
2017-12-19,0.9664850123314663,0.9684531875813477,1.0211625450046695,0.9664850123314663
2017-12-20,0.9646383176066284,0.9644536204385024,1.0169901917896957,0.9646383176066284
2017-12-21,0.9586642293039939,0.9547004596514829,1.0075995717710784,0.9586642293039939
2017-12-22,0.9671740271647844,0.9641591687754226,1.0168159690657834,0.9671740271647844
2017-12-26,0.9731333826205688,0.9701394670543545,1.0224542762954194,0.9731333826205688
2017-12-27,0.9717900658692324,0.9685727450179104,1.0180982477853406,0.9717900658692324
2017-12-28,0.9835313411406297,0.9767489881711532,1.0241930845098877,0.9835313411406297
2018-01-02,0.9935674498608335,0.9858905894661232,1.0316493302080447,0.9935674498608335
2018-01-03,0.9948871661923344,0.9864803403772178,1.0331819377065352,0.9948871661923344
2018-01-04,0.9884138808419521,0.9807055816325445,1.0269348801631222,0.9884138808419521
2018-01-05,0.9907188844798737,0.9889136625767762,1.0389656973533659,0.9907188844798737
2018-01-08,0.9873449949023828,0.9880657805263575,1.036394668987445,0.9873449949023828
2018-01-09,0.9872555762415346,0.9858065071266143,1.0351613704331741,0.9872555762415346
2018-01-10,0.9969100157891742,0.9950037230939373,1.0458359033474922,0.9969100157891742
2018-01-11,1.0034733522905268,0.9973197840509948,1.0498705289290982,1.0034733522905268
2018-01-12,0.9984074241079653,0.992077051265182,1.045863026317262,0.9984074241079653
2018-01-15,0.9962457833713373,0.991444234254686,1.0461676944927385,0.9962457833713373
2018-01-16,0.9942898631285066,0.9911057777662108,1.0435948257299494,0.9942898631285066
2018-01-17,0.9910275085049796,0.9898415716573469,1.0455771753528513,0.9910275085049796
2018-01-18,0.9950239282576376,0.9954521149603469,1.0549002807618626,0.9950239282576376
2018-01-19,1.0081628018863658,1.012166574691406,1.0676273594060002,1.0081628018863658
2018-01-22,1.0108649123364084,1.0140300096260704,1.0722884865168663,1.0108649123364084
2018-01-23,1.0239649123166104,1.0266136211679016,1.0836042803799082,1.0239649123166104
2018-01-24,1.0301811873232218,1.0338782976994936,1.0914755585817186,1.0301811873232218
2018-01-25,1.0514320048144614,1.0578672330517223,1.1130728873901452,1.0514320048144614
2018-01-26,1.061908882458869,1.0715465944019542,1.1232938678458892,1.061908882458869
2018-01-29,1.0764170172687821,1.08663343631825,1.1379798218482435,1.0764170172687821
2018-01-30,1.0775353580850162,1.0916451378997456,1.1408471401373765,1.0775353580850162
2018-01-31,1.085125030287954,1.095339385729962,1.1428681032652996,1.085125030287954
2018-02-01,1.0928594147846278,1.0986125080166396,1.146953290459156,1.0928594147846278
2018-02-02,1.07947701655829,1.0915777584936868,1.135522957967127,1.07947701655829
2018-02-05,1.0567139473006628,1.066905165514274,1.1100668570740084,1.0567139473006628
2018-02-06,1.042388282824922,1.0526866162285795,1.1029816015280076,1.042388282824922
2018-02-07,1.0296084143041404,1.036598687406632,1.0848890833096059,1.0296084143041404
2018-02-08,1.0402883718523919,1.0478391205415114,1.094552389419322,1.0402883718523919
2018-02-09,1.0203922527196656,1.0263949502170915,1.0729801041876086,1.0203922527196656
2018-02-12,1.0116061096778213,1.0176410865247696,1.0641305824496843,1.0116061096778213
2018-02-13,1.0080332303998363,1.0107328795787207,1.059249291389393,1.0080332303998363
2018-02-14,1.0174930220789165,1.0182637564534194,1.0656900459498821,1.0174930220789165
2018-02-19,1.033696591161409,1.0374564891427647,1.0831489123580715,1.033696591161409
2018-02-20,1.0297925326583932,1.0330500965232627,1.0806955741390962,1.0297925326583932
2018-02-21,1.03505787724522,1.0442679681497224,1.0877697393779435,1.03505787724522
2018-02-22,1.036832910101953,1.044137029126884,1.0851599141644426,1.036832910101953
2018-02-23,1.043242965535839,1.0506237970933436,1.0909904846569733,1.043242965535839
2018-02-26,1.04384840674046,1.0453691468682684,1.0905471520312309,1.04384840674046
2018-02-27,1.0399859105313276,1.042319949596689,1.0897910151554426,1.0399859105313276
2018-02-28,1.0392118144159381,1.0380912726283762,1.0867863361881975,1.0392118144159381
2018-03-02,1.0408430554032682,1.0373772082222572,1.0803832036198986,1.0408430554032682
2018-03-05,1.0223687944837214,1.0185702654074478,1.0668703696454125,1.0223687944837214
2018-03-06,1.0393546211177482,1.033483170455706,1.0802102226210142,1.0393546211177482
2018-03-07,1.035707086910521,1.030268123290243,1.0760909849953402,1.035707086910521
2018-03-08,1.0511282660602908,1.0468614403355583,1.0891773097717679,1.0511282660602908
