,미국주식,한국주식,중국주식,인도주식,금,미국30년국채,한국30년국채,현금성자산
2002-05-31,-0.06331904177830328,-0.052542498072751354,-0.14353367022386276,-0.11912992712722603,-0.0014729290179703591,-0.04871064015626081,0.032039614852461984,0.003979046158369304
2002-06-30,-0.08466954233328206,-0.07053571820529403,0.1296903969597667,0.029033321655444366,-0.03623815357099325,0.01185999453388975,0.04808172820248213,0.003866178557489386
2002-07-31,-0.09563871265425627,-0.03767743288836545,-0.06419616855152999,-0.09194793887605479,-0.06094842916419696,0.0028984181202982295,0.034392763710393126,0.004027824012718728
2002-08-31,0.022886467669688937,0.026508421612374544,0.025205972152525735,0.0855952509071729,0.043155740849185165,0.07198896769725649,0.04591731298940105,0.004076576329931969
2002-09-30,-0.08563715293150298,-0.12079956711534046,-0.030700540618367134,-0.03711819055395249,0.05706057586996183,0.06497027448993142,0.016083018090282675,0.0038583111423575733
2002-10-31,0.07902220140462601,0.021260853743939823,-0.04970279410420253,-0.016822095580713792,-0.023957560431386082,-0.03984472366683034,0.011971445963049554,0.003995308282340071
2002-11-30,0.0397366795563765,0.10770162144375872,-0.06832014958377153,0.07280392893487986,-0.014025694689361878,-0.0296416408390352,0.048923571430334434,0.003944814837310018
2002-12-31,-0.06632940598615,-0.13231939056348774,-0.06345805052938414,0.04292315058884921,0.07697343908599086,0.034440836077561876,0.009088966663612474,0.004076576329931969
2003-01-31,-0.042107873579194655,-0.05821962396361502,0.08529505975794183,-0.0514957068745866,0.039462968351039907,-0.02361051810481951,0.054873344102711386,0.004068452715954685
2003-02-28,0.010823706218179074,-0.031507613774535925,0.0328259122440151,0.038818465844671746,-0.031266672505912196,0.05637331936994339,0.04706734958588532,0.003527181961984871
