,성장형,중립형,안정형
2003-09-30,0.03698305408444469,0.03698305408444469,0.03698305408444469
2003-10-31,-0.0018160786968660636,-0.0018160786968660636,-0.0018160786968658416
2003-11-30,0.017134228709893673,0.014700096067366442,0.011815837753841096
2003-12-31,0.03600190901127731,0.030603124404352977,0.02394958592320573
2004-01-31,-0.0030922502587932277,-0.0020508031968754503,-0.0007208380586736229
2004-02-29,0.016452587501024407,0.014436499819177717,0.011695105807829398
2004-03-31,0.0007519781352141042,0.0012595701312336782,0.0017750069194506501
2004-04-30,-0.02296250999062155,-0.01906778181196811,-0.013646620261970055
2004-05-31,-0.009889535009032113,-0.009889535009032002,-0.009889535009032002
2004-06-30,0.0027272684586676643,0.0027272684586676643,0.0027272684586676643
2004-07-31,0.02761108743723195,0.02761108743723195,0.02761108743723195
2004-08-31,0.025632262593676902,0.025632262593676902,0.025632262593676902
2004-09-30,0.009494825999903034,0.009494825999903034,0.009494825999903034
2004-10-31,-0.010621555538633087,-0.010621555538633087,-0.010621555538633087
2004-11-30,-0.011510888361539018,-0.009403999807297225,-0.006317842250138539
2004-12-31,0.0021831470715560908,0.002240257868542539,0.0024474138191286077
2005-01-31,-0.026408494827851348,-0.021783778202740467,-0.015579915206553885
2005-02-28,-0.0028830484701189985,-0.0022476198953298443,-0.0010343775005433598
2005-03-31,-0.010000909732686525,-0.00771492322840317,-0.004928302077173541
2005-04-30,-0.01769077792251872,-0.013985116565661704,-0.009612097350669924
2005-05-31,0.03965051800185271,0.03965051800185271,0.03965051800185271
2005-06-30,0.05163741317729431,0.05163741317729431,0.05163741317729431
2005-07-31,-0.041279267868763236,-0.041279267868763236,-0.041279267868763236
2005-08-31,0.047364913856646984,0.047364913856646984,0.047364913856646984
2005-09-30,-0.032975059714196675,-0.032975059714196675,-0.032975059714196675
2005-10-31,-0.021377342717669334,-0.021377342717669334,-0.021377342717669334
2005-11-30,0.028771935605663268,0.024401751837870966,0.01910937006114466
2005-12-31,0.010859933624688178,0.009663455714628011,0.008104844349903662
2006-01-31,0.002498024648937225,0.002518704309728559,0.0027275871747516334
2006-02-28,0.018785230213834936,0.016400335315081005,0.01316884334311541
2006-03-31,0.01266710625784695,0.011002482884382658,0.009240962926731822
2006-04-30,0.016022725607621746,0.014004211203643813,0.011428363842066247
2006-05-31,0.0007379538266070185,0.0007379538266070185,0.0007379538266070185
2006-06-30,0.01520865079055489,0.01520865079055489,0.01520865079055489
2006-07-31,0.028525854034908926,0.028525854034908926,0.028525854034908926
2006-08-31,0.03725235828852802,0.03725235828852802,0.03725235828852802
2006-09-30,0.003138133321189507,0.003138133321189507,0.003138133321189507
2006-10-31,0.004415527359607596,0.004415527359607596,0.004415527359607596
2006-11-30,0.029558865205383755,0.025314931909750538,0.01988542168869123
2006-12-31,0.02192775471134434,0.018903943832921266,0.015125413447339087
2007-01-31,0.018400890626131483,0.016076497595434613,0.013139359203379053
2007-02-28,0.007039296183345867,0.006741213341177943,0.00593811658970167
2007-03-31,0.017932651505207176,0.01572723997382819,0.012904140391241548
2007-04-30,0.04526642471622311,0.03878702032760373,0.03044598736775228
2007-05-31,-0.026914984708802714,-0.026914984708802825,-0.026914984708802603
2007-06-30,-0.015258756933847373,-0.015258756933847595,-0.015258756933847595
